"ID","Abeja","especies","genero","Familia","DIT","Grado","Grado relativo","z_Grado"
"M_015","Lasioglossum.pauxillum_015","Lasioglossum.pauxillum","Lasioglossum","Halictidae",1.115,9,0.0865384615384615,0.378064438335444
"M_015","Lasioglossum.politum_015","Lasioglossum.politum","Lasioglossum","Halictidae",0.85,6,0.0576923076923077,0.0486863534255894
"M_015","Anthophora.rubricrus_015","Anthophora.rubricrus","Anthophora","Apidae",NA,16,0.153846153846154,1.14661330312511
"M_015","Hylaeus.pictus_015","Hylaeus.pictus","Hylaeus","Colletidae",NA,1,0.00961538461538462,-0.500277121424168
"M_015","Lasioglossum.pygmaeum.patulum_015","Lasioglossum.pygmaeum.patulum","Lasioglossum","Halictidae",1.14,3,0.0288461538461538,-0.280691731484265
"M_015","Lasioglossum.quadrinotatum_015","Lasioglossum.quadrinotatum","Lasioglossum","Halictidae",1.72,3,0.0288461538461538,-0.280691731484265
"M_015","Osmia.signata_015","Osmia.signata","Osmia","Megachilidae",NA,3,0.0288461538461538,-0.280691731484265
"M_015","Ceratina.nigrolabiata_015","Ceratina.nigrolabiata","Ceratina","Apidae",1.34,9,0.0865384615384615,0.378064438335444
"M_015","Hylaeus.punctatus_015","Hylaeus.punctatus","Hylaeus","Colletidae",1.19,8,0.0769230769230769,0.268271743365493
"M_015","Megachile.sp2_015","Megachile.sp2","Megachile","Megachilidae",3.2,2,0.0192307692307692,-0.390484426454217
"M_015","Xylocopa.iris_015","Xylocopa.iris","Xylocopa","Apidae",4.33,8,0.0769230769230769,0.268271743365493
"M_015","Andrena.rugothorace_015","Andrena.rugothorace","Andrena","Andrenidae",NA,17,0.163461538461538,1.25640599809506
"M_015","Andrena.schmiedeknechti_015","Andrena.schmiedeknechti","Andrena","Andrenidae",NA,6,0.0576923076923077,0.0486863534255894
"M_015","Hylaeus.signatus_015","Hylaeus.signatus","Hylaeus","Colletidae",1.81,1,0.00961538461538462,-0.500277121424168
"M_015","Lasioglossum.sp1_015","Lasioglossum.sp1","Lasioglossum","Halictidae",1.47,1,0.00961538461538462,-0.500277121424168
"M_015","Andrena.schulzi_015","Andrena.schulzi","Andrena","Andrenidae",NA,13,0.125,0.81723521821525
"M_015","Andrena.scita_015","Andrena.scita","Andrena","Andrenidae",NA,1,0.00961538461538462,-0.500277121424168
"M_015","Andrena.simontornyella_015","Andrena.simontornyella","Andrena","Andrenidae",1.31,2,0.0192307692307692,-0.390484426454217
"M_015","Andrena.sp1_015","Andrena.sp1","Andrena","Andrenidae",2.99,4,0.0384615384615385,-0.170899036514314
"M_015","Andrena.sp2_015","Andrena.sp2","Andrena","Andrenidae",2.99,1,0.00961538461538462,-0.500277121424168
"M_015","Andrena.sp3_015","Andrena.sp3","Andrena","Andrenidae",2.99,1,0.00961538461538462,-0.500277121424168
"M_015","Megachile.sp3_015","Megachile.sp3","Megachile","Megachilidae",3.2,2,0.0192307692307692,-0.390484426454217
"M_015","Osmia.sp1_015","Osmia.sp1","Osmia","Megachilidae",3.11,2,0.0192307692307692,-0.390484426454217
"M_015","Eucera.sp2_015","Eucera.sp2","Eucera","Apidae",4,1,0.00961538461538462,-0.500277121424168
"M_015","Halictus.sp2_015","Halictus.sp2","Halictus","Halictidae",1.49,1,0.00961538461538462,-0.500277121424168
"M_015","Megachile.sp4_015","Megachile.sp4","Megachile","Megachilidae",3.2,1,0.00961538461538462,-0.500277121424168
"M_015","Andrena.taraxaci_015","Andrena.taraxaci","Andrena","Andrenidae",1.68,1,0.00961538461538462,-0.500277121424168
"M_015","Andrena.thomsoni_015","Andrena.thomsoni","Andrena","Andrenidae",NA,1,0.00961538461538462,-0.500277121424168
"M_015","Andrena.tomora_015","Andrena.tomora","Andrena","Andrenidae",NA,2,0.0192307692307692,-0.390484426454217
"M_015","Andrena.trucatilabris_015","Andrena.trucatilabris","Andrena","Andrenidae",NA,4,0.0384615384615385,-0.170899036514314
"M_015","Halictus.subauratus_015","Halictus.subauratus","Halictus","Halictidae",1.68,3,0.0288461538461538,-0.280691731484265
"M_015","Hoplitis.rufohirta_015","Hoplitis.rufohirta","Hoplitis","Megachilidae",NA,1,0.00961538461538462,-0.500277121424168
"M_015","Andrena.ventricosa_015","Andrena.ventricosa","Andrena","Andrenidae",1.63,4,0.0384615384615385,-0.170899036514314
"M_015","Bombus.terrestris_015","Bombus.terrestris","Bombus","Apidae",4.78,13,0.125,0.81723521821525
"M_015","Colletes.spectabilis_015","Colletes.spectabilis","Colletes","Colletidae",NA,2,0.0192307692307692,-0.390484426454217
"M_015","Halictus.tectus_015","Halictus.tectus","Halictus","Halictidae",NA,3,0.0288461538461538,-0.280691731484265
"M_015","Halictus.tetrazonius_015","Halictus.tetrazonius","Halictus","Halictidae",NA,16,0.153846153846154,1.14661330312511
"M_015","Xylocopa.violacea_015","Xylocopa.violacea","Xylocopa","Apidae",7.8,5,0.0480769230769231,-0.0611063415443622
"M_015","Andrena.westensis_015","Andrena.westensis","Andrena","Andrenidae",NA,8,0.0769230769230769,0.268271743365493
"M_015","Hoplitis.sp1_015","Hoplitis.sp1","Hoplitis","Megachilidae",1.93,1,0.00961538461538462,-0.500277121424168
"M_015","Hoplitis.sp2_015","Hoplitis.sp2","Hoplitis","Megachilidae",1.93,1,0.00961538461538462,-0.500277121424168
"M_015","Hoplitis.sybarita_015","Hoplitis.sybarita","Hoplitis","Colletidae",NA,6,0.0576923076923077,0.0486863534255894
"M_015","Hylaeus.variegatus_015","Hylaeus.variegatus","Hylaeus","Colletidae",2.12,3,0.0288461538461538,-0.280691731484265
"M_015","Lasioglossum.subaenescens asiaticum_015","Lasioglossum.subaenescens.asiaticum","Lasioglossum","Halictidae",NA,1,0.00961538461538462,-0.500277121424168
"M_015","Lasioglossum.transitorium_015","Lasioglossum.transitorium","Lasioglossum","Halictidae",NA,1,0.00961538461538462,-0.500277121424168
"M_015","Lasioglossum.villosulum_015","Lasioglossum.villosulum","Lasioglossum","Halictidae",1.32,6,0.0576923076923077,0.0486863534255894
"M_015","Lasioglossum.zonulum_015","Lasioglossum.zonulum","Lasioglossum","Halictidae",1.97,2,0.0192307692307692,-0.390484426454217
"M_015","Megachile.villipes_015","Megachile.villipes","Megachile","Megachilidae",NA,1,0.00961538461538462,-0.500277121424168
"M_015","Osmia.subcornuta_015","Osmia.subcornuta","Osmia","Megachilidae",NA,1,0.00961538461538462,-0.500277121424168
"M_015","Osmia.versicolor_015","Osmia.versicolor","Osmia","Megachilidae",NA,6,0.0576923076923077,0.0486863534255894
"M_016","Anthophora.acervorum_016","Anthophora.acervorum","Anthophora","Apidae",NA,1,0.0714285714285714,-0.743812278051958
"M_016","Colletes.acutus_016","Colletes.acutus","Colletes","Colletidae",2.57,3,0.214285714285714,-0.0391480146343136
"M_016","Andrena.assimilis_016","Andrena.assimilis","Andrena","Andrenidae",NA,1,0.0714285714285714,-0.743812278051958
"M_016","Andrena.bicolor_016","Andrena.bicolor","Andrena","Andrenidae",2.05,1,0.0714285714285714,-0.743812278051958
"M_016","Colletes.caspicus_016","Colletes.caspicus","Colletes","Colletidae",NA,4,0.285714285714286,0.313184117074508
"M_016","Megachile.leachella_016","Megachile.leachella","Megachile","Megachilidae",NA,1,0.0714285714285714,-0.743812278051958
"M_016","Megachile.maritima_016","Megachile.maritima","Megachile","Megachilidae",NA,3,0.214285714285714,-0.0391480146343136
"M_016","Andrena.bimaculata_016","Andrena.bimaculata","Andrena","Andrenidae",2.72,1,0.0714285714285714,-0.743812278051958
"M_016","Anthophora.dispar_016","Anthophora.dispar","Anthophora","Apidae",3.67,2,0.142857142857143,-0.391480146343136
"M_016","Ceratina.cucurbitina_016","Ceratina.cucurbitina","Ceratina","Apidae",1.36,7,0.5,1.37018051220097
"M_016","Halictus.fulvipes_016","Halictus.fulvipes","Halictus","Halictidae",2.13,1,0.0714285714285714,-0.743812278051958
"M_016","Halictus.gemmeus_016","Halictus.gemmeus","Halictus","Halictidae",NA,1,0.0714285714285714,-0.743812278051958
"M_016","Lasioglossum.aegyptiellun_016","Lasioglossum.aegyptiellun","Lasioglossum","Halictidae",NA,1,0.0714285714285714,-0.743812278051958
"M_016","Lasioglossum.albocinctum_016","Lasioglossum.albocinctum","Lasioglossum","Halictidae",2.28,4,0.285714285714286,0.313184117074508
"M_016","Megachile.pilidens_016","Megachile.pilidens","Megachile","Megachilidae",2.67,3,0.214285714285714,-0.0391480146343136
"M_016","Amegilla.fasciata_016","Amegilla.fasciata","Amegilla","Apidae",3.29,4,0.285714285714286,0.313184117074508
"M_016","Andrena.hispania_016","Andrena.hispania","Andrena","Andrenidae",2.95,4,0.285714285714286,0.313184117074508
"M_016","Apis.mellifera_016","Apis.mellifera","Apis","Apidae",2.9,14,1,3.83650543416273
"M_016","Ceratina.cyanea_016","Ceratina.cyanea","Ceratina","Apidae",1.24,4,0.285714285714286,0.313184117074508
"M_016","Cerarina.mocsaryi_016","Cerarina.mocsaryi","Cerarina","Apidae",NA,3,0.214285714285714,-0.0391480146343136
"M_016","Colletes.fodiens_016","Colletes.fodiens","Colletes","Colletidae",2.6,1,0.0714285714285714,-0.743812278051958
"M_016","Dasypoda cingulata_016","Dasypoda.cingulata","","Melittidae",2.17,4,0.285714285714286,0.313184117074508
"M_016","Dasypoda iberica_016","Dasypoda.iberica","","Melittidae",NA,1,0.0714285714285714,-0.743812278051958
"M_016","Halictus.quadricinctus_016","Halictus.quadricinctus","Halictus","Halictidae",2.84,6,0.428571428571429,1.01784838049215
"M_016","Lasioglossum.callizonium_016","Lasioglossum.callizonium","Lasioglossum","Halictidae",NA,1,0.0714285714285714,-0.743812278051958
"M_016","Panurgus.sp1_016","Panurgus.sp1","Panurgus","Andrenidae",1.69,1,0.0714285714285714,-0.743812278051958
"M_016","Lasioglossum.immunitum_016","Lasioglossum.immunitum","Lasioglossum","Halictidae",NA,8,0.571428571428571,1.7225126439098
"M_016","Xylocopa.cantabrita_016","Xylocopa.cantabrita","Xylocopa","Apidae",5.71,7,0.5,1.37018051220097
"M_016","Lasioglossum.littorale_016","Lasioglossum.littorale","Lasioglossum","Halictidae",NA,7,0.5,1.37018051220097
"M_016","Halictus.scabiosae_016","Halictus.scabiosae","Halictus","Halictidae",2.5,1,0.0714285714285714,-0.743812278051958
"M_016","Bombus.lucorum_016","Bombus.lucorum","Bombus","Apidae",4.78,2,0.142857142857143,-0.391480146343136
"M_016","Andrena.nigroaenea_016","Andrena.nigroaenea","Andrena","Andrenidae",2.97,2,0.142857142857143,-0.391480146343136
"M_016","Halictus.smaragdulus_016","Halictus.smaragdulus","Halictus","Halictidae",1.11,1,0.0714285714285714,-0.743812278051958
"M_016","Lasioglossum.pallens_016","Lasioglossum.pallens","Lasioglossum","Halictidae",1.59,1,0.0714285714285714,-0.743812278051958
"M_016","Lasioglossum.prasinum_016","Lasioglossum.prasinum","Lasioglossum","Halictidae",NA,9,0.642857142857143,2.07484477561862
"M_016","Lasioglossum.punctatissimum_016","Lasioglossum.punctatissimum","Lasioglossum","Halictidae",1.21,7,0.5,1.37018051220097
"M_016","Lasioglossum.sp1_016","Lasioglossum.sp1","Lasioglossum","Halictidae",1.47,6,0.428571428571429,1.01784838049215
"M_016","Andrena.sp1_016","Andrena.sp1","Andrena","Andrenidae",2.99,1,0.0714285714285714,-0.743812278051958
"M_016","Osmia.sp1_016","Osmia.sp1","Osmia","Megachilidae",3.11,1,0.0714285714285714,-0.743812278051958
"M_016","Andrena.squalida_016","Andrena.squalida","Andrena","Andrenidae",NA,2,0.142857142857143,-0.391480146343136
"M_016","Colletes.sp1_016","Colletes.sp1","Colletes","Colletidae",2.9,2,0.142857142857143,-0.391480146343136
"M_016","Colletes.succintus_016","Colletes.succintus","Colletes","Colletidae",3,3,0.214285714285714,-0.0391480146343136
"M_016","Xylocopa.violacea_016","Xylocopa.violacea","Xylocopa","Apidae",7.8,1,0.0714285714285714,-0.743812278051958
"M_016","Anthophora.sp1_016","Anthophora.sp1","Anthophora","Apidae",4.13,1,0.0714285714285714,-0.743812278051958
"M_016","Lasioglossum.villosulum_016","Lasioglossum.villosulum","Lasioglossum","Halictidae",1.32,1,0.0714285714285714,-0.743812278051958
"M_017","Apis.mellifera_017","Apis.mellifera","Apis","Apidae",2.9,1,0.2,-1.09544511501033
"M_017","Bombus.lapidarius_017","Bombus.lapidarius","Bombus","Apidae",3.98,4,0.8,0.730296743340222
"M_017","Bombus.muscorum_017","Bombus.muscorum","Bombus","Apidae",3.84,2,0.4,-0.486864495560147
"M_017","Bombus.pascuorum_017","Bombus.pascuorum","Bombus","Apidae",3.72,5,1,1.33887736279041
"M_017","Bombus.terrestris_017","Bombus.terrestris","Bombus","Apidae",4.78,2,0.4,-0.486864495560147
"M_018","Bombus.hortorum_018","Bombus.hortorum","Bombus","Apidae",4.74,8,0.53333333,0.545869007155538
"M_018","Bombus.lapidarius_018","Bombus.lapidarius","Bombus","Apidae",3.98,8,0.53333333,0.545869007155538
"M_018","Bombus.lucorum_018","Bombus.lucorum","Bombus","Apidae",4.78,2,0.13333333,-0.701831580628549
"M_018","Bombus.pascuorum_018","Bombus.pascuorum","Bombus","Apidae",3.72,15,1,2.00151969290364
"M_018","Bombus.pratorum_018","Bombus.pratorum","Bombus","Apidae",4.21,3,0.2,-0.493881482664535
"M_018","Bombus.ruderatus_018","Bombus.ruderatus","Bombus","Apidae",5.58,1,0.06666667,-0.909781678592564
"M_018","Bombus.soroeensis_018","Bombus.soroeensis","Bombus","Apidae",3.45,1,0.13333333,-0.909781678592564
"M_018","Bombus.terrestris_018","Bombus.terrestris","Bombus","Apidae",4.78,5,0.33333333,-0.0779812867365055
"M_019","Apis.mellifera_019","Apis.mellifera","Apis","Apidae",2.9,1,0.0769230769230769,-0.630816273530576
"M_019","Leioproctus.sp1_019","Leioproctus.sp1","Leioproctus","Colletidae",NA,11,0.846153846153846,2.15651144672081
"M_019","Leioproctus.sp2_019","Leioproctus.sp2","Leioproctus","Colletidae",NA,5,0.384615384615385,0.484114814569977
"M_019","Leioproctus.sp3_019","Leioproctus.sp3","Leioproctus","Colletidae",NA,1,0.0769230769230769,-0.630816273530576
"M_019","Leioproctus.sp4_019","Leioproctus.sp4","Leioproctus","Colletidae",NA,2,0.153846153846154,-0.352083501505438
"M_019","Megachile.sp1_019","Megachile.sp1","Megachile","Megachilidae",3.2,1,0.0769230769230769,-0.630816273530576
"M_019","Hylaeus.semipersonatus_019","Hylaeus.semipersonatus","Hylaeus","Colletidae",NA,1,0.07692308,-0.630816273530576
"M_019","Lasioglossum.sp1_019","Lasioglossum.sp1","Lasioglossum","Halictidae",1.47,7,0.538461538461538,1.04158035862025
"M_019","Hylaeus.sp1_019","Hylaeus.sp1","Hylaeus","Colletidae",1.27,1,0.0769230769230769,-0.630816273530576
"M_019","Lasioglossum.sp10_019","Lasioglossum.sp10","Lasioglossum","Halictidae",1.47,1,0.0769230769230769,-0.630816273530576
"M_019","Lasioglossum.sp2_019","Lasioglossum.sp2","Lasioglossum","Halictidae",1.47,1,0.0769230769230769,-0.630816273530576
"M_019","Lasioglossum.sp3_019","Lasioglossum.sp3","Lasioglossum","Halictidae",1.47,2,0.153846153846154,-0.352083501505438
"M_019","Lasioglossum.sp4_019","Lasioglossum.sp4","Lasioglossum","Halictidae",1.47,2,0.153846153846154,-0.352083501505438
"M_019","Leioproctus.sp5_019","Leioproctus.sp5","Leioproctus","Colletidae",NA,1,0.0769230769230769,-0.630816273530576
"M_019","Lasioglossum.sp5_019","Lasioglossum.sp5","Lasioglossum","Halictidae",1.47,3,0.230769230769231,-0.0733507294802996
"M_019","Lasioglossum.sp6_019","Lasioglossum.sp6","Lasioglossum","Halictidae",1.47,13,1,2.71397699077108
"M_019","Lasioglossum.sp7_019","Lasioglossum.sp7","Lasioglossum","Halictidae",1.47,1,0.0769230769230769,-0.630816273530576
"M_019","Lasioglossum.sp8_019","Lasioglossum.sp8","Lasioglossum","Halictidae",1.47,6,0.461538461538462,0.762847586595116
"M_019","Lasioglossum.sp9_019","Lasioglossum.sp9","Lasioglossum","Halictidae",1.47,2,0.153846153846154,-0.352083501505438
"M_020","Lasioglossum.sp11_019","Lasioglossum.sp11","Lasioglossum","Halictidae",1.47,1,0.076923076923076,-0.707106781186548
"M_020","Bombus.sp1_020","Bombus.sp1","Bombus","Apidae",4.3,7,1,0.707106781186548
"M_021","Andrena.akitsushimae_021","Andrena.akitsushimae","Andrena","Andrenidae",NA,2,0.08,-0.449561427128776
"M_021","Bombus.ardens_021","Bombus.ardens","Bombus","Apidae",4.98,8,0.32,0.564214677000545
"M_021","Andrena.benefica_021","Andrena.benefica","Andrena","Andrenidae",NA,1,0.04,-0.61852411115033
"M_021","Andrena.brevihirtiscopa_021","Andrena.brevihirtiscopa","Andrena","Andrenidae",NA,3,0.12,-0.280598743107223
"M_021","Bombus.diversus.diversus_021","Bombus.diversus.diversus","Bombus","Apidae",5.49,25,1,3.43658030536695
"M_021","Andrena.dentata_021","Andrena.dentata","Andrena","Andrenidae",NA,2,0.08,-0.449561427128776
"M_021","Andrena.haemorrhoa.japonibia_021","Andrena.haemorrhoa.japonibia","Andrena","Andrenidae",2.54,1,0.04,-0.61852411115033
"M_021","Andrena.halictoides_021","Andrena.halictoides","Andrena","Andrenidae",NA,1,0.04,-0.61852411115033
"M_021","Hylaeus.floralis_021","Hylaeus.floralis","Hylaeus","Colletidae",NA,2,0.08,-0.449561427128776
"M_021","Lasioglossum.apristum_021","Lasioglossum.apristum","Lasioglossum","Halictidae",NA,17,0.68,2.08487883319453
"M_021","Lasioglossum.baleicum_021","Lasioglossum.baleicum","Lasioglossum","Halictidae",NA,1,0.04,-0.61852411115033
"M_021","Osmia.orientalis_021","Osmia.orientalis","Osmia","Megachilidae",NA,1,0.04,-0.61852411115033
"M_021","Andrena.hikosana_021","Andrena.hikosana","Andrena","Andrenidae",NA,6,0.24,0.226289308957438
"M_021","Lasioglossum.duplex_021","Lasioglossum.duplex","Lasioglossum","Halictidae",NA,2,0.08,-0.449561427128776
"M_021","Bombus.honshuensis_021","Bombus.honshuensis","Bombus","Apidae",6.1,25,1,3.43658030536695
"M_021","Lasioglossum.exiliceps_021","Lasioglossum.exiliceps","Lasioglossum","Halictidae",NA,4,0.16,-0.111636059085669
"M_021","Andrena.ishiharai_021","Andrena.ishiharai","Andrena","Andrenidae",NA,1,0.04,-0.61852411115033
"M_021","Andrena.kaguya_021","Andrena.kaguya","Andrena","Andrenidae",NA,1,0.04,-0.61852411115033
"M_021","Andrena.Knuthi_021","Andrena.Knuthi","Andrena","Andrenidae",NA,1,0.04,-0.61852411115033
"M_021","Apis.cerana_021","Apis.cerana","Apis","Apidae",2.38,11,0.44,1.0711027290652
"M_021","Apis.mellifera_021","Apis.mellifera","Apis","Apidae",2.9,5,0.2,0.0573266249358842
"M_021","Cerarina.esakii_021","Cerarina.esakii","Cerarina","Apidae",NA,1,0.04,-0.61852411115033
"M_021","Ceratina.flavipes_021","Ceratina.flavipes","Ceratina","Apidae",1.71,1,0.04,-0.61852411115033
"M_021","Cerarina.megastigmata_021","Cerarina.megastigmata","Cerarina","Apidae",NA,23,0.92,3.09865493732385
"M_021","Hylaeus.globula_021","Hylaeus.globula","Hylaeus","Colletidae",NA,8,0.32,0.564214677000545
"M_021","Lasioglossum.japonicum_021","Lasioglossum.japonicum","Lasioglossum","Halictidae",NA,2,0.08,-0.449561427128776
"M_021","Lasioglossum.kansuense_021","Lasioglossum.kansuense","Lasioglossum","Halictidae",NA,3,0.12,-0.280598743107223
"M_021","Megachile.remota sakagamii_021","Megachile.remota.sakagamii","Megachile","Megachilidae",NA,1,0.04,-0.61852411115033
"M_021","Andrena.komachi_021","Andrena.komachi","Andrena","Andrenidae",NA,3,0.12,-0.280598743107223
"M_021","Andrena.longitibialis_021","Andrena.longitibialis","Andrena","Andrenidae",1.59,1,0.04,-0.61852411115033
"M_021","Bombus.hypocrita.hypocrita_021","Bombus.hypocrita.hypocrita","Bombus","Apidae",5.4,14,0.56,1.57799078112987
"M_021","Bombus.ignitus_021","Bombus.ignitus","Bombus","Apidae",6.3,1,0.04,-0.61852411115033
"M_021","Andrena.minutula_021","Andrena.minutula","Andrena","Andrenidae",1.5,4,0.16,-0.111636059085669
"M_021","Andrena.miyamotoi_021","Andrena.miyamotoi","Andrena","Andrenidae",NA,1,0.04,-0.61852411115033
"M_021","Hylaeus.nippon_021","Hylaeus.nippon","Hylaeus","Colletidae",NA,1,0.04,-0.61852411115033
"M_021","Andrena.omogensis_021","Andrena.omogensis","Andrena","Andrenidae",NA,1,0.04,-0.61852411115033
"M_021","Andrena.opacifovea opacifovea_021","Andrena.opacifovea.opacifovea","Andrena","Andrenidae",NA,2,0.08,-0.449561427128776
"M_021","Ceratina.japonica_021","Ceratina.japonica","Ceratina","Apidae",1.22,8,0.32,0.564214677000545
"M_021","Lasioglossum.occidens_021","Lasioglossum.occidens","Lasioglossum","Halictidae",2.26,8,0.32,0.564214677000545
"M_021","Lasioglossum.problematicum_021","Lasioglossum.problematicum","Lasioglossum","Halictidae",NA,5,0.2,0.0573266249358842
"M_021","Lasioglossum.proximatum_021","Lasioglossum.proximatum","Lasioglossum","Halictidae",2.43,3,0.12,-0.280598743107223
"M_021","Lasioglossum.sexstrigatum_021","Lasioglossum.sexstrigatum","Lasioglossum","Halictidae",NA,2,0.08,-0.449561427128776
"M_021","Lasioglossum.sp1_021","Lasioglossum.sp1","Lasioglossum","Halictidae",1.47,9,0.36,0.733177361022098
"M_021","Lasioglossum.sp2_021","Lasioglossum.sp2","Lasioglossum","Halictidae",1.47,6,0.24,0.226289308957438
"M_021","Lasioglossum.sp3_021","Lasioglossum.sp3","Lasioglossum","Halictidae",1.47,2,0.08,-0.449561427128776
"M_021","Lasioglossum.sp4_021","Lasioglossum.sp4","Lasioglossum","Halictidae",1.47,2,0.08,-0.449561427128776
"M_021","Andrena.stellaria_021","Andrena.stellaria","Andrena","Andrenidae",NA,2,0.08,-0.449561427128776
"M_021","Andrena.sublevigata_021","Andrena.sublevigata","Andrena","Andrenidae",NA,1,0.04,-0.61852411115033
"M_021","Andrena.tsukubana_021","Andrena.tsukubana","Andrena","Andrenidae",NA,1,0.04,-0.61852411115033
"M_021","Megachile.tsurugensis_021","Megachile.tsurugensis","Megachile","Megachilidae",NA,3,0.12,-0.280598743107223
"M_021","Lasioglossum.sp5_021","Lasioglossum.sp5","Lasioglossum","Halictidae",1.47,1,0.04,-0.61852411115033
"M_021","Lasioglossum.sp6_021","Lasioglossum.sp6","Lasioglossum","Halictidae",1.47,1,0.04,-0.61852411115033
"M_021","Andrena.yamato_021","Andrena.yamato","Andrena","Andrenidae",NA,6,0.24,0.226289308957438
"M_021","Lasioglossum.taniolellum_021","Lasioglossum.taniolellum","Lasioglossum","Halictidae",NA,1,0.04,-0.61852411115033
"M_021","Lasioglossum.transpositum_021","Lasioglossum.transpositum","Lasioglossum","Halictidae",NA,11,0.44,1.0711027290652
"M_021","Osmia.taurus_021","Osmia.taurus","Osmia","Megachilidae",NA,2,0.08,-0.449561427128776
"M_022","Alloscirtetica.antarctica_022","Alloscirtetica.antarctica","Alloscirtetica","Apidae",NA,1,0.142857142857143,-0.87779081638237
"M_022","Alloscirtetica.sp1_022","Alloscirtetica.sp1","Alloscirtetica","Apidae",NA,1,0.142857142857143,-0.87779081638237
"M_022","Anthidium.chubuti_022","Anthidium.chubuti","Anthidium","Megachilidae",3.69,3,0.428571428571429,0.0675223704909515
"M_022","Liphantus.sp1_022","Liphantus.sp1","Liphantus","Andrenidae",NA,2,0.285714285714286,-0.405134222945709
"M_022","Liphantus.sp2_022","Liphantus.sp2","Liphantus","Andrenidae",NA,2,0.285714285714286,-0.405134222945709
"M_022","Megachile.sp1_022","Megachile.sp1","Megachile","Megachilidae",3.2,7,1,1.9581487442376
"M_022","Megachile.sp2_022","Megachile.sp2","Megachile","Megachilidae",3.2,4,0.571428571428571,0.540178963927613
"M_023","CaenoHalictus.sp1_023","CaenoHalictus.sp1","CaenoHalictus","Halictidae",1.3,1,0.25,-0.875040452139362
"M_023","CaenoHalictus.sp2_023","CaenoHalictus.sp2","CaenoHalictus","Halictidae",1.3,1,0.25,-0.875040452139362
"M_023","Alloscirtetica.herbsti_023","Alloscirtetica.herbsti","Alloscirtetica","Apidae",NA,1,0.25,-0.875040452139362
"M_023","Anthidium.rubriceps_023","Anthidium.rubriceps","Anthidium","Megachilidae",NA,1,0.25,-0.875040452139362
"M_023","Apis.mellifera_023","Apis.mellifera","Apis","Apidae",2.9,2,0.5,0.13462160802144
"M_023","Augochloropsis.sp1_023","Augochloropsis.sp1","Augochloropsis","Halictidae",2.18,1,0.25,-0.875040452139362
"M_023","Diadasia.patagonica_023","Diadasia.patagonica","Diadasia","Apidae",NA,1,0.25,-0.875040452139362
"M_023","Dialictus.sp1_023","Dialictus.sp1","Dialictus","Halictidae",1.2,3,0.75,1.14428366818224
"M_023","Dialictus.sp2_023","Dialictus.sp2","Dialictus","Halictidae",1.2,3,0.75,1.14428366818224
"M_023","Svastrides.zebra_023","Svastrides.zebra","Svastrides","Apidae",NA,2,0.5,0.13462160802144
"M_023","Centris.muralis_023","Centris.muralis","Centris","Apidae",NA,1,0.25,-0.875040452139362
"M_023","Colletes.lycii_023","Colletes.lycii","Colletes","Colletidae",NA,2,0.5,0.13462160802144
"M_023","Megachile.sp1_023","Megachile.sp1","Megachile","Megachilidae",3.2,3,0.75,1.14428366818224
"M_023","Megachile.sp2_023","Megachile.sp2","Megachile","Megachilidae",3.2,4,1,2.15394572834304
"M_023","Centris.sp1_023","Centris.sp1","Centris","Apidae",5.4,2,0.5,0.13462160802144
"M_024","Bombus.polaris_024","Bombus.polaris","Bombus","Apidae",NA,2,1,NA
"M_025","Andrena.arabis_025","Andrena.arabis","Andrena","Andrenidae",2.1,1,0.142857142857143,-1.1360099882874
"M_025","Bombus.bimaculatus_025","Bombus.bimaculatus","Bombus","Apidae",4.07,2,0.285714285714286,-0.658556514949218
"M_025","Ceratina.calcarata_025","Ceratina.calcarata","Ceratina","Apidae",1.41,2,0.285714285714286,-0.658556514949218
"M_025","Osmia.atriventris_025","Osmia.atriventris","Osmia","Megachilidae",2.08,2,0.285714285714286,-0.658556514949218
"M_025","Osmia.conjucta_025","Osmia.conjucta","Osmia","Megachilidae",NA,6,0.857142857142857,1.25125737840351
"M_025","Andrena.carlini_025","Andrena.carlini","Andrena","Andrenidae",2.9,7,1,1.7287108517417
"M_025","Andrena.ceanothi_025","Andrena.ceanothi","Andrena","Andrenidae",NA,1,0.142857142857143,-1.1360099882874
"M_025","Andrena.dunningi_025","Andrena.dunningi","Andrena","Andrenidae",2.64,1,0.142857142857143,-1.1360099882874
"M_025","Andrena.erigeniae_025","Andrena.erigeniae","Andrena","Andrenidae",2.1,4,0.571428571428571,0.296350431727148
"M_025","Osmia.lignaria_025","Osmia.lignaria","Osmia","Megachilidae",2.9,3,0.428571428571429,-0.181103041611035
"M_025","Andrena.imitatrix_025","Andrena.imitatrix","Andrena","Andrenidae",4.49,1,0.142857142857143,-1.1360099882874
"M_025","Apis.mellifera_025","Apis.mellifera","Apis","Apidae",2.9,6,0.857142857142857,1.25125737840351
"M_025","Augochlora.pura_025","Augochlora.pura","Augochlora","Halictidae",1.64,4,0.571428571428571,0.296350431727148
"M_025","Cerarina.calcarata_025","Cerarina.calcarata","Cerarina","Apidae",1.41,3,0.428571428571429,-0.181103041611035
"M_025","Dialictus.abanci_025","Dialictus.abanci","Dialictus","Halictidae",NA,6,0.857142857142857,1.25125737840351
"M_025","Dialictus.cressonii_025","Dialictus.cressonii","Dialictus","Halictidae",NA,3,0.428571428571429,-0.181103041611035
