Order,Family,Genus,Species,Genus_and_species,Nest,Nest_with_active_construction,Nest_with_active_construction_and_material,Nesting_behavior,Nesting_behavior,Nesting_behavior,Nesting_material,Nesting_material,Nesting_material,Nesting_specific_material,Larval_location,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Number_of_larval_microhabitats,Host,Larval_nutrition,Inundation_tolerance_of_larvae,Duration_of_larval_development,Duration_of_larval_development,Duration_of_larval_development,Duration_of_larval_development,Larval_specific_microhabitat,Larval_diet_breadth,Plant_taxa,Body_length_(categories),Body_hair_(categories),Body_structure,"Body_length_(mm,_raw_data)",ITD_(inter-tegular_distance),ITD_(inter-tegular_distance),ITD_(inter-tegular_distance),ITD_(inter-tegular_distance),ITD_(inter-tegular_distance),ITD_(inter-tegular_distance),Tongue_length,Tongue_length,Tongue_length,Tongue_length,Tongue_length,Tongue_length,Hair_length,Hair_length,Hair_length,Hair_length,Hair_length,Hair_length,Hair_density,Hair_density,Hair_density,Hair_density,Hair_density,Hair_density,Hairiness_index,Hairiness_index,Hairiness_index,Hairiness_index,Hairiness_index,Hairiness_index,Sociality,Number_of_generations,Number_of_generations,Number_of_generations,Number_of_generations,Buzz_pollinator,Flight_behaviour,Flight_height,Tolerance_to_human_influence,Flight_period_(season),Flight_period_(season),Flight_period_(season),Flight_period_(season),Flight_period_(season),Flight_period_(season),Flight_period_(months),Spatial_distribution_in_Europe,Adult_macrohabitat,Adult_macrohabitat,Adult_macrohabitat,Adult_macrohabitat,Adult_macrohabitat,Adult_macrohabitat,Adult_macrohabitat,AOO_(Area_of_occupancy),EOO_(Extent_of_occurrence),STI_(Species_temperature_index),SCI_(Species_continentality_index),Validator,References
Diptera,Syrphidae,Merodon,rubidiventris,Merodon rubidiventris,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),no,no,no,yes,no,NA,NA,NA,medium,not_long,medium_elongated,14–18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,strong_fliers,near_ground,low,no,yes,yes,yes,yes,no,"may,_june,_july,_august,_september,_october",south,no,yes,no,no,no,no,no,48,23472,11.32945275,4.968669238,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Merodon,ruficornis,Merodon ruficornis,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),yes_(with_short_breathing_tube),no,no,yes,no,NA,NA,NA,medium,not_long,medium_elongated,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,strong_fliers,arboreal_and_near_ground,medium,no,yes,yes,no,no,no,"april,_may,_june",widely,yes,no,no,no,no,no,no,NA,NA,9.358039988,7.22732496,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Merodon,rufipes,Merodon rufipes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),no,no,no,yes,no,NA,NA,NA,medium,not_long,medium_elongated,8–10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,strong_fliers,arboreal_and_near_ground,medium,no,no,no,yes,yes,no,"august,_september",central,no,yes,no,no,no,no,no,12,25500,9.225000223,9.216106567,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Merodon,rufus,Merodon rufus,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),no,no,no,yes,no,NA,NA,NA,medium,not_long,medium_elongated,10–12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,strong_fliers,arboreal_and_near_ground,medium,no,yes,yes,yes,no,no,"may,_june,_july",widely,yes,no,yes,no,no,no,no,NA,NA,8.681140216,6.684452879,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Merodon,sacki,Merodon sacki,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),no,no,no,yes,no,NA,NA,NA,medium,not_long,medium_elongated,9.5–12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,strong_fliers,near_ground,low,no,yes,yes,yes,no,no,"april,_may,_june,_july",south,yes,no,no,no,no,no,no,45508,4-250,17.0497811,5.033790572,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Merodon,sapphous,Merodon sapphous,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),no,no,no,yes,no,NA,NA,NA,medium,not_long,medium_elongated,7.5–9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,strong_fliers,near_ground,medium,no,no,no,no,yes,no,"september,_october",south,no,yes,no,no,no,no,no,12,12,13.49886573,6.596282134,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Merodon,segetum,Merodon segetum,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),no,no,no,yes,no,NA,NA,NA,large,not_long,robust_abdomen,15–18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,strong_fliers,near_ground,medium,yes,yes,no,no,no,no,"march,_april,_may",south,no,yes,no,no,no,no,no,20,345,14.12359782,5.132157856,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Merodon,serrulatus,Merodon serrulatus,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),no,no,no,yes,no,NA,NA,NA,medium_or_large,not_long,medium_elongated,9–13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,yes,no,no,strong_fliers,arboreal_and_near_ground,medium,no,yes,yes,yes,no,no,"april,_may,_june,_july,_august",widely,yes,yes,no,no,no,no,no,NA,NA,10.2649703,6.886028275,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Merodon,spineus,Merodon spineus,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),no,no,no,yes,no,NA,NA,NA,medium,not_long,medium_elongated,10–12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,strong_fliers,arboreal_and_near_ground,medium,no,no,no,yes,yes,no,"august,_september",south,no,yes,no,no,no,no,no,12,12,14.28962333,6.025076338,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Merodon,spinitarsis,Merodon spinitarsis,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),no,no,no,yes,no,NA,NA,NA,small_or_medium,not_long,medium_elongated,5–10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,strong_fliers,near_ground,medium,no,yes,yes,yes,no,no,"april,_may,_june,_july",south,no,yes,no,no,no,no,no,272,300684,14.99111212,6.510361576,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Merodon,telmateia,Merodon telmateia,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),yes_(with_short_breathing_tube),no,yes,yes,no,NA,NA,NA,small_or_medium,not_long,medium_elongated,5–10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,yes,no,no,strong_fliers,near_ground,medium,yes,yes,yes,yes,no,no,"march,_april,_may,_june,_july,_august",south,no,yes,no,no,no,no,no,12,12,8.184410441,3.335618053,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Merodon,teruelensis,Merodon teruelensis,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),yes_(with_short_breathing_tube),no,yes,yes,no,NA,NA,NA,large,not_long,medium_elongated,12–15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,no,yes,no,no,strong_fliers,near_ground,medium,no,yes,no,yes,no,no,"may,_july,_august",south,yes,yes,no,no,yes,no,no,24,213332,8.15115783,5.261528785,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Merodon,testaceus,Merodon testaceus,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),no,no,no,yes,no,NA,NA,NA,medium,not_long,medium_elongated,10–10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,strong_fliers,arboreal_and_near_ground,medium,no,yes,no,yes,yes,no,"may,_august,_september",south,no,yes,no,no,no,no,no,120,39051,13.58249526,6.343748901,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Merodon,toscanus,Merodon toscanus,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),no,no,no,yes,no,NA,NA,NA,medium,not_long,medium_elongated,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,strong_fliers,arboreal,low,no,yes,no,no,no,no,may,south,no,yes,no,no,no,no,no,16,32450,14.39540689,6.057200164,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Merodon,trebevicensis,Merodon trebevicensis,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),no,no,no,yes,no,NA,NA,NA,large,not_long,medium_elongated,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,strong_fliers,arboreal_and_near_ground,medium,no,yes,yes,no,no,no,"may,_june",central,yes,no,yes,no,no,no,no,176,1337582,9.098700589,7.193262453,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Merodon,triangulum,Merodon triangulum,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),no,no,yes,yes,no,NA,NA,NA,large,not_long,medium_elongated,12–16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,strong_fliers,arboreal_and_near_ground,medium,no,yes,yes,yes,no,no,"may,_june,_july",central,yes,no,no,no,no,no,no,60,319987,11.27221636,7.768682069,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Merodon,trochantericus,Merodon trochantericus,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),no,no,yes,yes,no,NA,NA,NA,medium,not_long,medium_elongated,10–12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,no,yes,no,no,strong_fliers,arboreal_and_near_ground,medium,no,yes,yes,yes,yes,no,"may,_june,_july,_august,_september",south,no,yes,no,no,no,no,no,NA,NA,11.95582249,5.005970188,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Merodon,unguicornis,Merodon unguicornis,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),no,no,no,yes,no,NA,NA,NA,medium,not_long,medium_elongated,7.5–10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,strong_fliers,near_ground,medium,no,yes,yes,yes,no,no,"april,_may,_june,_july",south,yes,yes,no,no,no,no,no,92,414790,12.92902903,6.242201399,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Merodon,unicolor,Merodon unicolor,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),no,no,yes,no,no,NA,NA,NA,medium,not_long,medium_elongated,7.5–11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,no,yes,yes,no,strong_fliers,near_ground,medium,no,yes,yes,yes,yes,no,"april,_may,_june,_july,_august,_september",south,yes,yes,yes,yes,no,no,no,184,462608,8.521676641,6.165933644,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Merodon,velox,Merodon velox,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),no,no,yes,yes,no,NA,NA,NA,large,not_long,medium_elongated,17–23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,yes,no,no,strong_fliers,arboreal_and_near_ground,medium,no,yes,yes,yes,no,no,"may,_june,_july,_august",south,no,yes,no,no,no,no,no,200,380221,15.86943174,5.982560318,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Merodon,virgatus,Merodon virgatus,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),no,no,no,yes,no,NA,NA,NA,medium,not_long,medium_elongated,7.5–9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,strong_fliers,near_ground,medium,no,no,no,yes,no,no,july,central,no,no,no,yes,no,no,no,120,57790,4.712463932,6.696929423,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Merodon,vladimiri,Merodon vladimiri,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,phytophagous_(bulbs),no,no,no,yes,no,NA,NA,NA,medium,not_long,medium_elongated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,strong_fliers,arboreal_and_near_ground,medium,no,yes,no,no,no,no,may,south,yes,no,no,no,no,no,no,4,NA,10.58333397,7.944905396,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Mesembrius,peregrinus,Mesembrius peregrinus,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above_ground,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,1,no,saprophagous,yes_(with_long_breathing_tube),no,no,yes,no,NA,NA,NA,medium_or_large,not_long,medium_elongated,10.5–14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,strong_fliers,arboreal_and_near_ground,high,no,yes,yes,yes,yes,no,"may,_june,_july,_august,_september",widely,no,no,no,no,yes,no,no,NA,NA,11.35215312,7.509247286,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Microdon,analis,Microdon analis,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,2,Lasius platythorax / Lasius emarginatus,zoophagous,no,no,no,yes,no,NA,NA,NA,medium,not_long,robust_abdomen,8–10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,low-mobility_species,near_ground,medium,no,yes,yes,no,no,no,"may,_june,_july",widely,yes,no,yes,no,no,no,no,800260,14973000,8.79833569,5.848257839,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Microdon,devius,Microdon devius,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,3,Lasius flavus / Lasius distinguendus,zoophagous,no,no,no,yes,no,NA,NA,NA,medium,not_long,robust_abdomen,10–12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,low-mobility_species,near_ground,medium,no,no,yes,no,no,no,"may,_june,_july",widely,yes,no,no,no,no,no,no,154600,7685770,8.99708808,6.342525777,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Microdon,major,Microdon major,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,3,Formica exsecta / Formica rufa / Formica sanguinea / Formica fusca,zoophagous,no,no,no,yes,no,NA,NA,NA,medium,not_long,robust_abdomen,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,low-mobility_species,near_ground,medium,no,yes,no,no,no,no,may,central,yes,yes,no,no,no,no,no,42705,116404,9.097769728,5.98199118,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Microdon,miki,Microdon miki,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,under_ground,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,1,Formica lugubris,zoophagous,no,no,no,yes,no,NA,NA,NA,large,not_long,robust_abdomen,12–14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,low-mobility_species,near_ground,medium,no,yes,no,no,no,no,"april,_may",widely,yes,no,yes,no,no,no,no,232100,7923700,4.619588238,7.683938538,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Microdon,mutabilis,Microdon mutabilis,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,under_ground,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,yes,no,no,3,Formica lemani / Formica cunicularia / Formica cinerea,zoophagous,no,no,no,yes,no,NA,NA,NA,medium_or_large,not_long,robust_abdomen,10.5–14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,yes,no,no,no,no,low-mobility_species,near_ground,medium,no,yes,yes,yes,no,no,"may,_june,_july",widely,yes,yes,no,no,no,no,no,333300,11530400,7.589357234,6.926945302,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Microdon,myrmicae,Microdon myrmicae,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,2,Myrmica scabrinodis / Myrmica vandeli / Myrmica gallienii / Myrmica rubra / Myrmica ruginodis / Myrmica aloba,zoophagous,yes_(with_short_breathing_tube),no,no,yes,no,NA,NA,NA,medium,not_long,robust_abdomen,8–10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,low-mobility_species,near_ground,medium,no,yes,yes,no,no,no,"may,_june",widely,no,no,yes,no,yes,no,no,50330,9752500,8.782287936,5.39313713,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Milesia,crabroniformis,Milesia crabroniformis,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,2,no,saproxylic,yes_(with_long_breathing_tube),no,no,no,yes,NA,NA,NA,large,not_long,medium_elongated,18–25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,yes,no,no,no,no,strong_fliers,arboreal,medium,no,no,no,yes,yes,no,"july,_august,_september,_october",widely,no,yes,no,no,no,no,no,990213,5442607,12.13082298,5.511510523,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Milesia,cretica,Milesia cretica,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,3,no,saproxylic,yes_(with_long_breathing_tube),no,no,no,yes,NA,NA,NA,large,not_long,medium_elongated,20–24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,yes,no,no,no,no,strong_fliers,arboreal,medium,no,no,yes,no,yes,no,"june,_october,_november",south,no,yes,no,no,no,no,no,NA,NA,15.66666698,5.850187988,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Milesia,semiluctifera,Milesia semiluctifera,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,2,no,saproxylic,yes_(with_long_breathing_tube),no,no,yes,no,NA,NA,NA,large,not_long,medium_elongated,14–19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,yes,no,no,no,strong_fliers,arboreal,medium,no,no,no,yes,no,no,"july,_august",widely,yes,yes,no,no,no,no,no,537131,3789626,12.55372375,6.365558442,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Myathropa,florea,Myathropa florea,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above_ground,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,3,no,saproxylic,yes_(with_long_breathing_tube),yes,yes,yes,no,NA,NA,NA,medium_or_large,not_long,medium_elongated,9–15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,no,yes,yes,no,strong_fliers,arboreal,very_high,no,yes,yes,yes,yes,no,"may,_june,_july,_august,_september,_october",widely,no,no,no,no,no,no,yes,NA,NA,9.463526521,5.826561803,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Myathropa,usta,Myathropa usta,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above_ground,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,1,no,saprophagous,yes_(with_long_breathing_tube),no,yes,no,no,NA,NA,NA,medium_or_large,not_long,medium_elongated,10–16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,no,no,no,yes,no,strong_fliers,arboreal,medium,yes,yes,yes,yes,yes,no,"march,_april,_may,_june,_july,_august,_september",south,no,yes,no,no,no,no,no,24,128,13.93966292,2.640043373,Ante Vujic & Marija Milicic,NA
Diptera,Syrphidae,Myolepta,difformis,Myolepta difformis,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,above/under_ground,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,2,no,saproxylic,yes_(with_breathing_tube_of_medium_length),no,no,yes,no,NA,NA,NA,medium,not_long,medium_elongated,7–9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,solitary,yes,yes,no,no,no,strong_fliers,arboreal,medium,no,yes,yes,yes,no,no,"april,_may,_june,_july",south,yes,yes,no,no,no,no,no,64,175203,13.88762844,6.021019545,Ante Vujic & Marija Milicic,NA
