"ID","plantas"
"M_049","Veronica.beccabunga"
"M_049","Veronica.chamaedrys"
"M_049","Veronica.serpyllifolia"
"M_049","Vicia.cracca"
"M_049","Vicia.sepium"
"M_050","Argyranthemum.frutescencs"
"M_050","Ceballosia.fruticosa"
"M_050","Convolvulus.sp1.M.PL.050"
"M_050","Echium.aculeatum"
"M_050","Echium.bonnetii"
"M_050","Euphorbia.canariensis"
"M_050","Euphorbia.obtusifolia"
"M_050","Fagonia.albiflora"
"M_050","Lavandula.buchii"
"M_050","Lotus.sp1.M.PL.050"
"M_050","Noechamaelea.pulverulenta"
"M_050","Parolinea.intermedia"
"M_050","Periploca.laevigata"
"M_050","Plocama.pendula"
"M_051","Alstroemeria.aurea"
"M_051","Aristotelia.chilensis"
"M_051","Berberis.buxifolia"
"M_051","Berberis.darwinii"
"M_051","Calceolaria.crenatiflora"
"M_051","Cynanchum.diemii"
"M_051","Digitalis.purpurea"
"M_051","Gavilea.odoratissima"
"M_051","Mutisia.decurrens"
"M_051","Ribes.magellanicum"
"M_051","Rosa.eglanteria"
"M_051","Schinus.patagonicus"
"M_051","Tristerix.corymbosus"
"M_051","Vicia.nigricans"
"M_053","Abelia.serrata"
"M_053","Aconitum.japonicum"
"M_053","Adenophora.triphylla"
"M_053","Aletris.luteoviridis"
"M_053","Allium.thunbergii"
"M_053","Anaphalis.margaritacea"
"M_053","Angelica.cartilagino-marginata"
"M_053","Angelica.longeradiata"
"M_053","Arabis.glabra"
"M_053","Arisaema.japonicum"
"M_053","Asparagus.schoberioides"
"M_053","Aster.ageratoides"
"M_053","Aster.scaber"
"M_053","Astilbe.thunbergii"
"M_053","Benthamidia.japonica"
"M_053","Castanea.crenata"
"M_053","Cephalantera.falcata"
"M_053","Chionographis.japonica"
"M_053","Cimicifuga.acerina"
"M_053","Cirsium.japonicum"
"M_053","Cirsium.suffultum"
"M_053","Clethra.barvinervis"
"M_053","Codonopsis.lanceolata"
"M_053","Corydalis.lineariloba"
"M_053","Deutzia.crenata"
"M_053","Dianthus.superbus"
"M_053","Dioscorea.asclepiadea"
"M_053","Echinops.setifer"
"M_053","Epimedium.diphyllum"
"M_053","Erigeron.annuus"
"M_053","Erigeron.philadelphicus"
"M_053","Eupatorium.chinense"
"M_053","Galium.japonicum"
"M_053","Galium.verum"
"M_053","Gentiana.zollingeri"
"M_053","Geranium.shikokianum"
"M_053","Hemerocallis.vespertina"
"M_053","Heteropappus.hispidus"
"M_053","Hydrangea.luteo-venosa"
"M_053","Hydrangea.paniculata"
"M_053","Hydrangea.serrata"
"M_053","Hydrocotyle.ramiflora"
"M_053","Hypericum.pseudopetiolatum"
"M_053","Inula.japonica"
"M_053","Inula.salicina"
"M_053","Iris.rossii"
"M_053","Isodon.inflexus"
"M_053","Ixeris.dentata"
"M_053","Lespedeza.bicolor"
"M_053","Ligularia.fischerii"
"M_053","Ligularia.japonica"
"M_053","Lilium.leichtlinii"
"M_053","Lindera.sericea"
"M_053","Luzula.capitata"
"M_053","Lyonia.ovalifolia"
"M_053","Lysimachia.clethroides"
"M_053","Moehringia.lateriflora"
"M_053","Paederia.scandens"
"M_053","Parnassia.palustris"
"M_053","Patrinia.scabiosaefolia"
"M_053","Patrinia.villosa"
"M_053","Pieris.japonica"
"M_053","Polygala.japonica"
"M_053","Polygonum.cuspidatum"
"M_053","Potentilla.freyniana"
"M_053","Prunella.vulgaris"
"M_053","Prunus.jamasakura"
"M_053","Pseudostellaria.heterantha"
"M_053","Quercus.dentata"
"M_053","Ranunculus.japonicus"
"M_053","Rhododendron.kiusuanum"
"M_053","Rhododendron.reticulatum"
"M_053","Rubus.parvifolius"
"M_053","Rubus.phoenicolasius"
"M_053","Salix.sieboldiana"
"M_053","Salix.vulpina"
"M_053","Sanguisorba.officinalis"
"M_053","Saussurea.gracilis"
"M_053","Saussurea.yanagisawae"
"M_053","Schizophragma.hydrangeoides"
"M_053","Senecio.pierotii"
"M_053","Solidago.virg-aurea"
"M_053","Sophora.flavescens"
"M_053","Spiraea.japonica"
"M_053","Staphylea.bumalda"
"M_053","Styrax.japonica"
"M_053","Swertia.japonica"
"M_053","Synurus.excelsus"
"M_053","Valeriana.fauriei"
"M_053","Veratrum.maackii"
"M_053","Veronica.rotunda"
"M_053","Viburnum.dilatatum"
"M_053","Viburnum.erosum"
"M_053","Vicia.unijuga"
"M_053","Viola.grypoceras"
"M_053","Viola.hondoensis"
"M_053","Viola.orientalis"
"M_053","Weigela.decora"
"M_053","Weigela.japonica"
"M_054","Abelia.grandiflora"
"M_054","Abelia.sp1.M.PL.054"
"M_054","Aesculus.camea"
"M_054","Aster.ageratoides"
"M_054","Astragalus.sinicus"
"M_054","Aucuba.japonica"
"M_054","Baccharis.trimera"
"M_054","Berberis.thunbergii"
"M_054","Besella.rubra"
"M_054","Buddleia.davidii"
"M_054","Callicarpa.japonica"
"M_054","Calystegia.japonica"
"M_054","Camellia.japonica"
"M_054","Camellia.sasanqua"
"M_054","Campsis.grandiflora"
"M_054","Cardamine.regeliana"
"M_054","Cayratia.japonica"
"M_054","Cercis.siliquastrum"
"M_054","Cinnamomum.camphora"
"M_054","Cirsium.nipponica"
"M_054","Citrus.tachibana"
"M_054","Cladrastis.sikokiana"
"M_054","Clerodendron.trichotomum"
"M_054","Coreopsis.basalis"
"M_054","Desmodium.padocarpum"
"M_054","Deutzia.crenata"
"M_054","Deutzia.gracilis"
"M_054","Deutzia.maximowicziana"
"M_054","Deutzia.scabra"
"M_054","Edgeworthia.chrysantha"
"M_054","Elaeagnus.multiflora"
"M_054","Enkianthus.perulatus"
"M_054","Euonymus.fo.rtunei"
"M_054","Fatsia.japonica"
"M_054","Forsythia.suspensa"
"M_054","Fraxinus.griffithii"
"M_054","Hibiscus.syriacus"
"M_054","Hydrangea.macrophylla"
"M_054","Hypericum.patulum"
"M_054","Idesia.polycarpa"
"M_054","Ilex.serrata"
"M_054","Indigofera.tinctoria"
"M_054","Iris.japonica"
"M_054","Iris.pseudacorus"
"M_054","Itea.parviflora"
"M_054","Ixeris.debilis"
"M_054","Ixeris.dentata"
"M_054","Justicia.procumbens"
"M_054","Kerria.japonica"
"M_054","Lespedeza.thunbergii"
"M_054","Ligustrum.japonicum"
"M_054","Ligustrum.obtusifolium"
"M_054","Liriope.platyphylla"
"M_054","Lonicera.morrowii"
"M_054","Lyonia.ovalifolia"
"M_054","Lythrum.anceps"
"M_054","Mahonia.japonica"
"M_054","Malus.halliana"
"M_054","Nandina.domestica"
"M_054","Oxalis.corniculata"
"M_054","Oxalis.corymbosa"
"M_054","Paederia.scandens"
"M_054","Persicaria.thunbergii"
"M_054","Persicaria.yokusaiana"
"M_054","Philadelphus.coronarius"
"M_054","Phlox.subulata"
"M_054","Photinia.glabra"
"M_054","Phytolacca.americana"
"M_054","Pieris.japonica"
"M_054","Pollia.japonica"
"M_054","Polygonum.aubertii"
"M_054","Prunus.sp1.M.PL.054"
"M_054","Prunus.tomentosa"
"M_054","Pyracantha.angustifolia"
"M_054","Pyracantha.crenulata"
"M_054","Ranunculus.silerifolius"
"M_054","Rhododendron.macrosepalum"
"M_054","Rhododendron.mucronata"
"M_054","Rhododendron.oomurasalei"
"M_054","Rhus.javanica"
"M_054","Rhus.sylvestris"
"M_054","Rorippa.indica"
"M_054","Rosa.borboniana"
"M_054","Securinega.suffruticosa"
"M_054","Serissa.japonica"
"M_054","Spiraea.blumei"
"M_054","Spiraea.cantoniensis"
"M_054","Spiraea.thunbergii"
"M_054","Spiraea.tossensis"
"M_054","Spiranthes.sinensis"
"M_054","Stellaria.media"
"M_054","Stenactis.annuus"
"M_054","Stewartia.monadelpha"
"M_054","Swida.macrophylla"
"M_054","Swida.stlonifera"
"M_054","Syringa.vulgaris"
"M_054","Taraxacum.japonicum"
"M_054","Tilia.japonica"
"M_054","Tilia.miqueliana"
"M_054","Torilis.japonica"
"M_054","Tradescantia.ohiensis"
"M_054","Trifolium.repens"
"M_054","Ulmus.davidiana"
"M_054","Vaccinium.oldhami"
"M_054","Veronica.persica"
"M_054","Veronicastrum.sibiricum"
"M_054","Viburnum.dilatatum"
"M_054","Viburnum.erosum"
"M_054","Viburnum.suspensum"
"M_054","Viola.mandshurica"
"M_054","Vitex.cannabifolia"
"M_054","Weigela.hortensis"
"M_054","Wisteria.floribunda"
"M_055","Adenophora.triphylla"
"M_055","Aeschynomene.indica"
"M_055","Alisma.canaliculatum"
"M_055","Alium.grayi"
"M_055","Ampetopsis.brevipedunculata"
"M_055","Bidens.frondosa"
"M_055","Cardamine.tyrata"
"M_055","Chelidonium.majus"
"M_055","Cirsium.japonicum"
"M_055","Cirsium.sieboldii"
"M_055","Clerodendrum.trichotomum"
"M_055","Commelina.communis"
"M_055","Eupatorium.chinense"
"M_055","Eupatorium.lindleyanum"
"M_055","Eusteratis.yatabeana"
"M_055","Galium.trifidum"
"M_055","Hosta.albomarginata"
"M_055","Houttuynia.cordata"
"M_055","Hydrocharis.dubia"
"M_055","Hypericum.erectum"
"M_055","Iris.taevigata"
"M_055","Isachne.globosa"
"M_055","Ixeris.debilis"
"M_055","Ixeris.dentata"
"M_055","Justicia.procumbens"
"M_055","Kalimeris.pinnatifida"
"M_055","Kalimeris.yomena"
"M_055","Lactuca.indica"
"M_055","Leesia.japonica"
"M_055","Lespedeza.bicolor"
"M_055","Limophila.sessiliflora"
"M_055","Lindernia.procumbens"
"M_055","Ludwigia.epilobioides"
"M_055","Lycopus.ramosissimus"
"M_055","Lysimachia.fortunei"
"M_055","Lythrum.anceps"
"M_055","Monochoria.korsakowii"
"M_055","Monochoria.vaginalis"
"M_055","Mosta.dianthera"
"M_055","Murdannia.keisak"
"M_055","Nymphaea.marliacea"
"M_055","Oenanthe.javanica"
"M_055","Oxalis.corniculata"
"M_055","Persicaria.comspicua"
"M_055","Persicaria.nipponensis"
"M_055","Persicaria.sieboldi"
"M_055","Persicaria.thunbergii"
"M_055","Persicaria.yokusaiana"
"M_055","Phragmites.communis"
"M_055","Potentilla.egedei"
"M_055","Prenanthes.tanakae"
"M_055","Prunella.vulgaris"
"M_055","Ptantago.asiatica"
"M_055","Ranunculus.japonicus"
"M_055","Rosa.multtlflora"
"M_055","Sagittaria.trifolia"
"M_055","Salvia.japonica"
"M_055","Scirpus.triqueter"
"M_055","Senecio.pierotii"
"M_055","Solanum.melongena"
"M_055","Stellaria.media"
"M_055","Taraxacum.japonicum"
"M_055","Typha.angustifolia"
"M_055","Weigela.hortensis"
"M_056","Acer.japonicum"
"M_056","Acer.shirasawanum"
"M_056","Acer.ukurunduense"
"M_056","Achillea.alpina."
"M_056","Aconitum.japonicum.montanum"
"M_056","Aconitum.senanense"
"M_056","Adenophora.triphylla"
"M_056","Agrostis.clavata"
"M_056","Anaphalis.margaritacea"
"M_056","Angelica.polymorpha"
"M_056","Angelica.pubescens"
"M_056","Aquilegia.buergeriana"
"M_056","Arabis.hirsuta"
"M_056","Arabis.lyrata.kamtschatica"
"M_056","Aster.ageratoides.amplexifolius"
"M_056","Aster.ageratoides.ovatus"
"M_056","Aster.glehni"
"M_056","Astilbe.thunbergii"
"M_056","Cacalia.adenostyloides"
"M_056","Cacalia.hastata.farfaraefolia"
"M_056","Campanula.punctata."
"M_056","Chamaenerion.angustifolium"
"M_056","Cimicifuga.simplex"
"M_056","Cirsium.effusum"
"M_056","Clinopodium.chinense.grandiflorum"
"M_056","Cynanchum.ascyrifolium"
"M_056","Cypripedium.guttatum."
"M_056","Dianthus.superbus.longicalycinus"
"M_056","Elaeagnus.montana"
"M_056","Enkianthus.campanulatus"
"M_056","Euonymus.macropterus"
"M_056","Euonymus.sieboldianus"
"M_056","Eupatorium.chinense.sachalinense"
"M_056","Euphrasia.maximowiczii"
"M_056","Filipendula.multifuga"
"M_056","Fragaria.nipponica"
"M_056","Geranium.eriostemon."
"M_056","Gymnadenia.conopsea"
"M_056","Hosta.sieboldiana"
"M_056","Hydrangea.paniculata"
"M_056","Iris.sanguinea"
"M_056","Ixeris.dentata"
"M_056","Libanotis.coreana"
"M_056","Ligularia.dentata"
"M_056","Lonicera.alpigena."
"M_056","Lychnis.gracillima"
"M_056","Malus.sieboldii"
"M_056","Meehania.urticifolia"
"M_056","Menziesia.pentandra"
"M_056","Oxalis.acetosella"
"M_056","Patrinia.triloba.palmata"
"M_056","Patrinia.villosa"
"M_056","Pedicularis.resupinata."
"M_056","Philadelphus.satsumi"
"M_056","Picris.hieracioides.japonica"
"M_056","Poa.pratensis"
"M_056","Polemonium.caeruleum.yezoense"
"M_056","Polygonatum.lasianthum"
"M_056","Polygonatum.macranthum"
"M_056","Potentilla.freyniana"
"M_056","Prunus.maximowiczii"
"M_056","Prunus.nipponica"
"M_056","Pseudostellaria.heterantha"
"M_056","Pyrola.alpina"
"M_056","Pyrola.incarnata"
"M_056","Ranunculus.japonicus"
"M_056","Reynoutria.japonica"
"M_056","Rhododendron.degronianum"
"M_056","Rhododendron.wadanum"
"M_056","Ribes.maximowiczianum"
"M_056","Rodgersia.podophylla"
"M_056","Rubus.idaeus"
"M_056","Rubus.pungens."
"M_056","Scabiosa.japonica"
"M_056","Sedum.aizoon"
"M_056","Senecio.cannabifolius"
"M_056","Senecio.nemorensis"
"M_056","Serratula.coronata.insularis"
"M_056","Solidago.virgaurea.asiatica"
"M_056","Sorbus.commixta"
"M_056","Synurus.pungens"
"M_056","Taraxacum.hondoense"
"M_056","Thalictrum.filamentosum.tenerum"
"M_056","Trollius.hondoensis"
"M_056","Veratrum.album.oxysepalum"
"M_056","Veratrum.maackii"
"M_056","Veronicastrum.sibiricum.japonicum"
"M_056","Viburnum.furcatum"
"M_056","Viburnum.opulus."
"M_056","Viola.grypoceras"
"M_056","Weigela.decora"
"M_057","Acer.carpinifolium"
"M_057","Achyranthes.bidentata"
"M_057","Actinidia.arguta"
"M_057","Agrimonia.pilosa"
"M_057","Akebia.quinata"
"M_057","Alangium.platanifolium"
"M_057","Albizzia.julibrissin"
"M_057","Ampelopsis.brevipedunculata"
"M_057","Amphicarpaea.bracteata"
"M_057","Angelica.polymorpha"
"M_057","Angelica.pubescens"
"M_057","Aralia.cordata"
"M_057","Aralta.elata"
"M_057","Aster.ageratoides"
"M_057","Aster.ageratoides.amplexifolius"
"M_057","Aster.ageratoides.ovatus"
"M_057","Aster.glehni"
"M_057","Aster.subulatus"
"M_057","Astilbe.thunbergii"
"M_057","Bistorta.tenuicaulis"
"M_057","Calamagrostis.arundinacea"
"M_057","Callicarpa.japonica"
"M_057","Cardamine.regeliana"
"M_057","Cardamine.tanakae"
"M_057","Cardiandra.alternifolia"
"M_057","Carex.curvicollis"
"M_057","Chelidonium.majus"
"M_057","Cirsium.microspicatum"
"M_057","Clematis.apiifolia"
"M_057","Clethra.barbinervis"
"M_057","Codonopsis.lanceolata"
"M_057","Corydalis.incisa"
"M_057","Corydalis.pallida"
"M_057","Cryptotaenia.japonica"
"M_057","Desmodium.podocarpum"
"M_057","Deutzia.crenata"
"M_057","Deutzia.maximowicziana"
"M_057","Digitaria.ciliaris"
"M_057","Dipsacus.japonicus"
"M_057","Duchesnea.chrysantha"
"M_057","Eriobotrya.japonica"
"M_057","Euonymus.alatus"
"M_057","Eupatorium.chinense"
"M_057","Euptelea.polyandra"
"M_057","Geranium.nepalense"
"M_057","Geum.japonicum"
"M_057","Glechoma.hederacea"
"M_057","Houttuynia.cordata"
"M_057","Hydrangea.hirta"
"M_057","Hydrangea.macrophylla"
"M_057","Hydrangea.paniculata"
"M_057","Hypericum.pseudopetiolatum"
"M_057","Impatiens.noli-tangere"
"M_057","Impatiens.textori"
"M_057","Ixeris.dentata"
"M_057","Kalimeris.pinnatifida"
"M_057","Kalimeris.yomena"
"M_057","Kerria.japonica"
"M_057","Leucosceptrum.stellipilum"
"M_057","Ligularia.fischerii"
"M_057","Ligustrum.obtusifolium"
"M_057","Lindera.obtusiloba"
"M_057","Lindera.umbellata"
"M_057","Lonicera.gracilipes"
"M_057","Macleaya.cordata"
"M_057","Meehania.urticifolia"
"M_057","Meliosma.tenuis"
"M_057","Omphalodes.japonica"
"M_057","Orixa.japonica"
"M_057","Osterium.sieboldii"
"M_057","Paederia.scandens"
"M_057","Paeonia.japonica"
"M_057","Patrinia.villosa"
"M_057","Persicaria.aestiva"
"M_057","Persicaria.conspicua"
"M_057","Persicaria.pubescens"
"M_057","Persicaria.thunbergii"
"M_057","Persicaria.yokusaiana"
"M_057","Plantago.asiatica"
"M_057","Pollia.japonica"
"M_057","Potentilla.sundaica"
"M_057","Prunus.jamasakura"
"M_057","Rabdosia.longituba"
"M_057","Rabdosia.trichocarpa"
"M_057","Ranunculus.silerifolius"
"M_057","Reynoutria.japonica"
"M_057","Rhododendron.kaempferi"
"M_057","Rhus.javanica"
"M_057","Rorippa.indica"
"M_057","Rubus.buergeri"
"M_057","Rubus.crataegifolius"
"M_057","Rubus.palmatus"
"M_057","Sambucus.racemosa"
"M_057","Senecio.nikoensis"
"M_057","Stachyurus.praecox"
"M_057","Staphylea.bumalda"
"M_057","Stellaria.alsine"
"M_057","Stellaria.uchiyamana"
"M_057","Stenactis.annuus"
"M_057","Stephanandra.incisa"
"M_057","Swertia.bimaculata"
"M_057","Swida.macrophylla"
"M_057","Symplocos.chinensis"
"M_057","Torilis.japonica"
"M_057","Trifolium.repens"
"M_057","Trigonotis.brevipes"
"M_057","Valeriana.flaccidissima"
"M_057","Viburnum.phlebotricum"
"M_057","Viburnum.plicatum"
"M_057","Vicia.venosa"
"M_057","Viola.verecunda"
"M_057","Weigela.hortensis"
"M_057","Wisteria.floribunda"
"M_057","Youngia.denticulata"
"M_058","Aetheorrina.bulbosa"
"M_058","Allium.ampeloprasum"
"M_058","Alyssum.maritimum"
"M_058","Brassica.fruticulosa"
"M_058","Carpobrotus.sp1.M.PL.058"
"M_058","Cistus.albidus"
"M_058","Cistus.monspeliensis"
"M_058","Cistus.salvifolius"
"M_058","Convolvulus.althaeoides"
"M_058","Daucus.carota.carota"
"M_058","Dianthus.caryophillus"
"M_058","Dorychnium.pentaphylum"
"M_058","Equium.sabulicola"
"M_058","Eryngium.campestre"
"M_058","Euphorbia.segatalis"
"M_058","Galactites.tomentosa"
"M_058","Helianthemum.guttatum"
"M_058","Helichrysum.stoechas"
"M_058","Hypericum.perfolatum"
"M_058","Lathyrus.clymenum"
"M_058","Lavandula.stoechas"
"M_058","Linum.sp1.M.PL.058"
"M_058","Opuntia.stricta"
"M_058","Psoralea.bituminosa"
"M_058","Rosmarinus.officinalis"
"M_058","Ruta.chalepensis"
"M_058","Scabiosa.stellata"
"M_058","Sedum.sediforme"
"M_058","Sonchus.tenerrinus"
"M_058","Thymelaea.hirusta"
"M_058","Urospermum.picrioides"
"M_058","Vicea.lutea"
"M_059","Banisteriopsis.muricata"
"M_059","Banisteriopsis.schizoptera"
"M_059","Banisteriopsis.stellaris"
"M_059","Byrsonima.gardnerana"
"M_059","Carolus.chasei"
"M_059","Dicella.bracteosa"
"M_059","Diplopterys.pubipetala"
"M_059","Heteropterys.sp1.M.PL.059"
"M_059","Heteropterys.sp2.M.PL.059"
"M_059","Janusia.anisandra"
"M_059","Stigmaphyllon.auriculatum"
"M_059","Stigmaphyllon.ciliatum"
"M_059","Stigmaphyllon.paralias"
"M_060","Agauria.salicifolia"
"M_060","Antidesma.madagascariense"
"M_060","Antirhea.borbonica"
"M_060","Aphloia.theiformis"
"M_060","Badula.insularis"
"M_060","Badula.platiphylla"
"M_060","Bakerella.hoyifolia"
"M_060","Bertiera.zaluzania."
"M_060","Calophyllum.eputamen"
"M_060","Casearia.coriacea"
"M_060","Chassalia.coriacea"
"M_060","Chassalia.petrinensis"
"M_060","Claoxylon.linostachys"
"M_060","Coffea.macrocarpa"
"M_060","Coffea.mauritiana"
"M_060","Cordemoya.integrifolia"
"M_060","Croton.fothergillifolius"
"M_060","Croton.grangeroides"
"M_060","Diospyros.revaughanii"
"M_060","Dodonaea.viscosa"
"M_060","Doratoxylon.apetalum"
"M_060","Dracaena.reflexa"
"M_060","Embelia.angustifolia"
"M_060","Erythrospermum.monticolum"
"M_060","Erythroxylum.macrocarpum"
"M_060","Eugenia.orbiculata"
"M_060","Euodia.chapelieri"
"M_060","Euodia.obtusifolia"
"M_060","Faujasiopsis.flexuosa"
"M_060","Flagellaria.indica"
"M_060","Gaertnera.petrinensis"
"M_060","Gaertnera.rotundifolia"
"M_060","Gaertnera.sp1.M.PL.066"
"M_060","Gaertnera.sp1.M.PL.067"
"M_060","Gaertnera.sp1.M.PL.068"
"M_060","Gaertnera.sp1.M.PL.069"
"M_060","Gaertnera.sp1.M.PL.070"
"M_060","Gaertnera.sp1.M.PL.077"
"M_060","Gaertnera.sp1.M.PL.078"
"M_060","Gaertnera.sp1.M.PL.079"
"M_060","Gaertnera.sp1.M.PL.080"
"M_060","Gaertnera.sp1.M.PL.081"
"M_060","Gaertnera.sp1.M.PL.082"
"M_060","Geniostoma.borbonicum"
"M_060","Grangeria.borbonica"
"M_060","Harungana.madagascariensis"
"M_060","Helichrysum.proteoides"
"M_060","Homalanthus.populifolius"
"M_060","Labourdonnaisia.callophylloides"
"M_060","Memecylon.ovatifolium"
"M_060","Mimusops.erythroxylon"
"M_060","Molinaea.alternifolia"
"M_060","Molinaea.macrantha"
"M_060","Monimiastrum.globosum"
"M_060","Myonima.violacea"
"M_060","Ochna.mauritiana"
"M_060","Ocotea.laevigata"
"M_060","Olea.lancea"
"M_060","Pandanus.barklyi"
"M_060","Pandanus.rigidifolius"
"M_060","Pandanus.wiehii"
"M_060","Phyllanthus.phillyreifolius"
"M_060","Pittosporum.senacia"
"M_060","Pleurostylia.leucocarpa."
"M_060","Polyscias.mauritiana"
"M_060","Psathura.terniflora"
"M_060","Psiadia.terebinthina"
"M_060","Psidium.cattleianum"
"M_060","Pyrostria.fasciculata"
"M_060","Roussea.simplex."
"M_060","Rubus.alcefolius"
"M_060","Sideroxylon.cinereum"
"M_060","Sideroxylon.puberulum"
"M_060","Smilax.anceps"
"M_060","Stillingia.lineata"
"M_060","Syzygium.commersonii"
"M_060","Syzygium.coriaceum"
"M_060","Syzygium.glomeratum"
"M_060","Syzygium.mauritianum"
"M_060","Syzygium.petrinese"
"M_060","Syzygium.venosum"
"M_060","Tabernaemontana.persicarifolia"
"M_060","Toddalia.asiatica"
"M_060","Tristhema.mauritiana"
"M_060","Trochetia.blackburniana"
"M_060","Turraea.rigida"
"M_060","Warneckea.trinervis"
"M_060","Wikstroemia.indica"
"M_060","Xylopia.lamarckii"
"M_060","Xyris.sp1.M.PL.069"
"M_060","Xyris.sp1.M.PL.071"
"M_061","Alstonia.macrophylla"
"M_061","Aphloia.theiformis"
"M_061","Campnosperma.seychellarum"
"M_061","Canthium.bibracteatum"
"M_061","Chrysobalanus.icaco"
"M_061","Cinnamomum.verum"
"M_061","Colea.seychellarum"
"M_061","Craterispermum.microdon"
"M_061","Deckenia.nobilis"
"M_061","Dillenia.ferruginea"
"M_061","Dillenia.suffruticosa"
"M_061","Diospyros.seychellarum"
"M_061","Dracaena.reflexa"
"M_061","Erythroxylum.sechellarum"
"M_061","Euphorbia.pyrifolia"
"M_061","Excoecaria.benthiamiana"
"M_061","Gastonia.crassa"
"M_061","Glionnetia.sericea"
"M_061","Ixora.pudica"
"M_061","Medusagyne.oppositifolia"
"M_061","Memecylon.eleagni"
"M_061","Mimusops.sechellarum"
"M_061","Nepenthes.pervillei"
"M_061","Nephrosperma.vanhoutteanum"
"M_061","Northea.hornei"
"M_061","Ochna.kirkii"
"M_061","Paragenipa.wrightii"
"M_061","Paraserianthes.falcataria"
"M_061","Phoenicophorium.borsigianum"
"M_061","Pittosporum.senacia"
"M_061","Premna.serratifolia"
"M_061","Psidium.cattleianum"
"M_061","Psychotria.pervillei"
"M_061","Roscheria.melanochaetes"
"M_061","Soulamea.terminaloides"
"M_061","Syzygium.wrightii"
"M_061","Timonius.sechellensis"
"M_062","Abutilon.theophrasti"
"M_062","Acer.negundo"
"M_062","Acer.saccharinum"
"M_062","Achillea.millefolium"
"M_062","Actea.alba"
"M_062","Actinomeris.alternifolia"
"M_062","Aesculus.glabra"
"M_062","Aesculus.hippocastanum"
"M_062","Agastache.nepetoides"
"M_062","Agastache.scrophulariaefolia"
"M_062","Agrimonia.striata"
"M_062","Alisma.plantago.aquatica"
"M_062","Amaranthus.spinosus"
"M_062","Ambrosia.trifida"
"M_062","Amelanchier.canadensis"
"M_062","Ammannia.coccinea"
"M_062","Amorpha.canescens"
"M_062","Amorpha.fruticosa"
"M_062","Amphicarpa.pitcheri"
"M_062","Anemonella.thalictroides"
"M_062","Anethum.graveolens"
"M_062","Antennaria.plantaginifolia"
"M_062","Anthemis.cotula"
"M_062","Apios.tuberosa"
"M_062","Apocynum.androsaemifolium"
"M_062","Apocynum.cannabinum"
"M_062","Aquilegia.canadensis"
"M_062","Arabis.dentata"
"M_062","Arabis.laevigata"
"M_062","Arabis.virginica"
"M_062","Arctium.minus"
"M_062","Arisaema.triphyllum"
"M_062","Aristolochia.tomentosa"
"M_062","Aruncus.sylvester"
"M_062","Ascerates.floridana"
"M_062","Ascerates.viridiflora"
"M_062","Asclepias.incarnata"
"M_062","Asclepias.purpurascens"
"M_062","Asclepias.sullivantii"
"M_062","Asclepias.syriaca"
"M_062","Asclepias.tuberosa"
"M_062","Asclepias.verticillata"
"M_062","Asiminia.triloba"
"M_062","Asparagus.officinalis"
"M_062","Aster.anomalus"
"M_062","Aster.ericoides.villosus"
"M_062","Aster.lateriflorus"
"M_062","Aster.multiflorus"
"M_062","Aster.novaeangliae"
"M_062","Aster.paniculatus"
"M_062","Aster.sagittifolius"
"M_062","Aster.salicifolius"
"M_062","Aster.turbinellus"
"M_062","Astragalus.canadensis"
"M_062","Astragalus.mexicanus"
"M_062","Baptisia.bracteata"
"M_062","Baptisia.leucantha"
"M_062","Bidens.aristosa"
"M_062","Bidens.bipinnata"
"M_062","Bidens.connata"
"M_062","Bidens.frondosa"
"M_062","Bidens.laevis"
"M_062","Blephilia.ciliata"
"M_062","Blephilia.hirsuta"
"M_062","Boltonia.asteroides"
"M_062","Brauneria.pallida"
"M_062","Brauneria.purpurea"
"M_062","Cacalia.atriplicifolia"
"M_062","Cacalia.reniformis"
"M_062","Cacalia.tuberosa"
"M_062","Camassia.esculenta"
"M_062","Campanula.americana"
"M_062","Capsella.bursa-pastoris"
"M_062","Cardamine.bulbosa"
"M_062","Cassia.chamaecrista"
"M_062","Cassia.marilandica"
"M_062","Castalia.tuberosa"
"M_062","Castilleja.coccinea"
"M_062","Caulophyllum.thalictroides"
"M_062","Ceanothus.americanus"
"M_062","Celastrus.scandens"
"M_062","Cephalanthus.occidentalis"
"M_062","Cerastium.nutans"
"M_062","Cerastium.vulgatum"
"M_062","Cercis.canadensis"
"M_062","Chaerophyllum.procumbens"
"M_062","Chrysanthemum.leucanthemum"
"M_062","Cicuta.maculata"
"M_062","Circaea.lutetiana"
"M_062","Cirsium.altissimum"
"M_062","Cirsium.discolor"
"M_062","Cirsium.lanceolatum"
"M_062","Cirsium.pumilum"
"M_062","Claytonia.virginica"
"M_062","Clematis.pitcheri"
"M_062","Clematis.virginiana"
"M_062","Collinsia.verna"
"M_062","Comandra.umbellata"
"M_062","Convolvulus.sepium"
"M_062","Coreopsis.palmata"
"M_062","Coreopsis.tripteris"
"M_062","Cornus.amomum"
"M_062","Cornus.florida"
"M_062","Cornus.paniculata"
"M_062","Crataegus.coccinea"
"M_062","Crataegus.crus-galli"
"M_062","Crataegus.mollis"
"M_062","Crotalaria.sagittalis"
"M_062","Cryptotaenia.canadensis"
"M_062","Cucurbita.melopepo"
"M_062","Cucurbita.pepo"
"M_062","Cuphea.petiolata"
"M_062","Cuscuta.cephalanthi"
