"ID","sp.armonizado","Grado","Grado_max","Grado_relativo","Z_Grado"
"M_044","Unidentified sp38 M PL 044",2,25,0.08,0.0710488723886769
"M_044","Unidentified sp39 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp4 M PL 044",7,25,0.28,2.39732646834052
"M_044","Unidentified sp40 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp41 M PL 044",3,25,0.12,0.536304391579045
"M_044","Unidentified sp42 M PL 044",2,25,0.08,0.0710488723886769
"M_044","Unidentified sp43 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp44 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp45 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp46 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp47 M PL 044",2,25,0.08,0.0710488723886769
"M_044","Unidentified sp48 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp49 M PL 044",2,25,0.08,0.0710488723886769
"M_044","Unidentified sp5 M PL 044",4,25,0.16,1.00155991076941
"M_044","Unidentified sp50 M PL 044",2,25,0.08,0.0710488723886769
"M_044","Unidentified sp51 M PL 044",2,25,0.08,0.0710488723886769
"M_044","Unidentified sp52 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp53 M PL 044",2,25,0.08,0.0710488723886769
"M_044","Unidentified sp54 M PL 044",2,25,0.08,0.0710488723886769
"M_044","Unidentified sp55 M PL 044",2,25,0.08,0.0710488723886769
"M_044","Unidentified sp56 M PL 044",2,25,0.08,0.0710488723886769
"M_044","Unidentified sp57 M PL 044",2,25,0.08,0.0710488723886769
"M_044","Unidentified sp58 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp59 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp6 M PL 044",3,25,0.12,0.536304391579045
"M_044","Unidentified sp60 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp61 M PL 044",2,25,0.08,0.0710488723886769
"M_044","Unidentified sp62 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp63 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp64 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp65 M PL 044",2,25,0.08,0.0710488723886769
"M_044","Unidentified sp66 M PL 044",2,25,0.08,0.0710488723886769
"M_044","Unidentified sp67 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp68 M PL 044",2,25,0.08,0.0710488723886769
"M_044","Unidentified sp69 M PL 044",2,25,0.08,0.0710488723886769
"M_044","Unidentified sp7 M PL 044",4,25,0.16,1.00155991076941
"M_044","Unidentified sp70 M PL 044",2,25,0.08,0.0710488723886769
"M_044","Unidentified sp71 M PL 044",2,25,0.08,0.0710488723886769
"M_044","Unidentified sp72 M PL 044",2,25,0.08,0.0710488723886769
"M_044","Unidentified sp73 M PL 044",2,25,0.08,0.0710488723886769
"M_044","Unidentified sp74 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp75 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp76 M PL 044",2,25,0.08,0.0710488723886769
"M_044","Unidentified sp77 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp78 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp79 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp8 M PL 044",3,25,0.12,0.536304391579045
"M_044","Unidentified sp80 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp81 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp82 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp83 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp84 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp85 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp86 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp87 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp88 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp89 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp9 M PL 044",4,25,0.16,1.00155991076941
"M_044","Unidentified sp90 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp91 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp92 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp93 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp94 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp95 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp96 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp97 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp98 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Unidentified sp99 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Vanessa indica",2,25,0.08,0.0710488723886769
"M_044","Vekunta malloti",2,25,0.08,0.0710488723886769
"M_044","Vespa analis eisa",10,25,0.4,3.79309302591162
"M_044","Vespula shidai amamiana",4,25,0.16,1.00155991076941
"M_044","Xanthonia placida",3,25,0.12,0.536304391579045
"M_044","Xenorthrius elongatus",1,25,0.04,-0.394206646801691
"M_044","Xestocephalus sp1 M PL 044",1,25,0.04,-0.394206646801691
"M_044","Xyiocopa amamensis",1,25,0.04,-0.394206646801691
"M_044","Xyleborus glabratus",1,25,0.04,-0.394206646801691
"M_044","Xylocopa amamensis",21,25,0.84,8.91090373700567
"M_044","Xylota annulata",1,25,0.04,-0.394206646801691
"M_044","Xylota coquilletti amamiensis",1,25,0.04,-0.394206646801691
"M_046","Andreana sp1 M PL 046",4,16,0.25,-0.535595226086421
"M_046","Apis mellifera",5,16,0.3125,-0.304554148166788
"M_046","Asilus sp1 M PL 046",5,16,0.3125,-0.304554148166788
"M_046","Bombus lapidarius",6,16,0.375,-0.0735130702471558
"M_046","Bombus pascuorum",9,16,0.5625,0.619610163511741
"M_046","Bombus terrestris",9,16,0.5625,0.619610163511741
"M_046","Cetonia aurata",4,16,0.25,-0.535595226086421
"M_046","Coleoptera sp4 M PL 046",12,16,0.75,1.31273339727064
"M_046","Colias croceus",4,16,0.25,-0.535595226086421
"M_046","Diptera sp11 M PL 046",7,16,0.4375,0.157528007672477
"M_046","Diptera sp12 M PL 046",7,16,0.4375,0.157528007672477
"M_046","Diptera sp13 M PL 046",6,16,0.375,-0.0735130702471558
"M_046","Diptera sp15 M PL 046",6,16,0.375,-0.0735130702471558
"M_046","Diptera sp16 M PL 046",6,16,0.375,-0.0735130702471558
"M_046","Diptera sp17 M PL 046",6,16,0.375,-0.0735130702471558
"M_046","Diptera sp18 M PL 046",4,16,0.25,-0.535595226086421
"M_046","Diptera sp19 M PL 046",2,16,0.125,-0.997677381925685
"M_046","Diptera sp2 M PL 046",15,16,0.9375,2.00585663102954
"M_046","Diptera sp21 M PL 046",2,16,0.125,-0.997677381925685
"M_046","Diptera sp24 M PL 046",1,16,0.0625,-1.22871845984532
"M_046","Diptera sp25 M PL 046",1,16,0.0625,-1.22871845984532
"M_046","Diptera sp26 M PL 046",1,16,0.0625,-1.22871845984532
"M_046","Diptera sp5 M PL 046",11,16,0.6875,1.08169231935101
"M_046","Diptera sp6 M PL 046",10,16,0.625,0.850651241431374
"M_046","Diptera sp7 M PL 046",9,16,0.5625,0.619610163511741
"M_046","Diptera sp9 M PL 046",7,16,0.4375,0.157528007672477
"M_046","Ichneumonidae 1",1,16,0.0625,-1.22871845984532
"M_046","Inachis io",1,16,0.0625,-1.22871845984532
"M_046","Lepidoptera sp14 M PL 046",6,16,0.375,-0.0735130702471558
"M_046","Lucilia sp1 M PL 046",10,16,0.625,0.850651241431374
"M_046","Meligethes sp1 M PL 046",16,16,1,2.23689770894917
"M_046","Meligethes sp2 M PL 046",7,16,0.4375,0.157528007672477
"M_046","Musca sp1 M PL 046",14,16,0.875,1.7748155531099
"M_046","Pararge aegeria",1,16,0.0625,-1.22871845984532
"M_046","Pieris sp1 M PL 046",9,16,0.5625,0.619610163511741
"M_046","Rhynconycha sp1 M PL 046",3,16,0.1875,-0.766636304006053
"M_046","Unidentified sp1 M PL 046",15,16,0.9375,2.00585663102954
"M_046","Unidentified sp10 M PL 046",7,16,0.4375,0.157528007672477
"M_046","Unidentified sp20 M PL 046",2,16,0.125,-0.997677381925685
"M_046","Unidentified sp22 M PL 046",2,16,0.125,-0.997677381925685
"M_046","Unidentified sp23 M PL 046",1,16,0.0625,-1.22871845984532
"M_046","Unidentified sp3 M PL 046",14,16,0.875,1.7748155531099
"M_046","Unidentified sp8 M PL 046",8,16,0.5,0.388569085592109
"M_046","Vespula sp1 M PL 046",2,16,0.125,-0.997677381925685
"M_047","Adela cuprella",1,13,0.0769230769230769,-0.577493767158711
"M_047","Adia cinerella",1,13,0.0769230769230769,-0.577493767158711
"M_047","Ammophila pubescens",1,13,0.0769230769230769,-0.577493767158711
"M_047","Anarta myrtilli",2,13,0.153846153846154,-0.128063471378292
"M_047","Anarta sp1 M PL 047",1,13,0.0769230769230769,-0.577493767158711
"M_047","Andrena barbilabris",1,13,0.0769230769230769,-0.577493767158711
"M_047","Andrena clarkella",2,13,0.153846153846154,-0.128063471378292
"M_047","Andrena fulva",3,13,0.230769230769231,0.321366824402128
"M_047","Andrena fuscipes",1,13,0.0769230769230769,-0.577493767158711
"M_047","Andrena haemorrhoa",5,13,0.384615384615385,1.22022741596297
"M_047","Andrena lapponica",2,13,0.153846153846154,-0.128063471378292
"M_047","Andrena nigroaenea",3,13,0.230769230769231,0.321366824402128
"M_047","Andrena sp1 M PL 047",3,13,0.230769230769231,0.321366824402128
"M_047","Andrena tarsata",1,13,0.0769230769230769,-0.577493767158711
"M_047","Andrena wilkella",1,13,0.0769230769230769,-0.577493767158711
"M_047","Anoplius sp1 M PL 047",2,13,0.153846153846154,-0.128063471378292
"M_047","Apis mellifera",13,13,1,4.81566978220632
"M_047","Aplotarsus incanus",1,13,0.0769230769230769,-0.577493767158711
"M_047","Arge ustulata",1,13,0.0769230769230769,-0.577493767158711
"M_047","Athous subfuscus",1,13,0.0769230769230769,-0.577493767158711
"M_047","Autographa bractea",1,13,0.0769230769230769,-0.577493767158711
"M_047","Bellardia vulgaris",3,13,0.230769230769231,0.321366824402128
"M_047","Bibio lanigerus",1,13,0.0769230769230769,-0.577493767158711
"M_047","Bombus bohemicus",4,13,0.307692307692308,0.770797120182547
"M_047","Bombus cryptarum",1,13,0.0769230769230769,-0.577493767158711
"M_047","Bombus jonellus",6,13,0.461538461538462,1.66965771174339
"M_047","Bombus lapidarius",4,13,0.307692307692308,0.770797120182547
"M_047","Bombus lucorum",8,13,0.615384615384615,2.56851830330422
"M_047","Bombus muscorum",1,13,0.0769230769230769,-0.577493767158711
"M_047","Bombus pascuorum",8,13,0.615384615384615,2.56851830330422
"M_047","Bombus pratorum",3,13,0.230769230769231,0.321366824402128
"M_047","Bombus rupestris",2,13,0.153846153846154,-0.128063471378292
"M_047","Bombus sp1 M PL 047",7,13,0.538461538461538,2.11908800752381
"M_047","Bombus sp2 M PL 047",6,13,0.461538461538462,1.66965771174339
"M_047","Bombus terrestris",1,13,0.0769230769230769,-0.577493767158711
"M_047","Calameuta pallipes",2,13,0.153846153846154,-0.128063471378292
"M_047","Calliopum aeneum",1,13,0.0769230769230769,-0.577493767158711
"M_047","Callophrys rubi",3,13,0.230769230769231,0.321366824402128
"M_047","Cephalops obtusinervis",1,13,0.0769230769230769,-0.577493767158711
"M_047","Cerceris arenaria",3,13,0.230769230769231,0.321366824402128
"M_047","Cerceris rybyensis",1,13,0.0769230769230769,-0.577493767158711
"M_047","Cheilosia albitarsis",1,13,0.0769230769230769,-0.577493767158711
"M_047","Cheilosia urbana",1,13,0.0769230769230769,-0.577493767158711
"M_047","Chrysomela collaris",1,13,0.0769230769230769,-0.577493767158711
"M_047","Chrysotoxum arcuatum",1,13,0.0769230769230769,-0.577493767158711
"M_047","Chrysotoxum bicinctum",1,13,0.0769230769230769,-0.577493767158711
"M_047","Chrysotoxum fasciatum",4,13,0.307692307692308,0.770797120182547
"M_047","Coenosia femoralis",1,13,0.0769230769230769,-0.577493767158711
"M_047","Coenosia means",3,13,0.230769230769231,0.321366824402128
"M_047","Coenosia sp1 M PL 047",1,13,0.0769230769230769,-0.577493767158711
"M_047","Coenosia tigrina",1,13,0.0769230769230769,-0.577493767158711
"M_047","Colletes cunicularius",1,13,0.0769230769230769,-0.577493767158711
"M_047","Colletes succinctus",1,13,0.0769230769230769,-0.577493767158711
"M_047","Conops flavipes",1,13,0.0769230769230769,-0.577493767158711
"M_047","Conops quadrifasciatus",1,13,0.0769230769230769,-0.577493767158711
"M_047","Crossocerus leucostoma",1,13,0.0769230769230769,-0.577493767158711
"M_047","Cynomya mortuorum",1,13,0.0769230769230769,-0.577493767158711
"M_047","Dasysyrphus albostriatus",2,13,0.153846153846154,-0.128063471378292
"M_047","Dasysyrphus tricinctus",2,13,0.153846153846154,-0.128063471378292
"M_047","Dilophus febrilis",2,13,0.153846153846154,-0.128063471378292
"M_047","Dilophus humeralis",1,13,0.0769230769230769,-0.577493767158711
"M_047","Dolichovespula norwegica",1,13,0.0769230769230769,-0.577493767158711
"M_047","Dolichovespula saxonica",2,13,0.153846153846154,-0.128063471378292
"M_047","Egle brevicornis",1,13,0.0769230769230769,-0.577493767158711
"M_047","Egle minuta",1,13,0.0769230769230769,-0.577493767158711
"M_047","Empis sp1 M PL 047",2,13,0.153846153846154,-0.128063471378292
"M_047","Empis tessellata",1,13,0.0769230769230769,-0.577493767158711
"M_047","Entomophaga nigrohalterata",1,13,0.0769230769230769,-0.577493767158711
"M_047","Episyrphus balteatus",11,13,0.846153846153846,3.91680919064548
"M_047","Eristalinus sepulchralis",1,13,0.0769230769230769,-0.577493767158711
"M_047","Eristalis arbustorum",1,13,0.0769230769230769,-0.577493767158711
"M_047","Eristalis interrupta",1,13,0.0769230769230769,-0.577493767158711
"M_047","Eristalis intricaria",1,13,0.0769230769230769,-0.577493767158711
"M_047","Eristalis lineata",2,13,0.153846153846154,-0.128063471378292
"M_047","Eristalis pertinax",1,13,0.0769230769230769,-0.577493767158711
"M_047","Eristalis tenax",5,13,0.384615384615385,1.22022741596297
"M_047","Ernestia rudis",1,13,0.0769230769230769,-0.577493767158711
"M_047","Eupeodes corollae",9,13,0.692307692307692,3.01794859908464
"M_047","Eupeodes nielseni",2,13,0.153846153846154,-0.128063471378292
"M_047","Formica fusca",2,13,0.153846153846154,-0.128063471378292
"M_047","Formica rufa",2,13,0.153846153846154,-0.128063471378292
"M_047","Formica sanguinea",1,13,0.0769230769230769,-0.577493767158711
"M_047","Gonia picea",3,13,0.230769230769231,0.321366824402128
"M_047","Gymnosoma nudifrons",2,13,0.153846153846154,-0.128063471378292
"M_047","Hedychrum nobile",1,13,0.0769230769230769,-0.577493767158711
"M_047","Helophilus pendulus",2,13,0.153846153846154,-0.128063471378292
"M_047","Hercostomus sp1 M PL 047",1,13,0.0769230769230769,-0.577493767158711
"M_047","Heterostylodes pratensis",1,13,0.0769230769230769,-0.577493767158711
"M_047","Hydrophoria lancifer",1,13,0.0769230769230769,-0.577493767158711
"M_047","Hydrotaea similis",1,13,0.0769230769230769,-0.577493767158711
"M_047","Hylaeus annularis",1,13,0.0769230769230769,-0.577493767158711
"M_047","Hylaeus brevicornis",1,13,0.0769230769230769,-0.577493767158711
"M_047","Hylaeus sp1 M PL 047",1,13,0.0769230769230769,-0.577493767158711
"M_047","Inachis io",2,13,0.153846153846154,-0.128063471378292
"M_047","Lasioglossum fratellum",5,13,0.384615384615385,1.22022741596297
"M_047","Lasioglossum leucopus",1,13,0.0769230769230769,-0.577493767158711
"M_047","Lasioglossum leucozonium",3,13,0.230769230769231,0.321366824402128
"M_047","Lasioglossum punctatissimum",6,13,0.461538461538462,1.66965771174339
"M_047","Lasioglossum sexmaculatum",1,13,0.0769230769230769,-0.577493767158711
"M_047","Lasioglossum sp1 M PL 047",4,13,0.307692307692308,0.770797120182547
"M_047","Lasioglossum villosulum",4,13,0.307692307692308,0.770797120182547
"M_047","Lasiomma picipes",1,13,0.0769230769230769,-0.577493767158711
"M_047","Leptura melanura",5,13,0.384615384615385,1.22022741596297
"M_047","Leucozona lucorum",1,13,0.0769230769230769,-0.577493767158711
"M_047","Lucilia bufonivora",1,13,0.0769230769230769,-0.577493767158711
"M_047","Lycaena virgaureae",1,13,0.0769230769230769,-0.577493767158711
"M_047","Lycophotia porphyrea",1,13,0.0769230769230769,-0.577493767158711
"M_047","Megachile versicolor",1,13,0.0769230769230769,-0.577493767158711
"M_047","Megasyrphus erraticus",3,13,0.230769230769231,0.321366824402128
"M_047","Melanostoma mellinum",9,13,0.692307692307692,3.01794859908464
"M_047","Meligethes aeneus",5,13,0.384615384615385,1.22022741596297
"M_047","Meliscaeva cinctella",8,13,0.615384615384615,2.56851830330422
"M_047","Mellinus arvensis",2,13,0.153846153846154,-0.128063471378292
"M_047","Mesochorus sp1 M PL 047",1,13,0.0769230769230769,-0.577493767158711
"M_047","Microgaster sp1 M PL 047",1,13,0.0769230769230769,-0.577493767158711
"M_047","Micropterix aruncella",2,13,0.153846153846154,-0.128063471378292
"M_047","Mimesa equestris",2,13,0.153846153846154,-0.128063471378292
"M_047","Morellia aenescens",1,13,0.0769230769230769,-0.577493767158711
"M_047","Myrmica ruginodis",2,13,0.153846153846154,-0.128063471378292
"M_047","Neomyia cornicina",1,13,0.0769230769230769,-0.577493767158711
"M_047","Nomada flava",1,13,0.0769230769230769,-0.577493767158711
"M_047","Nomada panzeri",2,13,0.153846153846154,-0.128063471378292
"M_047","Nomada ruficornis",1,13,0.0769230769230769,-0.577493767158711
"M_047","Nomada rufipes",1,13,0.0769230769230769,-0.577493767158711
"M_047","Nomada sp1 M PL 047",2,13,0.153846153846154,-0.128063471378292
"M_047","Oedemera lurida",1,13,0.0769230769230769,-0.577493767158711
"M_047","Orthonerva geniculata",1,13,0.0769230769230769,-0.577493767158711
"M_047","Oxybelus mandibularis",1,13,0.0769230769230769,-0.577493767158711
"M_047","Parasyrphus lineola",9,13,0.692307692307692,3.01794859908464
"M_047","Phaonia angelicae",2,13,0.153846153846154,-0.128063471378292
"M_047","Phaonia incana",2,13,0.153846153846154,-0.128063471378292
"M_047","Phaonia pallida",1,13,0.0769230769230769,-0.577493767158711
"M_047","Phaonia serva",1,13,0.0769230769230769,-0.577493767158711
"M_047","Phyllopertha horticola",2,13,0.153846153846154,-0.128063471378292
"M_047","Platycheirus cyaneus",9,13,0.692307692307692,3.01794859908464
"M_047","Poecilobothrus nobilitatus",1,13,0.0769230769230769,-0.577493767158711
"M_047","Pollenia angustigena",1,13,0.0769230769230769,-0.577493767158711
"M_047","Pollenia rudis",1,13,0.0769230769230769,-0.577493767158711
"M_047","Potosia cuprea",1,13,0.0769230769230769,-0.577493767158711
"M_047","Prosternon tessellatum",1,13,0.0769230769230769,-0.577493767158711
"M_047","Rhagonycha fulva",1,13,0.0769230769230769,-0.577493767158711
"M_047","Rhamphomyia sp1 M PL 047",1,13,0.0769230769230769,-0.577493767158711
"M_047","Sarcophaga sp1 M PL 047",2,13,0.153846153846154,-0.128063471378292
"M_047","Scaeva pyrastri",1,13,0.0769230769230769,-0.577493767158711
"M_047","Scaeva selenitica",9,13,0.692307692307692,3.01794859908464
"M_047","Scatophaga inquinata",2,13,0.153846153846154,-0.128063471378292
"M_047","Scatophaga stercoraria",4,13,0.307692307692308,0.770797120182547
"M_047","Sciara sp1 M PL 047",1,13,0.0769230769230769,-0.577493767158711
"M_047","Seladonia confusa",1,13,0.0769230769230769,-0.577493767158711
"M_047","Sepsis cynipsea",2,13,0.153846153846154,-0.128063471378292
"M_047","Sericomyia silentis",2,13,0.153846153846154,-0.128063471378292
"M_047","Sicus ferrugineus",7,13,0.538461538461538,2.11908800752381
"M_047","Sphaerophoria menthastri group",6,13,0.461538461538462,1.66965771174339
"M_047","Sphaerophoria philanthus",1,13,0.0769230769230769,-0.577493767158711
"M_047","Sphaerophoria scripta",2,13,0.153846153846154,-0.128063471378292
"M_047","Sphaerophoria sp1 M PL 047",8,13,0.615384615384615,2.56851830330422
"M_047","Sphecodes ephippius",1,13,0.0769230769230769,-0.577493767158711
"M_047","Sphecodes geoffrellus",1,13,0.0769230769230769,-0.577493767158711
"M_047","Sphecodes pellucidus",1,13,0.0769230769230769,-0.577493767158711
"M_047","Sphecodes sp1 M PL 047",1,13,0.0769230769230769,-0.577493767158711
"M_047","Syritta pipiens",4,13,0.307692307692308,0.770797120182547
"M_047","Syrphus ribesii",5,13,0.384615384615385,1.22022741596297
"M_047","Syrphus torvus",7,13,0.538461538461538,2.11908800752381
"M_047","Tachina grossa",1,13,0.0769230769230769,-0.577493767158711
"M_047","Tricholinum sp1 M PL 047",2,13,0.153846153846154,-0.128063471378292
"M_047","Unidentified sp1 M PL 047",1,13,0.0769230769230769,-0.577493767158711
"M_047","Unidentified sp10 M PL 047",1,13,0.0769230769230769,-0.577493767158711
"M_047","Unidentified sp11 M PL 047",1,13,0.0769230769230769,-0.577493767158711
"M_047","Unidentified sp12 M PL 047",1,13,0.0769230769230769,-0.577493767158711
"M_047","Unidentified sp13 M PL 047",1,13,0.0769230769230769,-0.577493767158711
"M_047","Unidentified sp14 M PL 047",1,13,0.0769230769230769,-0.577493767158711
"M_047","Unidentified sp15 M PL 047",1,13,0.0769230769230769,-0.577493767158711
"M_047","Unidentified sp16 M PL 047",2,13,0.153846153846154,-0.128063471378292
"M_047","Unidentified sp2 M PL 047",1,13,0.0769230769230769,-0.577493767158711
"M_047","Unidentified sp3 M PL 047",2,13,0.153846153846154,-0.128063471378292
"M_047","Unidentified sp4 M PL 047",1,13,0.0769230769230769,-0.577493767158711
"M_047","Unidentified sp5 M PL 047",2,13,0.153846153846154,-0.128063471378292
"M_047","Unidentified sp6 M PL 047",1,13,0.0769230769230769,-0.577493767158711
"M_047","Unidentified sp7 M PL 047",2,13,0.153846153846154,-0.128063471378292
"M_047","Unidentified sp8 M PL 047",1,13,0.0769230769230769,-0.577493767158711
"M_047","Unidentified sp9 M PL 047",1,13,0.0769230769230769,-0.577493767158711
"M_047","Vespula vulgaris",3,13,0.230769230769231,0.321366824402128
"M_047","Volucella bombylans",4,13,0.307692307692308,0.770797120182547
"M_047","Zaira cinerea",2,13,0.153846153846154,-0.128063471378292
"M_047","Zophomyia temula",2,13,0.153846153846154,-0.128063471378292
"M_047","Zygaena trifolii",1,13,0.0769230769230769,-0.577493767158711
"M_049","Aclonempis longipes",2,24,0.0833333333333333,-0.18183587890565
"M_049","Alliopsis sp1 M PL 049",1,24,0.0416666666666667,-0.47407211286116
"M_049","Alliopsis sp2 M PL 049",1,24,0.0416666666666667,-0.47407211286116
"M_049","Alliopsis sp3 M PL 049",1,24,0.0416666666666667,-0.47407211286116
"M_049","Alloestylus sudeticus",2,24,0.0833333333333333,-0.18183587890565
"M_049","Anaspis frontalis",2,24,0.0833333333333333,-0.18183587890565
"M_049","Anaspis rufilabris",1,24,0.0416666666666667,-0.47407211286116
"M_049","Anthobium minutum",3,24,0.125,0.110400355049859
"M_049","Anthobium ophthalmicum",1,24,0.0416666666666667,-0.47407211286116
"M_049","Anthobium torquratum",1,24,0.0416666666666667,-0.47407211286116
"M_049","Aphantopus hyperantus",18,24,0.75,4.4939438643825
"M_049","Apion apricans",1,24,0.0416666666666667,-0.47407211286116
"M_049","Apion flavipes",1,24,0.0416666666666667,-0.47407211286116
"M_049","Apis mellifera",5,24,0.208333333333333,0.694872822960878
"M_049","Apocrita sp1 M PL 049",2,24,0.0833333333333333,-0.18183587890565
"M_049","Athalia lineolata",3,24,0.125,0.110400355049859
"M_049","Athalia sp1 M PL 049",2,24,0.0833333333333333,-0.18183587890565
"M_049","Azelia triquetra",1,24,0.0416666666666667,-0.47407211286116
"M_049","Bombus hortorum",2,24,0.0833333333333333,-0.18183587890565
"M_049","Bombus hypnorum",2,24,0.0833333333333333,-0.18183587890565
"M_049","Bombus lucorum",9,24,0.375,1.86381775878292
"M_049","Bombus pascuorum",11,24,0.458333333333333,2.44829022669393
"M_049","Bombus pratorum",7,24,0.291666666666667,1.2793452908719
"M_049","Bombus terrestris",7,24,0.291666666666667,1.2793452908719
"M_049","Bombylius major",1,24,0.0416666666666667,-0.47407211286116
"M_049","Brachicoma devia",3,24,0.125,0.110400355049859
"M_049","Calameuta filiformis",1,24,0.0416666666666667,-0.47407211286116
"M_049","Calocoris norvegicus",3,24,0.125,0.110400355049859
"M_049","Calocoris sexguttatus",2,24,0.0833333333333333,-0.18183587890565
"M_049","Cateretes pedicularius",10,24,0.416666666666667,2.15605399273842
"M_049","Cetonia aurata",1,24,0.0416666666666667,-0.47407211286116
"M_049","Cheilosia nigripes",1,24,0.0416666666666667,-0.47407211286116
"M_049","Cheilosia pagana",6,24,0.25,0.987109056916387
"M_049","Cheilosia proxima",1,24,0.0416666666666667,-0.47407211286116
"M_049","Cheilosia pubera",2,24,0.0833333333333333,-0.18183587890565
"M_049","Cheilosia variabilis",1,24,0.0416666666666667,-0.47407211286116
"M_049","Chloromyia formosa",3,24,0.125,0.110400355049859
"M_049","Chloropis sp1 M PL 049",1,24,0.0416666666666667,-0.47407211286116
"M_049","Chloropsis sp1 M PL 049",2,24,0.0833333333333333,-0.18183587890565
"M_049","Chrysogaster solstitialis",4,24,0.166666666666667,0.402636589005368
"M_049","Chrysops pictus",1,24,0.0416666666666667,-0.47407211286116
"M_049","Chrysotoxum bicinetum",1,24,0.0416666666666667,-0.47407211286116
"M_049","Conioscinella frontella",1,24,0.0416666666666667,-0.47407211286116
"M_049","Craspedochoeata sp1 M PL 049",2,24,0.0833333333333333,-0.18183587890565
"M_049","Crossocerus affinis",1,24,0.0416666666666667,-0.47407211286116
"M_049","Cynthia cardui",3,24,0.125,0.110400355049859
"M_049","Dasyphora cyanicolor",3,24,0.125,0.110400355049859
"M_049","Dasytes plumbeus",3,24,0.125,0.110400355049859
"M_049","Delia sp1 M PL 049",2,24,0.0833333333333333,-0.18183587890565
"M_049","Delia sp2 M PL 049",1,24,0.0416666666666667,-0.47407211286116
"M_049","Delia sp3 M PL 049",1,24,0.0416666666666667,-0.47407211286116
"M_049","Delia sp4 M PL 049",1,24,0.0416666666666667,-0.47407211286116
"M_049","Diptera sp7 M PL 049",1,24,0.0416666666666667,-0.47407211286116
"M_049","Discocerina obscurella",2,24,0.0833333333333333,-0.18183587890565
"M_049","Egle sp1 M PL 049",1,24,0.0416666666666667,-0.47407211286116
"M_049","Empis aestiva",11,24,0.458333333333333,2.44829022669393
"M_049","Empis albinervis",6,24,0.25,0.987109056916387
"M_049","Empis nigripes",1,24,0.0416666666666667,-0.47407211286116
"M_049","Empis nuntia",2,24,0.0833333333333333,-0.18183587890565
"M_049","Empis pennipes",2,24,0.0833333333333333,-0.18183587890565
"M_049","Empis rustica",7,24,0.291666666666667,1.2793452908719
"M_049","Episyrphus balteatus",24,24,1,6.24736126811556
"M_049","Eristalis interrupta",13,24,0.541666666666667,3.03276269460495
"M_049","Eristalis intricaria",2,24,0.0833333333333333,-0.18183587890565
"M_049","Eristalis pertinax",2,24,0.0833333333333333,-0.18183587890565
"M_049","Fannia fuscula",2,24,0.0833333333333333,-0.18183587890565
"M_049","Fannia pallitibia",1,24,0.0416666666666667,-0.47407211286116
"M_049","Fannia polycheta",1,24,0.0416666666666667,-0.47407211286116
"M_049","Fannia rondanii",1,24,0.0416666666666667,-0.47407211286116
