"sp.armonizado","ID","Grado","Grado_max","Grado_relativo","Z_Grado"
"Agapostemon splendens","M_005",4,37,0.108108108108108,-0.253391542621915
"Agapostemon splendens","M_062",1,121,0.00826446280991736,-0.70653148633059
"Agapostemon texanus","M_062",121,121,1,4.80121606008558
"Agapostemon virescens","M_073",1,21,0.0476190476190476,-0.567092158662006
"Alloscirtetica antarctica","M_022",1,3,0.333333333333333,-0.707106781186547
"Alloscirtetica gayi","M_001",2,16,0.125,-0.487248237697406
"Alloscirtetica herbsti","M_023",1,4,0.25,-0.833476259898716
"Alloscirtetica rufitarsis","M_001",3,16,0.1875,-0.248807610739101
"Alloscirtetica rufitarsis","M_002",1,8,0.125,-0.795637219597602
"Amegilla albigena","M_015",14,104,0.134615384615385,0.931212129845685
"Amegilla canifrons","M_039",5,13,0.384615384615385,-0.199455357868471
"Amegilla canifrons","M_050",2,8,0.25,-0.763762615825973
"Amegilla dulcifera subflavescens","M_044",8,21,0.380952380952381,0.583746015446003
"Amegilla fasciata","M_016",4,14,0.285714285714286,0.393812460024728
"Amegilla garrula","M_015",1,104,0.00961538461538462,-0.512116660022547
"Amegilla ochroleuca","M_015",2,104,0.0192307692307692,-0.401091368494221
"Amegilla quadrifasciata","M_015",7,104,0.0673076923076923,0.154035089147407
"Amegilla quadrifasciata","M_016",2,14,0.142857142857143,-0.333225927713231
"Amegilla quadrifasciata","M_050",3,8,0.375,-0.381881307912987
"Amegilla quadrifasciata","M_039",3,13,0.230769230769231,-0.64822991307253
"Amegilla savignyi","M_015",1,104,0.00961538461538462,-0.512116660022547
"Amegilla walshii","M_062",23,121,0.190082644628099,0.303222230512374
"Ammobates oraniensis","M_015",2,104,0.0192307692307692,-0.401091368494221
"Andrena aburana","M_057",1,37,0.027027027027027,-0.565502610273691
"Andrena aburana","M_056",1,22,0.0454545454545455,-0.730844233103581
"Andrena akitsushimae","M_057",2,37,0.0540540540540541,-0.442799213704871
"Andrena akitsushimae","M_021",2,25,0.08,-0.405154568376667
"Andrena alfkenella","M_015",2,104,0.0192307692307692,-0.401091368494221
"Andrena alleghaniensis","M_033",3,11,0.272727272727273,-1.30328677981716
"Andrena amamiensis","M_044",2,21,0.0952380952380952,-0.501528266791637
"Andrena apacheorum","M_005",2,37,0.0540540540540541,-0.523675854751957
"Andrena arabis","M_062",4,121,0.0330578512396694,-0.568837797670186
"Andrena arabis","M_025",1,7,0.142857142857143,-1.02189886744499
"Andrena assimilis","M_016",1,14,0.0714285714285714,-0.696745121582211
"Andrena athenensis","M_015",1,104,0.00961538461538462,-0.512116660022547
"Andrena banksi","M_073",1,21,0.0476190476190476,-0.567092158662006
"Andrena barbilabris","M_005",1,37,0.027027027027027,-0.658818010816978
"Andrena barbilabris","M_047",1,13,0.0769230769230769,-0.633925273289415
"Andrena benefica","M_054",1,24,0.0416666666666667,-0.593486613708003
"Andrena benefica","M_021",1,25,0.04,-0.576679860098175
"Andrena benefica","M_053",1,15,0.0666666666666667,-0.667699814750755
"Andrena bicolor","M_015",3,104,0.0288461538461538,-0.290066076965896
"Andrena bicolor","M_016",1,14,0.0714285714285714,-0.696745121582211
"Andrena bicolorata","M_015",1,104,0.00961538461538462,-0.512116660022547
"Andrena bimaculata","M_016",1,14,0.0714285714285714,-0.696745121582211
"Andrena braccata","M_005",1,37,0.027027027027027,-0.658818010816978
"Andrena bradleyi","M_033",5,11,0.454545454545455,-0.394016933433096
"Andrena brassicae","M_054",1,24,0.0416666666666667,-0.593486613708003
"Andrena brassicae","M_057",1,37,0.027027027027027,-0.565502610273691
"Andrena brenihirtiscopa","M_056",1,22,0.0454545454545455,-0.730844233103581
"Andrena brevihirtiscopa","M_021",3,25,0.12,-0.233629276655158
"Andrena canadensis","M_005",2,37,0.0540540540540541,-0.523675854751957
"Andrena caneae","M_015",6,104,0.0576923076923077,0.0430097976190811
"Andrena canohirta","M_015",4,104,0.0384615384615385,-0.17904078543757
"Andrena carlini","M_062",59,121,0.487603305785124,1.95554649443722
"Andrena carlini","M_033",5,11,0.454545454545455,-0.394016933433096
"Andrena carlini","M_025",7,7,1,1.81501440635753
"Andrena carlini","M_032",4,6,0.666666666666667,1.38169855941551
"Andrena carolina","M_033",4,11,0.363636363636364,-0.84865185662513
"Andrena ceanothi","M_025",1,7,0.142857142857143,-1.02189886744499
"Andrena chrysosceles","M_007",1,10,0.1,-0.568903074579574
"Andrena cinereophila","M_015",1,104,0.00961538461538462,-0.512116660022547
"Andrena clarkella","M_047",2,13,0.153846153846154,-0.253570109315766
"Andrena combaella","M_015",1,104,0.00961538461538462,-0.512116660022547
"Andrena concinna","M_015",3,104,0.0288461538461538,-0.290066076965896
"Andrena confederata","M_073",1,21,0.0476190476190476,-0.567092158662006
"Andrena crassana","M_015",4,104,0.0384615384615385,-0.17904078543757
"Andrena crataegi","M_005",9,37,0.243243243243243,0.422319237703191
"Andrena cressoni","M_032",2,6,0.333333333333333,0
"Andrena dentata","M_057",3,37,0.0810810810810811,-0.320095817136051
"Andrena dentata","M_053",3,15,0.2,-0.130636920277322
"Andrena dentata","M_021",2,25,0.08,-0.405154568376667
"Andrena distinguenda","M_015",4,104,0.0384615384615385,-0.17904078543757
"Andrena dunningi","M_025",1,7,0.142857142857143,-1.02189886744499
"Andrena edashigei","M_044",3,21,0.142857142857143,-0.32064921975203
"Andrena edwiniae","M_005",2,37,0.0540540540540541,-0.523675854751957
"Andrena erigeniae","M_025",4,7,0.571428571428571,0.396557769456266
"Andrena erythrogastra","M_062",19,121,0.15702479338843,0.119630645631835
"Andrena erythronii","M_032",1,6,0.166666666666667,-0.690849279707757
"Andrena esakki","M_044",1,21,0.0476190476190476,-0.682407313831243
"Andrena flavipes","M_015",16,104,0.153846153846154,1.15326271290234
"Andrena forbesii","M_032",3,6,0.5,0.690849279707757
"Andrena fulva","M_047",3,13,0.230769230769231,0.126785054657883
"Andrena fulvitarsis","M_015",1,104,0.00961538461538462,-0.512116660022547
"Andrena fuscipes","M_047",1,13,0.0769230769230769,-0.633925273289415
"Andrena gallinula","M_015",1,104,0.00961538461538462,-0.512116660022547
"Andrena gardineri","M_005",1,37,0.027027027027027,-0.658818010816978
"Andrena geranii","M_062",5,121,0.0413223140495868,-0.522939901450051
"Andrena grossella","M_015",3,104,0.0288461538461538,-0.290066076965896
"Andrena haemorrhoa","M_006",3,10,0.3,-0.174504949503245
"Andrena haemorrhoa","M_047",5,13,0.384615384615385,0.887495382605181
"Andrena haemorrhoa japonibia","M_021",1,25,0.04,-0.576679860098175
"Andrena halictoides","M_021",1,25,0.04,-0.576679860098175
"Andrena halictoides","M_053",1,15,0.0666666666666667,-0.667699814750755
"Andrena halictoides","M_057",4,37,0.108108108108108,-0.197392420567232
"Andrena hattorfiana","M_015",7,104,0.0673076923076923,0.154035089147407
"Andrena hebes","M_057",2,37,0.0540540540540541,-0.442799213704871
"Andrena hesperia","M_015",7,104,0.0673076923076923,0.154035089147407
"Andrena hikosana","M_021",6,25,0.24,0.280946598509368
"Andrena hikosana","M_057",1,37,0.027027027027027,-0.565502610273691
"Andrena hikosana","M_053",1,15,0.0666666666666667,-0.667699814750755
"Andrena hilaris","M_073",1,21,0.0476190476190476,-0.567092158662006
"Andrena hirashimai","M_044",1,21,0.0476190476190476,-0.682407313831243
"Andrena hispania","M_016",4,14,0.285714285714286,0.393812460024728
"Andrena humilis","M_015",19,104,0.182692307692308,1.48633858748731
"Andrena hyemala","M_015",1,104,0.00961538461538462,-0.512116660022547
"Andrena illinoensis","M_062",6,121,0.0495867768595041,-0.477042005229917
"Andrena imatrix","M_025",1,7,0.142857142857143,-1.02189886744499
"Andrena imitatrix","M_005",1,37,0.027027027027027,-0.658818010816978
"Andrena imitatrix","M_073",1,21,0.0476190476190476,-0.567092158662006
"Andrena impunctata","M_015",1,104,0.00961538461538462,-0.512116660022547
"Andrena irgeniae","M_032",4,6,0.666666666666667,1.38169855941551
"Andrena ishiharai","M_057",1,37,0.027027027027027,-0.565502610273691
"Andrena ishiharai","M_021",1,25,0.04,-0.576679860098175
"Andrena japonica","M_054",2,24,0.0833333333333333,-0.404805898367309
"Andrena japonicum","M_055",1,12,0.0833333333333333,-0.736271454932668
"Andrena kaguya","M_053",2,15,0.133333333333333,-0.399168367514038
"Andrena kaguya","M_057",6,37,0.162162162162162,0.0480143725704077
"Andrena kaguya","M_021",1,25,0.04,-0.576679860098175
"Andrena Knuthi","M_054",3,24,0.125,-0.216125183026614
"Andrena Knuthi","M_053",3,15,0.2,-0.130636920277322
"Andrena Knuthi","M_044",2,21,0.0952380952380952,-0.501528266791637
"Andrena Knuthi","M_021",1,25,0.04,-0.576679860098175
"Andrena Knuthi","M_055",3,12,0.25,-0.0460169659332917
"Andrena komachi","M_021",3,25,0.12,-0.233629276655158
"Andrena komachi","M_054",1,24,0.0416666666666667,-0.593486613708003
"Andrena komachi","M_053",3,15,0.2,-0.130636920277322
"Andrena kriechbaumeri","M_015",3,104,0.0288461538461538,-0.290066076965896
"Andrena lamiana","M_015",6,104,0.0576923076923077,0.0430097976190811
"Andrena lapponica","M_056",3,22,0.136363636363636,-0.43632491528572
"Andrena lapponica","M_047",2,13,0.153846153846154,-0.253570109315766
"Andrena lewisi","M_005",1,37,0.027027027027027,-0.658818010816978
"Andrena longitibialis","M_056",1,22,0.0454545454545455,-0.730844233103581
"Andrena longitibialis","M_053",4,15,0.266666666666667,0.137894526959395
"Andrena longitibialis","M_021",1,25,0.04,-0.576679860098175
"Andrena macoupinensis","M_062",4,121,0.0330578512396694,-0.568837797670186
"Andrena madronitens","M_005",14,37,0.378378378378378,1.0980300180283
"Andrena mandibularis","M_033",6,11,0.545454545454545,0.0606179897589381
"Andrena mandibularis","M_062",9,121,0.0743801652892562,-0.339348316569512
"Andrena mansonii","M_032",3,6,0.5,0.690849279707757
"Andrena melanochroa","M_004",1,8,0.125,-0.586009038673119
"Andrena mikado","M_053",4,15,0.266666666666667,0.137894526959395
"Andrena minutula","M_057",11,37,0.297297297297297,0.661531355414506
"Andrena minutula","M_021",4,25,0.16,-0.0621039849336496
"Andrena minutula","M_053",2,15,0.133333333333333,-0.399168367514038
"Andrena miranda","M_004",2,8,0.25,0.0703210846407744
"Andrena miserabilis","M_032",2,6,0.333333333333333,0
"Andrena mitakensis","M_057",1,37,0.027027027027027,-0.565502610273691
"Andrena miyamotoi","M_021",1,25,0.04,-0.576679860098175
"Andrena miyamotoi","M_057",1,37,0.027027027027027,-0.565502610273691
"Andrena mocsaryi","M_015",12,104,0.115384615384615,0.709161546789034
"Andrena mucronata","M_015",6,104,0.0576923076923077,0.0430097976190811
"Andrena munutula","M_055",1,12,0.0833333333333333,-0.736271454932668
"Andrena nana","M_015",1,104,0.00961538461538462,-0.512116660022547
"Andrena nasonii","M_025",3,7,0.428571428571429,-0.0762611095108203
"Andrena nawai","M_057",1,37,0.027027027027027,-0.565502610273691
"Andrena nigrae","M_062",5,121,0.0413223140495868,-0.522939901450051
"Andrena nigrihirta","M_025",6,7,0.857142857142857,1.34219552739044
"Andrena nigroaenea","M_016",2,14,0.142857142857143,-0.333225927713231
"Andrena nigroaenea","M_015",6,104,0.0576923076923077,0.0430097976190811
"Andrena nigroaenea","M_047",3,13,0.230769230769231,0.126785054657883
"Andrena nitida","M_006",2,10,0.2,-0.473656291508807
"Andrena nitida","M_007",1,10,0.1,-0.568903074579574
"Andrena nivalis","M_004",2,8,0.25,0.0703210846407744
"Andrena nobilis","M_015",2,104,0.0192307692307692,-0.401091368494221
"Andrena nothoscordi","M_062",10,121,0.0826446280991736,-0.293450420349378
"Andrena nubecula","M_062",1,121,0.00826446280991736,-0.70653148633059
"Andrena okabei","M_053",1,15,0.0666666666666667,-0.667699814750755
"Andrena oligolege","M_062",1,121,0.00826446280991736,-0.70653148633059
"Andrena omogensis","M_021",1,25,0.04,-0.576679860098175
"Andrena opacifovea","M_044",2,21,0.0952380952380952,-0.501528266791637
"Andrena opacifovea opacifovea","M_054",4,24,0.166666666666667,-0.0274444676859192
"Andrena opacifovea opacifovea","M_021",2,25,0.08,-0.405154568376667
"Andrena opacifovea opacifovea","M_057",1,37,0.027027027027027,-0.565502610273691
"Andrena optata","M_015",2,104,0.0192307692307692,-0.401091368494221
"Andrena oralis","M_015",2,104,0.0192307692307692,-0.401091368494221
"Andrena panurgimorpha","M_015",1,104,0.00961538461538462,-0.512116660022547
"Andrena panurgina","M_015",1,104,0.00961538461538462,-0.512116660022547
"Andrena parathoracica","M_057",1,37,0.027027027027027,-0.565502610273691
"Andrena parathoracina","M_056",1,22,0.0454545454545455,-0.730844233103581
"Andrena perplexa","M_073",1,21,0.0476190476190476,-0.567092158662006
"Andrena personata","M_025",1,7,0.142857142857143,-1.02189886744499
"Andrena personata","M_062",3,121,0.0247933884297521,-0.614735693890321
"Andrena personata","M_032",1,6,0.166666666666667,-0.690849279707757
"Andrena pilipes","M_015",8,104,0.0769230769230769,0.265060380675732
"Andrena platyparia","M_062",1,121,0.00826446280991736,-0.70653148633059
"Andrena prostomias","M_053",1,15,0.0666666666666667,-0.667699814750755
"Andrena protomias","M_054",4,24,0.166666666666667,-0.0274444676859192
"Andrena protomias","M_057",1,37,0.027027027027027,-0.565502610273691
"Andrena pruni","M_062",83,121,0.685950413223141,3.05709600372046
"Andrena prunorum","M_005",4,37,0.108108108108108,-0.253391542621915
"Andrena regularis","M_033",7,11,0.636363636363636,0.515252912950972
"Andrena rufosignata","M_004",1,8,0.125,-0.586009038673119
"Andrena rugosa","M_032",3,6,0.5,0.690849279707757
"Andrena rugothorace","M_015",17,104,0.163461538461538,1.26428800443066
"Andrena salicacea","M_062",27,121,0.223140495867769,0.486813815392913
"Andrena salicis","M_062",9,121,0.0743801652892562,-0.339348316569512
"Andrena sayi","M_062",2,121,0.0165289256198347,-0.660633590110455
"Andrena schmiedeknechti","M_015",6,104,0.0576923076923077,0.0430097976190811
"Andrena schulzi","M_015",13,104,0.125,0.82018683831736
"Andrena scita","M_015",1,104,0.00961538461538462,-0.512116660022547
"Andrena sigmundi","M_004",1,8,0.125,-0.586009038673119
"Andrena simontornyella","M_015",2,104,0.0192307692307692,-0.401091368494221
"Andrena spiraeana","M_062",71,121,0.586776859504132,2.50632124907884
"Andrena spiraeana","M_073",1,21,0.0476190476190476,-0.567092158662006
"Andrena stellaria","M_021",2,25,0.08,-0.405154568376667
"Andrena sublevigata","M_021",1,25,0.04,-0.576679860098175
"Andrena sublevigata","M_057",1,37,0.027027027027027,-0.565502610273691
"Andrena subopaca","M_057",1,37,0.027027027027027,-0.565502610273691
"Andrena taraxaci","M_015",2,104,0.0192307692307692,-0.401091368494221
"Andrena taraxaci","M_053",2,15,0.133333333333333,-0.399168367514038
"Andrena tarsata","M_047",1,13,0.0769230769230769,-0.633925273289415
"Andrena thaspii","M_004",1,8,0.125,-0.586009038673119
"Andrena togashii","M_056",2,22,0.0909090909090909,-0.58358457419465
"Andrena tomora","M_015",2,104,0.0192307692307692,-0.401091368494221
"Andrena tridens","M_025",5,7,0.714285714285714,0.869376648423353
"Andrena tridens","M_062",4,121,0.0330578512396694,-0.568837797670186
"Andrena truncatilabris","M_015",4,104,0.0384615384615385,-0.17904078543757
"Andrena tsukubana","M_021",1,25,0.04,-0.576679860098175
"Andrena tsukubana","M_057",1,37,0.027027027027027,-0.565502610273691
"Andrena ventricosa","M_015",4,104,0.0384615384615385,-0.17904078543757
"Andrena vicina","M_005",10,37,0.27027027027027,0.557461393768212
"Andrena vicina","M_033",8,11,0.727272727272727,0.969887836143006
"Andrena vicina","M_073",1,21,0.0476190476190476,-0.567092158662006
"Andrena villipes","M_016",2,14,0.142857142857143,-0.333225927713231
"Andrena violae","M_025",1,7,0.142857142857143,-1.02189886744499
"Andrena vulcana","M_039",1,13,0.0769230769230769,-1.09700446827659
"Andrena w scripta","M_004",2,8,0.25,0.0703210846407744
"Andrena washingtoni","M_005",2,37,0.0540540540540541,-0.523675854751957
"Andrena watasei","M_053",4,15,0.266666666666667,0.137894526959395
"Andrena watasei","M_057",3,37,0.0810810810810811,-0.320095817136051
"Andrena westensis","M_015",8,104,0.0769230769230769,0.265060380675732
"Andrena wheeleri","M_004",1,8,0.125,-0.586009038673119
"Andrena wilkella","M_006",5,10,0.5,0.42379773450788
"Andrena wilkella","M_047",1,13,0.0769230769230769,-0.633925273289415
"Andrena wilkella","M_004",1,8,0.125,-0.586009038673119
"Andrena wollastoni","M_008",2,6,0.333333333333333,-0.818947559667426
"Andrena yamamoto","M_021",6,25,0.24,0.280946598509368
"Andrena yamamotoi","M_054",2,24,0.0833333333333333,-0.404805898367309
"Andrena yamamotoi","M_057",1,37,0.027027027027027,-0.565502610273691
"Andrena yamato","M_056",1,22,0.0454545454545455,-0.730844233103581
"Andrena ziziaeformis","M_025",2,7,0.285714285714286,-0.549079988477907
"Anthidium adriani","M_001",1,16,0.0625,-0.725688864655712
"Anthidium chilensis","M_001",8,16,0.5,0.943395524052425
"Anthidium chubuti","M_022",3,3,1,0.707106781186547
"Anthidium cognatum","M_062",15,121,0.12396694214876,-0.0639609392487039
"Anthidium dalmaticum","M_015",1,104,0.00961538461538462,-0.512116660022547
"Anthidium decaspilum","M_001",4,16,0.25,-0.0103669837807959
"Anthidium florentinum","M_015",7,104,0.0673076923076923,0.154035089147407
"Anthidium funereum","M_001",7,16,0.4375,0.70495489709412
"Anthidium funereum","M_002",3,8,0.375,0.0530424813065068
"Anthidium gayi","M_001",5,16,0.3125,0.228073643177509
"Anthidium manicatum","M_015",1,104,0.00961538461538462,-0.512116660022547
"Anthidium manicatum","M_008",1,6,0.166666666666667,-1.3970281900209
"Anthidium rubriceps","M_023",1,4,0.25,-0.833476259898716
"Anthidium septemspinosum","M_054",3,24,0.125,-0.216125183026614
"Anthidium taeniatum","M_015",2,104,0.0192307692307692,-0.401091368494221
"Anthidium tenuiflorae","M_005",1,37,0.027027027027027,-0.658818010816978
"Anthidium undulatum","M_015",1,104,0.00961538461538462,-0.512116660022547
"Anthocopa obtusa","M_015",4,104,0.0384615384615385,-0.17904078543757
"Anthophora abrupta","M_073",2,21,0.0952380952380952,-0.360395016719779
"Anthophora acervorum","M_016",1,14,0.0714285714285714,-0.696745121582211
"Anthophora agama","M_015",5,104,0.0480769230769231,-0.0680154939092445
"Anthophora alluaudi","M_008",6,6,1,1.49337496174648
"Anthophora alluaudi","M_012",8,8,1,1.72133698843348
"Anthophora alluaudi","M_039",6,13,0.461538461538462,0.0249319197335588
"Anthophora alluaudi","M_050",1,8,0.125,-1.14564392373896
"Anthophora atroalba","M_015",8,104,0.0769230769230769,0.265060380675732
"Anthophora bomboides","M_005",1,37,0.027027027027027,-0.658818010816978
"Anthophora canescens","M_015",2,104,0.0192307692307692,-0.401091368494221
"Anthophora dispar","M_016",2,14,0.142857142857143,-0.333225927713231
"Anthophora dufourii","M_015",4,104,0.0384615384615385,-0.17904078543757
"Anthophora incerta","M_001",3,16,0.1875,-0.248807610739101
"Anthophora neomexicana","M_005",1,37,0.027027027027027,-0.658818010816978
"Anthophora occidentalis","M_005",1,37,0.027027027027027,-0.658818010816978
"Anthophora orotavae","M_050",3,8,0.375,-0.381881307912987
"Anthophora orotavae","M_039",5,13,0.384615384615385,-0.199455357868471
"Anthophora pilipes villosula","M_054",3,24,0.125,-0.216125183026614
"Anthophora pilipes villosula","M_057",1,37,0.027027027027027,-0.565502610273691
"Anthophora plumipes","M_015",5,104,0.0480769230769231,-0.0680154939092445
"Anthophora plumipes","M_007",1,10,0.1,-0.568903074579574
"Anthophora quadricolor","M_005",3,37,0.0810810810810811,-0.388533698686936
"Anthophora retusa","M_015",1,104,0.00961538461538462,-0.512116660022547
"Anthophora rubricrus","M_015",16,104,0.153846153846154,1.15326271290234
"Anthophora simillima","M_005",11,37,0.297297297297297,0.692603549833234
"Anthophora ursina","M_062",1,121,0.00826446280991736,-0.70653148633059
"Apis cerana","M_021",11,25,0.44,1.13857305711691
"Apis cerana","M_055",6,12,0.5,0.989364767565772
"Apis cerana","M_044",3,21,0.142857142857143,-0.32064921975203
"Apis cerana","M_053",2,15,0.133333333333333,-0.399168367514038
"Apis cerana japonica","M_054",23,24,0.958333333333333,3.55748912378728
"Apis cerana japonica","M_057",17,37,0.459459459459459,1.39775173482742
"Apis mellifera","M_072",38,66,0.575757575757576,1.51719430756221
"Apis mellifera","M_015",104,104,1,10.923488367395
"Apis mellifera","M_11.2",12,12,1,0.707106781186548
"Apis mellifera","M_036",3,3,1,NA
"Apis mellifera","M_005",22,37,0.594594594594595,2.17916726654847
"Apis mellifera","M_060",59,59,1,NA
"Apis mellifera","M_058",13,13,1,1.50494741178392
"Apis mellifera","M_050",2,8,0.25,-0.763762615825973
"Apis mellifera","M_047",13,13,1,3.93033669439437
"Apis mellifera","M_046",5,9,0.555555555555556,-1.0914103126635
"Apis mellifera","M_056",1,22,0.0454545454545455,-0.730844233103581
"Apis mellifera","M_035",19,19,1,1.14799360533468
"Apis mellifera","M_031",17,17,1,1.5011732500816
"Apis mellifera","M_034",18,21,0.857142857142857,1.60111190178385
"Apis mellifera","M_030",8,8,1,1.71498585142509
"Apis mellifera","M_028",4,10,0.4,0.38554980047803
"Apis mellifera","M_061",31,31,1,1.14613976618751
"Apis mellifera","M_033",5,11,0.454545454545455,-0.394016933433096
"Apis mellifera","M_059",4,13,0.307692307692308,-0.632455532033676
"Apis mellifera","M_039",6,13,0.461538461538462,0.0249319197335588
"Apis mellifera","M_023",2,4,0.5,0.185216946644159
"Apis mellifera","M_076",33,33,1,2.49559767442806
"Apis mellifera","M_025",6,7,0.857142857142857,1.34219552739044
"Apis mellifera","M_019",1,1,1,NA
"Apis mellifera","M_054",15,24,0.625,2.04804340106172
"Apis mellifera","M_016",14,14,1,4.02900439871452
"Apis mellifera","M_012",6,8,0.75,0.943958993657067
"Apis mellifera","M_11.1",3,3,1,NA
"Apis mellifera","M_040",6,6,1,NA
"Apis mellifera","M_008",6,6,1,1.49337496174648
"Apis mellifera","M_041",11,11,1,NA
"Apis mellifera","M_044",2,21,0.0952380952380952,-0.501528266791637
"Apis mellifera","M_007",1,10,0.1,-0.568903074579574
"Apis mellifera","M_021",5,25,0.2,0.109421306787859
"Apis mellifera","M_032",6,6,1,2.76339711883103
"Apis mellifera","M_013",3,3,1,NA
"Apis mellifera","M_017",1,5,0.2,-1.09544511501033
"Apis mellifera","M_073",2,21,0.0952380952380952,-0.360395016719779
"Apis mellifera","M_055",3,12,0.25,-0.0460169659332917
"Apis mellifera","M_053",11,15,0.733333333333333,2.01761465761641
"Apis mellifera","M_014",3,10,0.3,-0.352672807929299
"Apis mellifera","M_029",1,9,0.111111111111111,-0.443928003252861
"Apis mellifera","M_049",5,11,0.454545454545455,0.173102341766158
"Apis mellifera Linnaeus","M_075",28,28,1,NA
"Arhysosage bifasciata","M_023",2,4,0.5,0.185216946644159
"Ashmeadiella bucconis","M_062",42,121,0.347107438016529,1.17528225869493
"Augochlora fervida","M_062",1,121,0.00826446280991736,-0.70653148633059
"Augochlora pura","M_073",21,21,1,3.56685068018252
"Augochlora pura","M_032",1,6,0.166666666666667,-0.690849279707757
"Augochlora pura","M_025",4,7,0.571428571428571,0.396557769456266
"Augochlora semiramis","M_072",66,66,1,3.19177391673876
"Augochlorella aurata","M_073",10,21,0.476190476190476,1.29318211881803
"Augochlorella ephyra","M_072",32,66,0.484848484848485,1.15835581988152
"Augochlorella striata","M_032",1,6,0.166666666666667,-0.690849279707757
"Augochloropsis erato","M_072",17,66,0.257575757575758,0.2612596006798
"Augochloropsis metallica","M_073",5,21,0.238095238095238,0.2596964091069
"Bombias scutellaris","M_062",5,121,0.0413223140495868,-0.522939901450051
"Bombus alpinus","M_009",1,1,1,NA
"Bombus americanorum","M_005",3,37,0.0810810810810811,-0.388533698686936
"Bombus americanorum","M_062",1,121,0.00826446280991736,-0.70653148633059
"Bombus appositus","M_005",15,37,0.405405405405405,1.23317217409332
"Bombus ardens","M_057",14,37,0.378378378378378,1.02964154512096
"Bombus ardens","M_054",8,24,0.333333333333333,0.72727839367686
"Bombus ardens","M_056",12,22,0.545454545454545,0.889012014894654
"Bombus ardens","M_053",9,15,0.6,1.48055176314298
"Bombus ardens","M_021",8,25,0.32,0.623997181952385
"Bombus argillaceus","M_015",11,104,0.105769230769231,0.598136255260709
"Bombus atratus","M_031",6,17,0.352941176470588,-0.562939968780601
"Bombus atratus","M_072",1,66,0.0151515151515152,-0.69564303313537
"Bombus auricomus","M_073",1,21,0.0476190476190476,-0.567092158662006
"Bombus beaticola","M_056",22,22,1,2.36160860398396
"Bombus bellicosus","M_072",16,66,0.242424242424242,0.201453186066352
"Bombus bifarius","M_005",21,37,0.567567567567568,2.04402511048345
"Bombus bimaculatus","M_025",7,7,1,1.81501440635753
"Bombus bimaculatus","M_073",5,21,0.238095238095238,0.2596964091069
"Bombus bohemicus","M_047",4,13,0.307692307692308,0.507140218631532
"Bombus bohemicus","M_037",1,4,0.25,-0.923132662754102
"Bombus bohemicus","M_018",1,15,0.0666666666666667,-0.766553381172933
"Bombus brasiliensis","M_074",1,1,1,NA
"Bombus brevivillus","M_076",1,33,0.0303030303030303,-0.6023856455516
"Bombus campestris","M_018",2,15,0.133333333333333,-0.538659132716115
"Bombus campestris","M_043",2,10,0.2,-0.474341649025257
"Bombus centralis","M_005",5,37,0.135135135135135,-0.118249386556894
"Bombus consobrinus","M_056",13,22,0.590909090909091,1.03627167380358
"Bombus cryptarum","M_047",1,13,0.0769230769230769,-0.633925273289415
"Bombus dahlbomii","M_051",10,10,1,2.46119687708498
"Bombus dahlbomii","M_034",21,21,1,2.03777878408854
"Bombus dahlbomii","M_002",8,8,1,2.17474173356678
"Bombus dahlbomii","M_001",7,16,0.4375,0.70495489709412
"Bombus dahlbomii","M_003",3,3,1,0.707106781186547
"Bombus diversus","M_053",13,15,0.866666666666667,2.55467755208984
"Bombus diversus","M_056",14,22,0.636363636363636,1.18353133271252
"Bombus diversus","M_055",5,12,0.416666666666667,0.644237523066084
"Bombus diversus diversus","M_021",25,25,1,3.53992714121803
"Bombus diversus diversus","M_057",37,37,1,3.85181966620382
"Bombus diversus diversus","M_054",2,24,0.0833333333333333,-0.404805898367309
"Bombus dorsalis","M_005",1,37,0.027027027027027,-0.658818010816978
"Bombus edwardsi","M_005",37,37,1,4.20629960752378
"Bombus fervidus","M_005",6,37,0.162162162162162,0.0168927695081276
"Bombus flavifrons","M_005",16,37,0.432432432432432,1.36831433015834
"Bombus fulvida","M_005",2,37,0.0540540540540541,-0.523675854751957
"Bombus griseocollis","M_073",6,21,0.285714285714286,0.466393551049126
"Bombus griseocollis","M_032",4,6,0.666666666666667,1.38169855941551
"Bombus honshorensis","M_057",1,37,0.027027027027027,-0.565502610273691
"Bombus honshuensis","M_056",20,22,0.909090909090909,2.0670892861661
"Bombus honshuensis","M_021",25,25,1,3.53992714121803
"Bombus honshuensis","M_057",8,37,0.216216216216216,0.293421165708047
"Bombus hortorum","M_043",7,10,0.7,1.21973566892209
"Bombus hortorum","M_018",8,15,0.533333333333333,0.828706358024792
"Bombus hortorum","M_006",5,10,0.5,0.42379773450788
"Bombus hortorum","M_038",2,2,1,NA
"Bombus hortorum","M_007",1,10,0.1,-0.568903074579574
"Bombus hortorum","M_049",2,11,0.181818181818182,-0.717138273031226
"Bombus hortotum","M_028",3,10,0.3,0
"Bombus hunti","M_005",30,37,0.810810810810811,3.26030451506864
"Bombus hyperboreus","M_014",1,10,0.1,-0.775880177444458
"Bombus hyperboreus","M_009",1,1,1,NA
"Bombus hypnorum","M_049",2,11,0.181818181818182,-0.717138273031226
"Bombus hypocrita","M_056",18,22,0.818181818181818,1.77256996834824
"Bombus hypocrita","M_055",1,12,0.0833333333333333,-0.736271454932668
