"ID","familia","sp.armonizado","Grado","n.familia","GFE","n.plantas.ID","n.familias.ID","Grado.relativo","Grado.relativo.familias","Z_Grado"
"M_062","Apidae","Nomada parva",7,7,0.857142857142857,450,83,0.0155555555555556,0.0843373493975904,-0.431427936831429
"M_062","Apidae","Nomada salicis",8,7,0.816326530612245,450,83,0.0177777777777778,0.0843373493975904,-0.385404997940258
"M_062","Apidae","Nomada simplex",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455
"M_062","Apidae","Peponapis pruinosa",8,5,0.722222222222222,450,83,0.0177777777777778,0.0602409638554217,-0.385404997940258
"M_062","Apidae","Tetralonia belfragei",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675
"M_062","Apidae","Tetralonia dilecta",17,7,0.72189349112426,450,83,0.0377777777777778,0.0843373493975904,0.0288014520802812
"M_062","Apidae","Tetralonia robertsonii",3,3,0.666666666666667,450,83,0.00666666666666667,0.036144578313253,-0.615519692396113
"M_062","Apidae","Tetralonia rosae",1,1,1,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455
"M_062","Apidae","Triepeolus concavus",2,2,0.5,450,83,0.00444444444444444,0.0240963855421687,-0.661542631287284
"M_062","Apidae","Triepeolus cressonii",67,32,0.933412604042806,450,83,0.148888888888889,0.385542168674699,2.32994839663883
"M_062","Apidae","Triepeolus donatus",95,34,0.93129520052597,450,83,0.211111111111111,0.409638554216867,3.61859068559162
"M_062","Apidae","Triepeolus helianthi",33,16,0.886576482830385,450,83,0.0733333333333333,0.192771084337349,0.765168474339017
"M_062","Apidae","Triepeolus lunatus",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455
"M_062","Apidae","Triepeolus micropygius",6,5,0.75,450,83,0.0133333333333333,0.0602409638554217,-0.4774508757226
"M_062","Apidae","Triepeolus nevadensis",4,4,0.75,450,83,0.00888888888888889,0.0481927710843374,-0.569496753504942
"M_062","Apidae","Triepeolus pennipes",37,20,0.90738813735692,450,83,0.0822222222222222,0.240963855421687,0.949260229903701
"M_062","Apidae","Triepeolus remigatus",26,14,0.878472222222222,450,83,0.0577777777777778,0.168674698795181,0.44300790210082
"M_062","Apidae","Triepeolus simplex",18,10,0.775510204081633,450,83,0.04,0.120481927710843,0.0748243909714522
"M_062","Apidae","Xenoglossa strenua",34,19,0.897777777777778,450,83,0.0755555555555556,0.228915662650602,0.811191413230188
"M_062","Apidae","Xenoglossodes albata",14,9,0.84297520661157,450,83,0.0311111111111111,0.108433734939759,-0.109267364593232
"M_062","Colletidae","Colletes albescens",2,2,0.5,450,83,0.00444444444444444,0.0240963855421687,-0.661542631287284
"M_062","Colletidae","Colletes americanus",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455
"M_062","Colletidae","Colletes armatus",10,3,0.493827160493827,450,83,0.0222222222222222,0.036144578313253,-0.293359120157916
"M_062","Colletidae","Colletes brevicornis",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455
"M_062","Colletidae","Colletes compactus",13,7,0.833333333333333,450,83,0.0288888888888889,0.0843373493975904,-0.155290303484403
"M_062","Colletidae","Colletes inaequalis",5,4,0.666666666666667,450,83,0.0111111111111111,0.0481927710843374,-0.523473814613771
"M_062","Colletidae","Colletes nudus",48,27,0.913741820345033,450,83,0.106666666666667,0.325301204819277,1.45551255770658
"M_062","Colletidae","Colletes oligolege",3,3,0.5,450,83,0.00666666666666667,0.036144578313253,-0.615519692396113
"M_062","Colletidae","Colletes productus",14,12,0.899408284023669,450,83,0.0311111111111111,0.144578313253012,-0.109267364593232
"M_062","Colletidae","Colletes similis",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455
"M_062","Colletidae","Colletes speciosus",3,3,0.666666666666667,450,83,0.00666666666666667,0.036144578313253,-0.615519692396113
"M_062","Colletidae","Colletes willistonii",22,12,0.861678004535147,450,83,0.0488888888888889,0.144578313253012,0.258916146536136
"M_062","Colletidae","Prosopis crataegi",10,10,0.9,450,83,0.0222222222222222,0.120481927710843,-0.293359120157916
"M_062","Colletidae","Prosopis eulophi",9,8,0.857142857142857,450,83,0.02,0.0963855421686747,-0.339382059049087
"M_062","Colletidae","Prosopis illinoensis",2,2,0.5,450,83,0.00444444444444444,0.0240963855421687,-0.661542631287284
"M_062","Colletidae","Prosopis nelumbonis",22,16,0.920634920634921,450,83,0.0488888888888889,0.192771084337349,0.258916146536136
"M_062","Colletidae","Prosopis pygmaea",4,2,0.375,450,83,0.00888888888888889,0.0240963855421687,-0.569496753504942
"M_062","Colletidae","Prosopis saniculae",2,1,0,450,83,0.00444444444444444,0.0120481927710843,-0.661542631287284
"M_062","Colletidae","Prosopis thaspii",49,25,0.930839002267574,450,83,0.108888888888889,0.301204819277108,1.50153549659775
"M_062","Colletidae","Prosopis ziziae",3,3,0.5,450,83,0.00666666666666667,0.036144578313253,-0.615519692396113
"M_062","Halictidae","Agapostemon splendens",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455
"M_062","Halictidae","Agapostemon texanus",120,33,0.890907502838676,450,83,0.266666666666667,0.397590361445783,4.76916415787089
"M_062","Halictidae","Augochlora fervida",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455
"M_062","Halictidae","Chloralictus albipennis",63,30,0.939638600538255,450,83,0.14,0.36144578313253,2.14585664107415
"M_062","Halictidae","Chloralictus cressonii",8,4,0.666666666666667,450,83,0.0177777777777778,0.0481927710843374,-0.385404997940258
"M_062","Halictidae","Chloralictus foveolatus",6,3,0.611111111111111,450,83,0.0133333333333333,0.036144578313253,-0.4774508757226
"M_062","Halictidae","Chloralictus illinoensis",28,16,0.907372400756144,450,83,0.0622222222222222,0.192771084337349,0.535053779883162
"M_062","Halictidae","Chloralictus obscurus",5,5,0.8,450,83,0.0111111111111111,0.0602409638554217,-0.523473814613771
"M_062","Halictidae","Chloralictus smilacinae",6,5,0.72,450,83,0.0133333333333333,0.0602409638554217,-0.4774508757226
"M_062","Halictidae","Evylaeus 4 maculatus",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455
"M_062","Halictidae","Evylaeus arcuatus",90,29,0.89625,450,83,0.2,0.349397590361446,3.38847599113576
"M_062","Halictidae","Evylaeus nelumbonis",5,2,0.32,450,83,0.0111111111111111,0.0240963855421687,-0.523473814613771
"M_062","Halictidae","Evylaeus pectinatus",2,2,0.5,450,83,0.00444444444444444,0.0240963855421687,-0.661542631287284
"M_062","Halictidae","Evylaeus pectoralis",2,2,0.5,450,83,0.00444444444444444,0.0240963855421687,-0.661542631287284
"M_062","Halictidae","Evylaeus truncatus",5,5,0.75,450,83,0.0111111111111111,0.0602409638554217,-0.523473814613771
"M_062","Halictidae","Halictoides marginatus",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455
"M_062","Halictidae","Halictus lerouxii",70,33,0.928757396449704,450,83,0.155555555555556,0.397590361445783,2.46801721331234
"M_062","Halictidae","Paralictus cephalicus",3,3,0.5,450,83,0.00666666666666667,0.036144578313253,-0.615519692396113
"M_062","Halictidae","Paralictus platyparius",10,8,0.814814814814815,450,83,0.0222222222222222,0.0963855421686747,-0.293359120157916
"M_062","Halictidae","Paralictus simplex",4,4,0.666666666666667,450,83,0.00888888888888889,0.0481927710843374,-0.569496753504942
"M_062","Halictidae","Paranomia nortonii",4,4,0.666666666666667,450,83,0.00888888888888889,0.0481927710843374,-0.569496753504942
"M_062","Halictidae","Sphecodes arvensis",12,9,0.861111111111111,450,83,0.0266666666666667,0.108433734939759,-0.201313242375574
"M_062","Halictidae","Sphecodes heraclei",18,9,0.777777777777778,450,83,0.04,0.108433734939759,0.0748243909714522
"M_062","Halictidae","Sphecodes minor",13,9,0.809917355371901,450,83,0.0288888888888889,0.108433734939759,-0.155290303484403
"M_062","Megachilidae","Anthidium cognatum",15,12,0.906666666666667,450,83,0.0333333333333333,0.144578313253012,-0.0632444257020608
"M_062","Megachilidae","Ashmeadiella bucconis",42,23,0.8310322156476,450,83,0.0933333333333333,0.27710843373494,1.17937492435956
"M_062","Megachilidae","Bombias scutellaris",6,6,0.8,450,83,0.0133333333333333,0.072289156626506,-0.4774508757226
"M_062","Megachilidae","Coelioxys 8 dentata",23,13,0.847107438016529,450,83,0.0511111111111111,0.156626506024096,0.304939085427307
"M_062","Megachilidae","Coelioxys alternata",65,31,0.943519619500594,450,83,0.144444444444444,0.373493975903614,2.23790251885649
"M_062","Megachilidae","Coelioxys germana",12,11,0.892561983471074,450,83,0.0266666666666667,0.132530120481928,-0.201313242375574
"M_062","Megachilidae","Coelioxys modesta",13,10,0.875,450,83,0.0288888888888889,0.120481927710843,-0.155290303484403
"M_062","Megachilidae","Coelioxys rufitarsis",8,6,0.73469387755102,450,83,0.0177777777777778,0.072289156626506,-0.385404997940258
"M_062","Megachilidae","Coelioxys sayi",20,14,0.880886426592798,450,83,0.0444444444444444,0.168674698795181,0.166870268753794
"M_062","Megachilidae","Dianthidium boreale",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455
"M_062","Megachilidae","Diceratosmia conjuncta",52,27,0.938271604938272,450,83,0.115555555555556,0.325301204819277,1.63960431327127
"M_062","Megachilidae","Gnathosmia georgica",3,3,0.666666666666667,450,83,0.00666666666666667,0.036144578313253,-0.615519692396113
"M_062","Megachilidae","Hoplitis cylindricus",20,11,0.871111111111111,450,83,0.0444444444444444,0.132530120481928,0.166870268753794
"M_062","Megachilidae","Leucosmia albiventria",22,15,0.920415224913495,450,83,0.0488888888888889,0.180722891566265,0.258916146536136
"M_062","Megachilidae","Megachile 6 dentata",5,4,0.625,450,83,0.0111111111111111,0.0481927710843374,-0.523473814613771
"M_062","Megachilidae","Megachile addenda",6,4,0.722222222222222,450,83,0.0133333333333333,0.0481927710843374,-0.4774508757226
"M_062","Megachilidae","Megachile generosa",23,13,0.835,450,83,0.0511111111111111,0.156626506024096,0.304939085427307
"M_062","Megachilidae","Megachile mendica",15,10,0.833333333333333,450,83,0.0333333333333333,0.120481927710843,-0.0632444257020608
"M_062","Megachilidae","Megachile oligolege",6,5,0.72,450,83,0.0133333333333333,0.0602409638554217,-0.4774508757226
"M_062","Megachilidae","Megachile petulans",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455
"M_062","Megachilidae","Megachile strophostylis",3,3,0.666666666666667,450,83,0.00666666666666667,0.036144578313253,-0.615519692396113
"M_062","Megachilidae","Microstelis lateralis",17,11,0.875739644970414,450,83,0.0377777777777778,0.132530120481928,0.0288014520802812
"M_062","Megachilidae","Monilosmia canadensis",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455
"M_062","Megachilidae","Oligotropus campanulae",5,5,0.8,450,83,0.0111111111111111,0.0602409638554217,-0.523473814613771
"M_062","Megachilidae","Oligotropus oligolege",3,3,0.5,450,83,0.00666666666666667,0.036144578313253,-0.615519692396113
"M_062","Megachilidae","Osmia atriventris",13,9,0.84297520661157,450,83,0.0288888888888889,0.108433734939759,-0.155290303484403
"M_062","Megachilidae","Osmia collinsiae",3,2,0.444444444444444,450,83,0.00666666666666667,0.0240963855421687,-0.615519692396113
"M_062","Megachilidae","Osmia illinoensis",2,2,0,450,83,0.00444444444444444,0.0240963855421687,-0.661542631287284
"M_062","Megachilidae","Sarogaster georgica",1,1,1,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455
"M_062","Megachilidae","Xanthosarus latimanus",4,2,0.375,450,83,0.00888888888888889,0.0240963855421687,-0.569496753504942
"M_062","Melittidae","Macropis steironematis",25,17,0.925170068027211,450,83,0.0555555555555556,0.204819277108434,0.396984963209649
"M_072","Andrenidae","Panurgillus sp1 M PL 072",6,4,0.64,86,29,0.0697674418604651,0.137931034482759,-0.254902325947417
"M_072","Apidae","Apis mellifera",38,12,0.618775510204082,86,29,0.441860465116279,0.413793103448276,2.17784969712969
"M_072","Apidae","Bombus atratus",1,1,1,86,29,0.0116279069767442,0.0344827586206897,-0.635019829553215
"M_072","Apidae","Bombus bellicosus",16,7,0.666666666666667,86,29,0.186046511627907,0.241379310344828,0.505332681264178
"M_072","Apidae","Ceratina montana",12,5,0.58,86,29,0.13953488372093,0.172413793103448,0.20123867837954
"M_072","Apidae","Ceratina rupestris",2,2,0,86,29,0.0232558139534884,0.0689655172413793,-0.558996328832056
"M_072","Apidae","Chalepogenus goeldianus",2,2,0,86,29,0.0232558139534884,0.0689655172413793,-0.558996328832056
"M_072","Apidae","Gaesischia sp1 M PL 072",4,3,0.625,86,29,0.0465116279069767,0.103448275862069,-0.406949327389737
"M_072","Apidae","Isepeolus viperinus",2,1,0,86,29,0.0232558139534884,0.0344827586206897,-0.558996328832056
"M_072","Apidae","Melissoptila tandilensis",6,3,0.32,86,29,0.0697674418604651,0.103448275862069,-0.254902325947417
"M_072","Apidae","Xylocopa augusti",7,6,0.8,86,29,0.0813953488372093,0.206896551724138,-0.178878825226258
"M_072","Apidae","Xylocopa ciliata",19,7,0.578125,86,29,0.22093023255814,0.241379310344828,0.733403183427657
"M_072","Colletidae","Chilicola sp1 M PL 072",12,5,0.644628099173554,86,29,0.13953488372093,0.172413793103448,0.20123867837954
"M_072","Colletidae","Colletes cyaneus",3,3,0.666666666666667,86,29,0.0348837209302326,0.103448275862069,-0.482972828110896
"M_072","Colletidae","Colletes sp1 M PL 072",2,2,0,86,29,0.0232558139534884,0.0689655172413793,-0.558996328832056
"M_072","Colletidae","Colletes sp2 M PL 072",6,2,0.444444444444444,86,29,0.0697674418604651,0.0689655172413793,-0.254902325947417
"M_072","Colletidae","Leioproctus indigoticus",4,3,0.444444444444444,86,29,0.0465116279069767,0.103448275862069,-0.406949327389737
"M_072","Halictidae","Augochlora semiramis",66,22,0.76397146254459,86,29,0.767441860465116,0.758620689655172,4.30650771732216
"M_072","Halictidae","Augochlorella ephyra",32,13,0.655612244897959,86,29,0.372093023255814,0.448275862068966,1.72170869280273
"M_072","Halictidae","Augochloropsis erato",17,7,0.6328125,86,29,0.197674418604651,0.241379310344828,0.581356181985338
"M_072","Halictidae","Augochloropsis sp2 M PL 072",9,3,0.375,86,29,0.104651162790698,0.103448275862069,-0.0268318237839387
"M_072","Halictidae","Augochloropsis sp3 M PL 072",6,2,0.444444444444444,86,29,0.0697674418604651,0.0689655172413793,-0.254902325947417
"M_072","Halictidae","Dialictus sp1 M PL 072",11,6,0.74,86,29,0.127906976744186,0.206896551724138,0.12521517765838
"M_072","Halictidae","Halictillus sp1 M PL 072",11,5,0.56198347107438,86,29,0.127906976744186,0.172413793103448,0.12521517765838
"M_072","Halictidae","Paroxystoglossa sp1 M PL 072",1,1,0,86,29,0.0116279069767442,0.0344827586206897,-0.635019829553215
"M_072","Halictidae","Pseudagapostemon brasiliensis",1,1,0,86,29,0.0116279069767442,0.0344827586206897,-0.635019829553215
"M_072","Halictidae","Pseudagapostemon pampeanus",4,1,0,86,29,0.0465116279069767,0.0344827586206897,-0.406949327389737
"M_072","Halictidae","Pseudagapostemon singularis",1,1,0,86,29,0.0116279069767442,0.0344827586206897,-0.635019829553215
"M_072","Halictidae","Ruizantheda divaricata",7,4,0.5,86,29,0.0813953488372093,0.137931034482759,-0.178878825226258
"M_072","Megachilidae","Coelioxys sp1 M PL 072",3,1,0,86,29,0.0348837209302326,0.0344827586206897,-0.482972828110896
"M_072","Megachilidae","Megachile sp1 M PL 072",1,1,0,86,29,0.0116279069767442,0.0344827586206897,-0.635019829553215
"M_072","Megachilidae","Megachile sp2 M PL 072",1,1,0,86,29,0.0116279069767442,0.0344827586206897,-0.635019829553215
"M_072","Megachilidae","Megachile sp3 M PL 072",3,2,0.444444444444444,86,29,0.0348837209302326,0.0689655172413793,-0.482972828110896
"M_072","Megachilidae","Megachile sp4 M PL 072",2,2,0,86,29,0.0232558139534884,0.0689655172413793,-0.558996328832056
"M_073","Andrenidae","Andrena banksi",1,1,0,30,18,0.0333333333333333,0.0555555555555556,-0.587149728513621
"M_073","Andrenidae","Andrena confederata",1,1,0,30,18,0.0333333333333333,0.0555555555555556,-0.587149728513621
"M_073","Andrenidae","Andrena hilaris",1,1,0,30,18,0.0333333333333333,0.0555555555555556,-0.587149728513621
"M_073","Andrenidae","Andrena imitatrix",1,1,0,30,18,0.0333333333333333,0.0555555555555556,-0.587149728513621
"M_073","Andrenidae","Andrena perplexa",1,1,0,30,18,0.0333333333333333,0.0555555555555556,-0.587149728513621
"M_073","Andrenidae","Andrena spiraeana",1,1,0,30,18,0.0333333333333333,0.0555555555555556,-0.587149728513621
"M_073","Andrenidae","Andrena vicina",1,1,0,30,18,0.0333333333333333,0.0555555555555556,-0.587149728513621
"M_073","Apidae","Anthophora abrupta",1,1,0,30,18,0.0333333333333333,0.0555555555555556,-0.587149728513621
"M_073","Apidae","Apis mellifera",2,2,0.5,30,18,0.0666666666666667,0.111111111111111,-0.375981843697318
"M_073","Apidae","Bombus auricomus",1,1,0,30,18,0.0333333333333333,0.0555555555555556,-0.587149728513621
"M_073","Apidae","Bombus bimaculatus",5,4,0.666666666666667,30,18,0.166666666666667,0.222222222222222,0.257521810751588
"M_073","Apidae","Bombus griseocollis",6,5,0.72,30,18,0.2,0.277777777777778,0.46868969556789
"M_073","Apidae","Bombus impatiens",11,6,0.6,30,18,0.366666666666667,0.333333333333333,1.5245291196494
"M_073","Apidae","Bombus perplexus",2,2,0.5,30,18,0.0666666666666667,0.111111111111111,-0.375981843697318
"M_073","Apidae","Ceratina calcarata",21,12,0.795847750865052,30,18,0.7,0.666666666666667,3.63620796781242
"M_073","Apidae","Ceratina sp1M PL 073",5,4,0.666666666666667,30,18,0.166666666666667,0.222222222222222,0.257521810751588
"M_073","Apidae","Ceratina strenua",4,3,0.444444444444444,30,18,0.133333333333333,0.166666666666667,0.0463539259352859
"M_073","Apidae","Melissodes bimaculata",1,1,0,30,18,0.0333333333333333,0.0555555555555556,-0.587149728513621
"M_073","Apidae","Ptilothrix bombiformus",3,3,0.666666666666667,30,18,0.1,0.166666666666667,-0.164813958881016
"M_073","Colletidae","Colletes thoracicus",1,1,0,30,18,0.0333333333333333,0.0555555555555556,-0.587149728513621
"M_073","Colletidae","Hylaeus sp1M PL 073",2,2,0.5,30,18,0.0666666666666667,0.111111111111111,-0.375981843697318
"M_073","Halictidae","Agapostemon virescens",1,1,0,30,18,0.0333333333333333,0.0555555555555556,-0.587149728513621
"M_073","Halictidae","Augochlora pura",21,13,0.792243767313019,30,18,0.7,0.722222222222222,3.63620796781242
"M_073","Halictidae","Augochlorella aurata",10,8,0.84375,30,18,0.333333333333333,0.444444444444444,1.3133612348331
"M_073","Halictidae","Augochloropsis metallica",5,5,0.8,30,18,0.166666666666667,0.277777777777778,0.257521810751588
"M_073","Halictidae","Lasioglossum  quebecense",1,1,0,30,18,0.0333333333333333,0.0555555555555556,-0.587149728513621
"M_073","Halictidae","Lasioglossum birkmani",4,4,0.75,30,18,0.133333333333333,0.222222222222222,0.0463539259352859
"M_073","Halictidae","Lasioglossum cressonii",2,2,0.5,30,18,0.0666666666666667,0.111111111111111,-0.375981843697318
"M_073","Halictidae","Lasioglossum ephialtum",1,1,0,30,18,0.0333333333333333,0.0555555555555556,-0.587149728513621
"M_073","Halictidae","Lasioglossum fuscipenne",3,3,0.666666666666667,30,18,0.1,0.166666666666667,-0.164813958881016
"M_073","Halictidae","Lasioglossum hitchensi",1,1,0,30,18,0.0333333333333333,0.0555555555555556,-0.587149728513621
"M_073","Halictidae","Lasioglossum imitatum",2,2,0.5,30,18,0.0666666666666667,0.111111111111111,-0.375981843697318
"M_073","Halictidae","Lasioglossum macoupinens",2,2,0.5,30,18,0.0666666666666667,0.111111111111111,-0.375981843697318
"M_073","Halictidae","Lasioglossum oblongum",1,1,0,30,18,0.0333333333333333,0.0555555555555556,-0.587149728513621
"M_073","Halictidae","Lasioglossum obscurum",6,6,0.833333333333333,30,18,0.2,0.333333333333333,0.46868969556789
"M_073","Halictidae","Lasioglossum sp1M PL 073",5,4,0.72,30,18,0.166666666666667,0.222222222222222,0.257521810751588
"M_073","Halictidae","Lasioglossum subviridatum",1,1,0,30,18,0.0333333333333333,0.0555555555555556,-0.587149728513621
"M_073","Halictidae","Lasioglossum tegulare",2,2,0,30,18,0.0666666666666667,0.111111111111111,-0.375981843697318
"M_073","Halictidae","Lasioglossum weemsi",2,2,0.5,30,18,0.0666666666666667,0.111111111111111,-0.375981843697318
"M_073","Megachilidae","Coelioxys sayi",3,3,0.5,30,18,0.1,0.166666666666667,-0.164813958881016
"M_073","Megachilidae","Megachile mendica",10,6,0.73469387755102,30,18,0.333333333333333,0.333333333333333,1.3133612348331
"M_074","Apidae","Bombus brasiliensis",1,1,0,1,1,1,1,NA
"M_075","Apidae","Apis mellifera Linnaeus",28,18,0.9184,28,18,1,1,NA
"M_076","Apidae","Apis mellifera",33,1,1,38,1,0.868421052631579,1,2.96111712065619
"M_076","Apidae","Bombus brevivillus",1,1,1,38,1,0.0263157894736842,1,-0.559220261176556
"M_076","Apidae","Bombus morio",1,1,1,38,1,0.0263157894736842,1,-0.559220261176556
"M_076","Apidae","Frieseomelitta silvestrii",6,1,1,38,1,0.157894736842105,1,-0.00916754526518941
"M_076","Apidae","Melipona asilvai",5,1,1,38,1,0.131578947368421,1,-0.119178088447463
"M_076","Apidae","Melipona quadrifasciata",1,1,1,38,1,0.0263157894736842,1,-0.559220261176556
"M_076","Apidae","Partamona sp",2,1,1,38,1,0.0526315789473684,1,-0.449209717994283
"M_076","Apidae","Plebeia sp",5,1,1,38,1,0.131578947368421,1,-0.119178088447463
"M_076","Apidae","Trigona gr  fuscipennis",1,1,1,38,1,0.0263157894736842,1,-0.559220261176556
"M_076","Apidae","Trigona spinipes",12,1,1,38,1,0.315789473684211,1,0.650895713828451
"M_076","Apidae","Trigonisca intermedia",5,1,1,38,1,0.131578947368421,1,-0.119178088447463
"M_076","Apidae","Trigonisca sp",1,1,1,38,1,0.0263157894736842,1,-0.559220261176556
"M_077","Apidae","Bombus morio",3,1,0,12,1,0.25,1,-0.08032193289025
"M_077","Apidae","Epicharis obscura",1,1,0,12,1,0.0833333333333333,1,-0.883541261792749
"M_077","Apidae","Euglossa chalybeata",1,1,0,12,1,0.0833333333333333,1,-0.883541261792749
"M_077","Apidae","Euglossa sp",4,1,0,12,1,0.333333333333333,1,0.321287731560999
"M_077","Apidae","Trigona fulviventris",7,1,0,12,1,0.583333333333333,1,1.52611672491475
"M_11.1","Apidae","Apis mellifera",3,3,0.5,8,7,0.375,0.428571428571429,-0.577350269189626
"M_11.1","Apidae","Bombus ruderatus",3,3,0.5,8,7,0.375,0.428571428571429,-0.577350269189626
"M_11.1","Halictidae","Halictus sp",6,5,0.75,8,7,0.75,0.714285714285714,1.15470053837925
"M_11.2","Apidae","Apis mellifera",12,8,0.84375,13,9,0.923076923076923,0.888888888888889,1.15470053837925
"M_11.2","Apidae","Xylocopa fenestrata",3,3,0.5,13,9,0.230769230769231,0.333333333333333,-0.577350269189626
"M_11.2","Megachilidae","Megachile sp",3,3,0.5,13,9,0.230769230769231,0.333333333333333,-0.577350269189626
