"sp.armonizado","ID","Grado","Grado_max","Grado_relativo","Z_Grado"
"Agapostemon sp1 M PL 005","M_005",2,37,0.0540540540540541,-0.504856050835048
"Agapostemon sp1 M PL 040","M_040",2,6,0.333333333333333,-1.09544511501033
"Agapostemon splendens","M_005",4,37,0.108108108108108,-0.213872736232715
"Agapostemon splendens","M_062",1,121,0.00826446280991736,-0.70653148633059
"Agapostemon texanus","M_062",121,121,1,4.80121606008558
"Agapostemon virescens","M_073",1,21,0.0476190476190476,-0.593819839019529
"Alloscirtetica antarctica","M_022",1,7,0.142857142857143,-0.877058019307029
"Alloscirtetica gayi","M_001",2,16,0.125,-0.438753804794369
"Alloscirtetica herbsti","M_023",1,4,0.25,-0.921954445729289
"Alloscirtetica rufitarsis","M_001",3,16,0.1875,-0.19712127461776
"Alloscirtetica rufitarsis","M_002",1,8,0.125,-0.755704334827634
"Alloscirtetica sp","M_001",9,16,0.5625,1.25267390644189
"Alloscirtetica sp","M_002",2,8,0.25,-0.312705241997642
"Alloscirtetica sp1 M PL 022","M_022",1,7,0.142857142857143,-0.877058019307029
"Amegilla albigena","M_015",14,38,0.368421052631579,1.50701468617878
"Amegilla canifrons","M_039",5,13,0.384615384615385,-0.15735745936194
"Amegilla canifrons","M_050",2,8,0.25,-0.834057656228299
"Amegilla dulcifera subflavescens","M_044",8,21,0.380952380952381,0.646593854771694
"Amegilla fasciata","M_016",4,9,0.444444444444444,0.633392237243986
"Amegilla garrula","M_015",1,38,0.0263157894736842,-0.65770775023244
"Amegilla ochroleuca","M_015",2,38,0.0526315789473684,-0.491190639739269
"Amegilla quadrifasciata","M_015",7,38,0.184210526315789,0.341394912726585
"Amegilla quadrifasciata","M_016",2,9,0.222222222222222,-0.273899345835237
"Amegilla quadrifasciata","M_050",3,8,0.375,-0.41702882811415
"Amegilla quadrifasciata","M_039",3,13,0.230769230769231,-0.606950200396053
"Amegilla savignyi","M_015",1,38,0.0263157894736842,-0.65770775023244
"Amegilla sp1 M PL 050","M_050",3,8,0.375,-0.41702882811415
"Amegilla sp1 M PL 058","M_039",8,13,0.615384615384615,0.51703165218923
"Amegilla walshii","M_062",23,121,0.190082644628099,0.303222230512374
"Ammobates oraniensis","M_015",2,38,0.0526315789473684,-0.491190639739269
"Andrena aburana","M_057",1,37,0.027027027027027,-0.526844277609662
"Andrena aburana","M_056",1,22,0.0454545454545455,-0.667453166962479
"Andrena akitsushimae","M_057",2,37,0.0540540540540541,-0.395524042241081
"Andrena akitsushimae","M_021",2,25,0.08,-0.393303875357079
"Andrena alfkenella","M_015",2,38,0.0526315789473684,-0.491190639739269
"Andrena alleghaniensis","M_033",3,11,0.272727272727273,-1.29068932937447
"Andrena amamiensis","M_044",2,21,0.0952380952380952,-0.475207531820161
"Andrena apacheorum","M_005",2,37,0.0540540540540541,-0.504856050835048
"Andrena arabis","M_062",4,121,0.0330578512396694,-0.568837797670186
"Andrena arabis","M_025",1,7,0.142857142857143,-1.05362781094266
"Andrena assimilis","M_016",1,9,0.111111111111111,-0.727545137374849
"Andrena athenensis","M_015",1,38,0.0263157894736842,-0.65770775023244
"Andrena banksi","M_073",1,21,0.0476190476190476,-0.593819839019529
"Andrena barbilabris","M_005",1,37,0.027027027027027,-0.650347708136215
"Andrena barbilabris","M_047",1,8,0.125,-0.742520131897348
"Andrena benefica","M_054",1,24,0.0416666666666667,-0.565655243280164
"Andrena benefica","M_021",1,25,0.04,-0.570567593827875
"Andrena benefica","M_053",1,15,0.0666666666666667,-0.662374062890642
"Andrena bicolor","M_015",3,38,0.0789473684210526,-0.324673529246099
"Andrena bicolor","M_016",1,9,0.111111111111111,-0.727545137374849
"Andrena bicolorata","M_015",1,38,0.0263157894736842,-0.65770775023244
"Andrena bimaculata","M_016",1,9,0.111111111111111,-0.727545137374849
"Andrena braccata","M_005",1,37,0.027027027027027,-0.650347708136215
"Andrena bradleyi","M_033",5,11,0.454545454545455,-0.409242958094345
"Andrena brassicae","M_054",1,24,0.0416666666666667,-0.565655243280164
"Andrena brassicae","M_057",1,37,0.027027027027027,-0.526844277609662
"Andrena brenihirtiscopa","M_056",1,22,0.0454545454545455,-0.667453166962479
"Andrena brevihirtiscopa","M_021",3,25,0.12,-0.216040156886283
"Andrena canadensis","M_005",2,37,0.0540540540540541,-0.504856050835048
"Andrena caneae","M_015",6,38,0.157894736842105,0.174877802233414
"Andrena canohirta","M_015",4,38,0.105263157894737,-0.158156418752928
"Andrena carlini","M_062",59,121,0.487603305785124,1.95554649443722
"Andrena carlini","M_033",5,11,0.454545454545455,-0.409242958094345
"Andrena carlini","M_025",7,7,1,1.79561922709946
"Andrena carlini","M_032",4,4,1,1.93358892421225
"Andrena carolina","M_033",4,11,0.363636363636364,-0.849966143734408
"Andrena ceanothi","M_025",1,7,0.142857142857143,-1.05362781094266
"Andrena chrysosceles","M_007",1,10,0.1,-0.604538515437949
"Andrena cinereophila","M_015",1,38,0.0263157894736842,-0.65770775023244
"Andrena clarkella","M_047",2,8,0.25,-0.26518576139191
"Andrena combaella","M_015",1,38,0.0263157894736842,-0.65770775023244
"Andrena concinna","M_015",3,38,0.0789473684210526,-0.324673529246099
"Andrena confederata","M_073",1,21,0.0476190476190476,-0.593819839019529
"Andrena crassana","M_015",4,38,0.105263157894737,-0.158156418752928
"Andrena crataegi","M_005",9,37,0.243243243243243,0.513585550273118
"Andrena cressoni","M_032",2,4,0.5,0.197304992266556
"Andrena dentata","M_057",3,37,0.0810810810810811,-0.264203806872501
"Andrena dentata","M_053",3,15,0.2,-0.0804753534353117
"Andrena dentata","M_021",2,25,0.08,-0.393303875357079
"Andrena distinguenda","M_015",4,38,0.105263157894737,-0.158156418752928
"Andrena dunningi","M_025",1,7,0.142857142857143,-1.05362781094266
"Andrena edashigei","M_044",3,21,0.142857142857143,-0.288240634054852
"Andrena edwiniae","M_005",2,37,0.0540540540540541,-0.504856050835048
"Andrena erigeniae","M_025",4,7,0.571428571428571,0.370995708078401
"Andrena erythrogastra","M_062",19,121,0.15702479338843,0.119630645631835
"Andrena erythronii","M_032",1,4,0.25,-0.67083697370629
"Andrena esakki","M_044",1,21,0.0476190476190476,-0.66217442958547
"Andrena flavipes","M_015",16,38,0.421052631578947,1.84004890716512
"Andrena forbesii","M_032",3,4,0.75,1.0654469582394
"Andrena fulva","M_047",3,8,0.375,0.212148609113528
"Andrena fulvitarsis","M_015",1,38,0.0263157894736842,-0.65770775023244
"Andrena fuscipes","M_047",1,8,0.125,-0.742520131897348
"Andrena gallinula","M_015",1,38,0.0263157894736842,-0.65770775023244
"Andrena gardineri","M_005",1,37,0.027027027027027,-0.650347708136215
"Andrena geranii","M_062",5,121,0.0413223140495868,-0.522939901450051
"Andrena grossella","M_015",3,38,0.0789473684210526,-0.324673529246099
"Andrena haemorrhoa","M_006",3,10,0.3,-0.174504949503245
"Andrena haemorrhoa","M_047",5,8,0.625,1.1668173501244
"Andrena haemorrhoa japonibia","M_021",1,25,0.04,-0.570567593827875
"Andrena halictoides","M_021",1,25,0.04,-0.570567593827875
"Andrena halictoides","M_053",1,15,0.0666666666666667,-0.662374062890642
"Andrena halictoides","M_057",4,37,0.108108108108108,-0.132883571503921
"Andrena hattorfiana","M_015",7,38,0.184210526315789,0.341394912726585
"Andrena hebes","M_057",2,37,0.0540540540540541,-0.395524042241081
"Andrena hesperia","M_015",7,38,0.184210526315789,0.341394912726585
"Andrena hikosana","M_021",6,25,0.24,0.315750998526106
"Andrena hikosana","M_057",1,37,0.027027027027027,-0.526844277609662
"Andrena hikosana","M_053",1,15,0.0666666666666667,-0.662374062890642
"Andrena hilaris","M_073",1,21,0.0476190476190476,-0.593819839019529
"Andrena hirashimai","M_044",1,21,0.0476190476190476,-0.66217442958547
"Andrena hispania","M_016",4,9,0.444444444444444,0.633392237243986
"Andrena humilis","M_015",19,38,0.5,2.33960023864463
"Andrena hyemala","M_015",1,38,0.0263157894736842,-0.65770775023244
"Andrena illinoensis","M_062",6,121,0.0495867768595041,-0.477042005229917
"Andrena imatrix","M_025",1,7,0.142857142857143,-1.05362781094266
"Andrena imitatrix","M_005",1,37,0.027027027027027,-0.650347708136215
"Andrena imitatrix","M_073",1,21,0.0476190476190476,-0.593819839019529
"Andrena impunctata","M_015",1,38,0.0263157894736842,-0.65770775023244
"Andrena irgeniae","M_032",4,4,1,1.93358892421225
"Andrena ishiharai","M_057",1,37,0.027027027027027,-0.526844277609662
"Andrena ishiharai","M_021",1,25,0.04,-0.570567593827875
"Andrena japonica","M_054",2,24,0.0833333333333333,-0.36460910259625
"Andrena japonicum","M_055",1,12,0.0833333333333333,-0.725052335305738
"Andrena kaguya","M_053",2,15,0.133333333333333,-0.371424708162977
"Andrena kaguya","M_057",6,37,0.162162162162162,0.12975689923324
"Andrena kaguya","M_021",1,25,0.04,-0.570567593827875
"Andrena Knuthi","M_054",3,24,0.125,-0.163562961912336
"Andrena Knuthi","M_053",3,15,0.2,-0.0804753534353117
"Andrena Knuthi","M_044",2,21,0.0952380952380952,-0.475207531820161
"Andrena Knuthi","M_021",1,25,0.04,-0.570567593827875
"Andrena Knuthi","M_055",3,12,0.25,-0.046777570019725
"Andrena komachi","M_021",3,25,0.12,-0.216040156886283
"Andrena komachi","M_054",1,24,0.0416666666666667,-0.565655243280164
"Andrena komachi","M_053",3,15,0.2,-0.0804753534353117
"Andrena kriechbaumeri","M_015",3,38,0.0789473684210526,-0.324673529246099
"Andrena lamiana","M_015",6,38,0.157894736842105,0.174877802233414
"Andrena lapponica","M_056",3,22,0.136363636363636,-0.360919119913044
"Andrena lapponica","M_047",2,8,0.25,-0.26518576139191
"Andrena lewisi","M_005",1,37,0.027027027027027,-0.650347708136215
"Andrena longitibialis","M_056",1,22,0.0454545454545455,-0.667453166962479
"Andrena longitibialis","M_053",4,15,0.266666666666667,0.210474001292354
"Andrena longitibialis","M_021",1,25,0.04,-0.570567593827875
"Andrena macoupinensis","M_062",4,121,0.0330578512396694,-0.568837797670186
"Andrena madronitens","M_005",14,37,0.378378378378378,1.24104383677895
"Andrena mandibularis","M_033",6,11,0.545454545454545,0.0314802275457187
"Andrena mandibularis","M_062",9,121,0.0743801652892562,-0.339348316569512
"Andrena mansonii","M_032",3,4,0.75,1.0654469582394
"Andrena melanochroa","M_004",1,8,0.125,-0.574800907851677
"Andrena mikado","M_053",4,15,0.266666666666667,0.210474001292354
"Andrena minutula","M_057",11,37,0.297297297297297,0.786358076076142
"Andrena minutula","M_021",4,25,0.16,-0.0387764384154867
"Andrena minutula","M_053",2,15,0.133333333333333,-0.371424708162977
"Andrena miranda","M_004",2,8,0.25,-0.0359250567407299
"Andrena miserabilis","M_032",2,4,0.5,0.197304992266556
"Andrena mitakensis","M_057",1,37,0.027027027027027,-0.526844277609662
"Andrena miyamotoi","M_021",1,25,0.04,-0.570567593827875
"Andrena miyamotoi","M_057",1,37,0.027027027027027,-0.526844277609662
"Andrena mocsaryi","M_015",12,38,0.315789473684211,1.17398046519244
"Andrena mucronata","M_015",6,38,0.157894736842105,0.174877802233414
"Andrena munutula","M_055",1,12,0.0833333333333333,-0.725052335305738
"Andrena nana","M_015",1,38,0.0263157894736842,-0.65770775023244
"Andrena nasonii","M_025",3,7,0.428571428571429,-0.103878798261952
"Andrena nawai","M_057",1,37,0.027027027027027,-0.526844277609662
"Andrena nigrae","M_062",5,121,0.0413223140495868,-0.522939901450051
"Andrena nigrihirta","M_025",6,7,0.857142857142857,1.32074472075911
"Andrena nigroaenea","M_016",2,9,0.222222222222222,-0.273899345835237
"Andrena nigroaenea","M_015",6,38,0.157894736842105,0.174877802233414
"Andrena nigroaenea","M_047",3,8,0.375,0.212148609113528
"Andrena nitida","M_006",2,10,0.2,-0.473656291508807
"Andrena nitida","M_007",1,10,0.1,-0.604538515437949
"Andrena nivalis","M_004",2,8,0.25,-0.0359250567407299
"Andrena nobilis","M_015",2,38,0.0526315789473684,-0.491190639739269
"Andrena nothoscordi","M_062",10,121,0.0826446280991736,-0.293450420349378
"Andrena nubecula","M_062",1,121,0.00826446280991736,-0.70653148633059
"Andrena okabei","M_053",1,15,0.0666666666666667,-0.662374062890642
"Andrena oligolege","M_062",1,121,0.00826446280991736,-0.70653148633059
"Andrena omogensis","M_021",1,25,0.04,-0.570567593827875
"Andrena opacifovea","M_044",2,21,0.0952380952380952,-0.475207531820161
"Andrena opacifovea opacifovea","M_054",4,24,0.166666666666667,0.0374831787715771
"Andrena opacifovea opacifovea","M_021",2,25,0.08,-0.393303875357079
"Andrena opacifovea opacifovea","M_057",1,37,0.027027027027027,-0.526844277609662
"Andrena optata","M_015",2,38,0.0526315789473684,-0.491190639739269
"Andrena oralis","M_015",2,38,0.0526315789473684,-0.491190639739269
"Andrena panurgimorpha","M_015",1,38,0.0263157894736842,-0.65770775023244
"Andrena panurgina","M_015",1,38,0.0263157894736842,-0.65770775023244
"Andrena parathoracica","M_057",1,37,0.027027027027027,-0.526844277609662
"Andrena parathoracina","M_056",1,22,0.0454545454545455,-0.667453166962479
"Andrena perplexa","M_073",1,21,0.0476190476190476,-0.593819839019529
"Andrena personata","M_025",1,7,0.142857142857143,-1.05362781094266
"Andrena personata","M_062",3,121,0.0247933884297521,-0.614735693890321
"Andrena personata","M_032",1,4,0.25,-0.67083697370629
"Andrena pilipes","M_015",8,38,0.210526315789474,0.507912023219755
"Andrena platyparia","M_062",1,121,0.00826446280991736,-0.70653148633059
"Andrena prostomias","M_053",1,15,0.0666666666666667,-0.662374062890642
"Andrena protomias","M_054",4,24,0.166666666666667,0.0374831787715771
"Andrena protomias","M_057",1,37,0.027027027027027,-0.526844277609662
"Andrena pruni","M_062",83,121,0.685950413223141,3.05709600372046
"Andrena prunorum","M_005",4,37,0.108108108108108,-0.213872736232715
"Andrena regularis","M_033",7,11,0.636363636363636,0.472203413185782
"Andrena rufosignata","M_004",1,8,0.125,-0.574800907851677
"Andrena rugosa","M_032",3,4,0.75,1.0654469582394
"Andrena rugothorace","M_015",17,38,0.447368421052632,2.00656601765829
"Andrena salicacea","M_062",27,121,0.223140495867769,0.486813815392913
"Andrena salicis","M_062",9,121,0.0743801652892562,-0.339348316569512
"Andrena sayi","M_062",2,121,0.0165289256198347,-0.660633590110455
"Andrena schmiedeknechti","M_015",6,38,0.157894736842105,0.174877802233414
"Andrena schulzi","M_015",13,38,0.342105263157895,1.34049757568561
"Andrena scita","M_015",1,38,0.0263157894736842,-0.65770775023244
"Andrena sigmundi","M_004",1,8,0.125,-0.574800907851677
"Andrena simontornyella","M_015",2,38,0.0526315789473684,-0.491190639739269
"Andrena sp1 M PL 005","M_005",3,37,0.0810810810810811,-0.359364393533881
"Andrena sp1 M PL 012","M_012",1,8,0.125,-0.75608641481425
"Andrena sp1 M PL 015","M_015",4,38,0.105263157894737,-0.158156418752928
"Andrena sp1 M PL 016","M_016",1,9,0.111111111111111,-0.727545137374849
"Andrena sp1 M PL 032","M_032",1,4,0.25,-0.67083697370629
"Andrena sp1 M PL 047","M_047",3,8,0.375,0.212148609113528
"Andrena sp1 M PL 053","M_053",1,15,0.0666666666666667,-0.662374062890642
"Andrena sp1 M PL 058","M_058",22,22,1,3.19439405124549
"Andrena sp2 M PL 015","M_015",1,38,0.0263157894736842,-0.65770775023244
"Andrena sp3 M PL 015","M_015",1,38,0.0263157894736842,-0.65770775023244
"Andrena spiraeana","M_062",71,121,0.586776859504132,2.50632124907884
"Andrena spiraeana","M_073",1,21,0.0476190476190476,-0.593819839019529
"Andrena stellaria","M_021",2,25,0.08,-0.393303875357079
"Andrena sublevigata","M_021",1,25,0.04,-0.570567593827875
"Andrena sublevigata","M_057",1,37,0.027027027027027,-0.526844277609662
"Andrena subopaca","M_057",1,37,0.027027027027027,-0.526844277609662
"Andrena taraxaci","M_015",2,38,0.0526315789473684,-0.491190639739269
"Andrena taraxaci","M_053",2,15,0.133333333333333,-0.371424708162977
"Andrena tarsata","M_047",1,8,0.125,-0.742520131897348
"Andrena thaspii","M_004",1,8,0.125,-0.574800907851677
"Andrena togashii","M_056",2,22,0.0909090909090909,-0.514186143437762
"Andrena tomora","M_015",2,38,0.0526315789473684,-0.491190639739269
"Andrena tridens","M_025",5,7,0.714285714285714,0.845870214418753
"Andrena tridens","M_062",4,121,0.0330578512396694,-0.568837797670186
"Andrena truncatilabris","M_015",4,38,0.105263157894737,-0.158156418752928
"Andrena tsukubana","M_021",1,25,0.04,-0.570567593827875
"Andrena tsukubana","M_057",1,37,0.027027027027027,-0.526844277609662
"Andrena ventricosa","M_015",4,38,0.105263157894737,-0.158156418752928
"Andrena vicina","M_005",10,37,0.27027027027027,0.659077207574285
"Andrena vicina","M_033",8,11,0.727272727272727,0.912926598825845
"Andrena vicina","M_073",1,21,0.0476190476190476,-0.593819839019529
"Andrena villipes","M_016",2,9,0.222222222222222,-0.273899345835237
"Andrena violae","M_025",1,7,0.142857142857143,-1.05362781094266
"Andrena vulcana","M_039",1,13,0.0769230769230769,-1.05654294143017
"Andrena w scripta","M_004",2,8,0.25,-0.0359250567407299
"Andrena washingtoni","M_005",2,37,0.0540540540540541,-0.504856050835048
"Andrena watasei","M_053",4,15,0.266666666666667,0.210474001292354
"Andrena watasei","M_057",3,37,0.0810810810810811,-0.264203806872501
"Andrena westensis","M_015",8,38,0.210526315789474,0.507912023219755
"Andrena wheeleri","M_004",1,8,0.125,-0.574800907851677
"Andrena wilkella","M_006",5,10,0.5,0.42379773450788
"Andrena wilkella","M_047",1,8,0.125,-0.742520131897348
"Andrena wilkella","M_004",1,8,0.125,-0.574800907851677
"Andrena wollastoni","M_008",2,6,0.333333333333333,-0.738112322163063
"Andrena yamamoto","M_021",6,25,0.24,0.315750998526106
"Andrena yamamotoi","M_054",2,24,0.0833333333333333,-0.36460910259625
"Andrena yamamotoi","M_057",1,37,0.027027027027027,-0.526844277609662
"Andrena yamato","M_056",1,22,0.0454545454545455,-0.667453166962479
"Andrena ziziaeformis","M_025",2,7,0.285714285714286,-0.578753304602305
"Anthidiellum sp1 M PL 030","M_030",1,3,0.333333333333333,-0.584897651865602
"Anthidium adriani","M_001",1,16,0.0625,-0.680386334970978
"Anthidium chilensis","M_001",8,16,0.5,1.01104137626528
"Anthidium chubuti","M_022",3,7,0.428571428571429,0
"Anthidium cognatum","M_062",15,121,0.12396694214876,-0.0639609392487039
"Anthidium dalmaticum","M_015",1,38,0.0263157894736842,-0.65770775023244
"Anthidium decaspilum","M_001",4,16,0.25,0.044511255558849
"Anthidium florentinum","M_015",7,38,0.184210526315789,0.341394912726585
"Anthidium funereum","M_001",7,16,0.4375,0.769408846088676
"Anthidium funereum","M_002",3,8,0.375,0.130293850832351
"Anthidium gayi","M_001",5,16,0.3125,0.286143785735458
"Anthidium manicatum","M_015",1,38,0.0263157894736842,-0.65770775023244
"Anthidium manicatum","M_008",1,6,0.166666666666667,-1.36266890245489
"Anthidium rubriceps","M_023",1,4,0.25,-0.921954445729289
"Anthidium septemspinosum","M_054",3,24,0.125,-0.163562961912336
"Anthidium sp","M_003",7,7,1,1.3907589749183
"Anthidium sp","M_002",2,8,0.25,-0.312705241997642
"Anthidium sp","M_001",1,16,0.0625,-0.680386334970978
"Anthidium sp1 M PL 058","M_058",6,22,0.272727272727273,0.0779120500303779
"Anthidium taeniatum","M_015",2,38,0.0526315789473684,-0.491190639739269
"Anthidium tenuiflorae","M_005",1,37,0.027027027027027,-0.650347708136215
"Anthidium undulatum","M_015",1,38,0.0263157894736842,-0.65770775023244
"Anthocopa obtusa","M_015",4,38,0.105263157894737,-0.158156418752928
"Anthophora abrupta","M_073",2,21,0.0952380952380952,-0.382110157282132
"Anthophora acervorum","M_016",1,9,0.111111111111111,-0.727545137374849
"Anthophora agama","M_015",5,38,0.131578947368421,0.00836069174024294
"Anthophora alluaudi","M_008",6,6,1,1.76011399900423
"Anthophora alluaudi","M_012",8,8,1,2.26825924444275
"Anthophora alluaudi","M_039",6,13,0.461538461538462,0.0674389111551169
"Anthophora alluaudi","M_050",1,8,0.125,-1.25108648434245
"Anthophora atroalba","M_015",8,38,0.210526315789474,0.507912023219755
"Anthophora bomboides","M_005",1,37,0.027027027027027,-0.650347708136215
"Anthophora canescens","M_015",2,38,0.0526315789473684,-0.491190639739269
"Anthophora dispar","M_016",2,9,0.222222222222222,-0.273899345835237
"Anthophora dufourii","M_015",4,38,0.105263157894737,-0.158156418752928
"Anthophora incerta","M_001",3,16,0.1875,-0.19712127461776
"Anthophora neomexicana","M_005",1,37,0.027027027027027,-0.650347708136215
"Anthophora occidentalis","M_005",1,37,0.027027027027027,-0.650347708136215
"Anthophora orotavae","M_050",3,8,0.375,-0.41702882811415
"Anthophora orotavae","M_039",5,13,0.384615384615385,-0.15735745936194
"Anthophora pilipes villosula","M_054",3,24,0.125,-0.163562961912336
"Anthophora pilipes villosula","M_057",1,37,0.027027027027027,-0.526844277609662
"Anthophora plumipes","M_015",5,38,0.131578947368421,0.00836069174024294
"Anthophora plumipes","M_007",1,10,0.1,-0.604538515437949
"Anthophora quadricolor","M_005",3,37,0.0810810810810811,-0.359364393533881
"Anthophora retusa","M_015",1,38,0.0263157894736842,-0.65770775023244
"Anthophora rubricrus","M_015",16,38,0.421052631578947,1.84004890716512
"Anthophora simillima","M_005",11,37,0.297297297297297,0.804568864875451
"Anthophora sp","M_001",2,16,0.125,-0.438753804794369
"Anthophora sp1 M PL 016","M_016",1,9,0.111111111111111,-0.727545137374849
"Anthophora sp1 M PL 058","M_058",2,22,0.0909090909090909,-0.701208450273401
"Anthophora ursina","M_062",1,121,0.00826446280991736,-0.70653148633059
"Apis cerana","M_021",11,25,0.44,1.20206959088009
"Apis cerana","M_055",6,12,0.5,0.970634577909295
"Apis cerana","M_044",3,21,0.142857142857143,-0.288240634054852
"Apis cerana","M_053",2,15,0.133333333333333,-0.371424708162977
"Apis cerana japonica","M_054",23,24,0.958333333333333,3.85735985176593
"Apis cerana japonica","M_057",17,37,0.459459459459459,1.57427948828762
"Arhysosage bifasciata","M_023",2,4,0.5,0
"Ashmeadiella bucconis","M_062",42,121,0.347107438016529,1.17528225869493
"Augochlora fervida","M_062",1,121,0.00826446280991736,-0.70653148633059
"Augochlora pura","M_073",21,21,1,3.64037379572842
"Augochlora pura","M_032",1,4,0.25,-0.67083697370629
"Augochlora pura","M_025",4,7,0.571428571428571,0.370995708078401
"Augochlora semiramis","M_072",66,66,1,4.66497855666193
"Augochlora sp1 M PL 030","M_030",1,3,0.333333333333333,-0.584897651865602
"Augochlora sp1 M PL 031","M_031",3,13,0.230769230769231,-0.490956895448702
"Augochlora sp2 M PL 030","M_030",1,3,0.333333333333333,-0.584897651865602
"Augochlorella aurata","M_073",10,21,0.476190476190476,1.31156729661705
"Augochlorella ephyra","M_072",32,66,0.484848484848485,1.90728311905672
"Augochlorella striata","M_032",1,4,0.25,-0.67083697370629
"Augochloropsis erato","M_072",17,66,0.257575757575758,0.690652778936777
"Augochloropsis metallica","M_073",5,21,0.238095238095238,0.25301888793006
"Augochloropsis sp1 M PL 023","M_023",1,4,0.25,-0.921954445729289
"Augochloropsis sp1 M PL 030","M_030",1,3,0.333333333333333,-0.584897651865602
"Augochloropsis sp1 M PL 031","M_031",5,13,0.384615384615385,0.0507886443567622
"Augochloropsis sp2 M PL 031","M_031",1,13,0.0769230769230769,-1.03270243525417
"Augochloropsis sp2 M PL 072","M_072",9,66,0.136363636363636,0.0417832642061396
"Augochloropsis sp3 M PL 031","M_031",1,13,0.0769230769230769,-1.03270243525417
"Augochloropsis sp3 M PL 072","M_072",6,66,0.0909090909090909,-0.20154280381785
"Bombias scutellaris","M_062",5,121,0.0413223140495868,-0.522939901450051
"Bombus alpinus","M_009",1,1,1,NA
"Bombus americanorum","M_005",3,37,0.0810810810810811,-0.359364393533881
"Bombus americanorum","M_062",1,121,0.00826446280991736,-0.70653148633059
"Bombus appositus","M_005",15,37,0.405405405405405,1.38653549408012
"Bombus ardens","M_057",14,37,0.378378378378378,1.18031878218188
"Bombus ardens","M_054",8,24,0.333333333333333,0.841667741507231
"Bombus ardens","M_056",12,22,0.545454545454545,1.01848409180941
"Bombus ardens","M_053",9,15,0.6,1.66522077493068
"Bombus ardens","M_021",8,25,0.32,0.670278435467698
"Bombus argillaceus","M_015",11,38,0.289473684210526,1.00746335469927
"Bombus atratus","M_031",6,13,0.461538461538462,0.321661414259494
"Bombus atratus","M_072",1,66,0.0151515151515152,-0.607086250524498
"Bombus auricomus","M_073",1,21,0.0476190476190476,-0.593819839019529
"Bombus beaticola","M_056",22,22,1,2.55115432705659
"Bombus bellicosus","M_072",16,66,0.242424242424242,0.609544089595447
"Bombus bifarius","M_005",21,37,0.567567567567568,2.25948543788712
"Bombus bimaculatus","M_025",7,7,1,1.79561922709946
"Bombus bimaculatus","M_073",5,21,0.238095238095238,0.25301888793006
"Bombus bohemicus","M_047",4,8,0.5,0.689482979618966
"Bombus bohemicus","M_037",1,4,0.25,-0.923132662754102
"Bombus bohemicus","M_018",1,15,0.0666666666666667,-0.766553381172933
"Bombus brasiliensis","M_074",1,1,1,NA
"Bombus brevivillus","M_076",1,12,0.0833333333333333,-0.765707427099428
"Bombus campestris","M_018",2,15,0.133333333333333,-0.538659132716115
"Bombus campestris","M_043",2,10,0.2,-0.474341649025257
"Bombus centralis","M_005",5,37,0.135135135135135,-0.0683810789315483
"Bombus consobrinus","M_056",13,22,0.590909090909091,1.17175111533413
"Bombus cryptarum","M_047",1,8,0.125,-0.742520131897348
"Bombus dahlbomii","M_051",10,10,1,3.42533112995411
"Bombus dahlbomii","M_034",21,21,1,2.46072123807387
"Bombus dahlbomii","M_002",8,8,1,2.34528931498231
"Bombus dahlbomii","M_001",7,16,0.4375,0.769408846088676
"Bombus dahlbomii","M_003",3,7,0.428571428571429,-0.198679853559757
"Bombus diversus","M_053",13,15,0.866666666666667,2.82901819384134
"Bombus diversus","M_056",14,22,0.636363636363636,1.32501813885885
"Bombus diversus","M_055",5,12,0.416666666666667,0.631497195266288
"Bombus diversus diversus","M_021",25,25,1,3.68376164947123
"Bombus diversus diversus","M_057",37,37,1,4.20068419565923
"Bombus diversus diversus","M_054",2,24,0.0833333333333333,-0.36460910259625
"Bombus dorsalis","M_005",1,37,0.027027027027027,-0.650347708136215
"Bombus edwardsi","M_005",37,37,1,4.58735195470578
"Bombus fervidus","M_005",6,37,0.162162162162162,0.0771105783696183
"Bombus flavifrons","M_005",16,37,0.432432432432432,1.53202715138128
"Bombus fulvida","M_005",2,37,0.0540540540540541,-0.504856050835048
"Bombus griseocollis","M_073",6,21,0.285714285714286,0.464728569667458
"Bombus griseocollis","M_032",4,4,1,1.93358892421225
"Bombus honshorensis","M_057",1,37,0.027027027027027,-0.526844277609662
"Bombus honshuensis","M_056",20,22,0.909090909090909,2.24462028000715
"Bombus honshuensis","M_021",25,25,1,3.68376164947123
"Bombus honshuensis","M_057",8,37,0.216216216216216,0.392397369970401
"Bombus hortorum","M_043",7,10,0.7,1.21973566892209
"Bombus hortorum","M_018",8,15,0.533333333333333,0.828706358024792
"Bombus hortorum","M_006",5,10,0.5,0.42379773450788
"Bombus hortorum","M_038",2,2,1,NA
"Bombus hortorum","M_007",1,10,0.1,-0.604538515437949
"Bombus hortorum","M_049",2,11,0.181818181818182,-0.669756167934072
"Bombus hortotum","M_028",3,10,0.3,-0.104721582772288
"Bombus hunti","M_005",30,37,0.810810810810811,3.56891035359762
"Bombus hyperboreus","M_014",1,10,0.1,-0.707106781186548
"Bombus hyperboreus","M_009",1,1,1,NA
"Bombus hypnorum","M_049",2,11,0.181818181818182,-0.669756167934072
"Bombus hypocrita","M_056",18,22,0.818181818181818,1.93808623295772
"Bombus hypocrita","M_055",1,12,0.0833333333333333,-0.725052335305738
