"ID","Orden.GBIF","Familia.GBIF","Genero.GBIF","Genero.original","planta","interaccion","especie","esp","Aceptado","sp.armonizado"
"M_015","Brassicales","Brassicaceae","Biscutella","Biscutella","Biscutella.didyma",1,"Chrysotoxum.intermedium","Chrysotoxum intermedium",NA,"Chrysotoxum intermedium"
"M_015","Brassicales","Brassicaceae","Biscutella","Biscutella","Biscutella.didyma",1,"Episyrphus.balteatus","Episyrphus balteatus",NA,"Episyrphus balteatus"
"M_015","Brassicales","Brassicaceae","Biscutella","Biscutella","Biscutella.didyma",1,"Lasioglossum.marginatum","Lasioglossum marginatum",NA,"Lasioglossum marginatum"
"M_015","Brassicales","Brassicaceae","Biscutella","Biscutella","Biscutella.didyma",1,"Bombylius.fuliginosus","Bombylius fuliginosus",NA,"Bombylius fuliginosus"
"M_015","Brassicales","Brassicaceae","Biscutella","Biscutella","Biscutella.didyma",1,"Eristalinus.aeneus","Eristalinus aeneus",NA,"Eristalinus aeneus"
"M_015","Brassicales","Brassicaceae","Biscutella","Biscutella","Biscutella.didyma",1,"Paregle.audacula","Paregle audacula",NA,"Paregle audacula"
"M_057","Caryophyllales","Polygonaceae","Bistorta","Bistorta","Bistorta.tenuicaulis",1,"Melanostoma.scalare","Melanostoma scalare",NA,"Melanostoma scalare"
"M_021","Caryophyllales","Polygonaceae","Bistorta","Bistorta","Bistorta.tenuicaulis",1,"Andrena.minutula","Andrena minutula",NA,"Andrena minutula"
"M_021","Caryophyllales","Polygonaceae","Bistorta","Bistorta","Bistorta.tenuicaulis",1,"Ceratina.megastigmata","Ceratina megastigmata",NA,"Ceratina megastigmata"
"M_039","Fabales","Fabaceae","Bituminaria","Bituminaria","Bituminaria.bituminosa",1,"Unidentified.sp6.M.PL.058","Unidentified sp6 M PL 058",NA,"Unidentified sp6 M PL 058"
"M_039","Fabales","Fabaceae","Bituminaria","Bituminaria","Bituminaria.bituminosa",1,"Anthophora.alluardii","Anthophora alluardii","Anthophora alluaudi","Anthophora alluaudi"
"M_039","Fabales","Fabaceae","Bituminaria","Bituminaria","Bituminaria.bituminosa",1,"Amegilla.sp1.M.PL.058","Amegilla sp1 M PL 058",NA,"Amegilla sp1 M PL 058"
"M_039","Fabales","Fabaceae","Bituminaria","Bituminaria","Bituminaria.bituminosa",1,"Amegilla.quadrifasciata","Amegilla quadrifasciata","Amegilla quadrifasciata","Amegilla quadrifasciata"
"M_039","Fabales","Fabaceae","Bituminaria","Bituminaria","Bituminaria.bituminosa",1,"Lasioglossum.evylaeus","Lasioglossum evylaeus",NA,"Lasioglossum evylaeus"
"M_039","Fabales","Fabaceae","Bituminaria","Bituminaria","Bituminaria.bituminosa",1,"Eucera.gracilipes","Eucera gracilipes","Eucera gracilipes","Eucera gracilipes"
"M_040","Myrtales","Melastomataceae","Blakea","Blakea","Blakea.trinervia",2,"Euneornis.campestris","Euneornis campestris",NA,"Euneornis campestris"
"M_040","Myrtales","Melastomataceae","Blakea","Blakea","Blakea.trinervia",1,"Coereba.flaveola","Coereba flaveola",NA,"Coereba flaveola"
"M_040","Myrtales","Melastomataceae","Blakea","Blakea","Blakea.trinervia",3,"Nesopsar.nigerrimus","Nesopsar nigerrimus",NA,"Nesopsar nigerrimus"
"M_040","Myrtales","Melastomataceae","Blakea","Blakea","Blakea.trinervia",6,"Euglossa.jamaicensis","Euglossa jamaicensis",NA,"Euglossa jamaicensis"
"M_044","Myrtales","Melastomataceae","Blastus","Blastus","Blastus.cochinchinensis",1,"Allobaccha.nubilipennis","Allobaccha nubilipennis",NA,"Allobaccha nubilipennis"
"M_035","Polypodiales","Blechnaceae","Blechum","Blechum","Blechum.pyramidatum",1,"Polygonus.leo","Polygonus leo",NA,"Polygonus leo"
"M_035","Polypodiales","Blechnaceae","Blechum","Blechum","Blechum.pyramidatum",1,"Agraulis.vanillae","Agraulis vanillae",NA,"Agraulis vanillae"
"M_035","Polypodiales","Blechnaceae","Blechum","Blechum","Blechum.pyramidatum",1,"Oncopeltus.piltus","Oncopeltus piltus",NA,"Oncopeltus piltus"
"M_035","Polypodiales","Blechnaceae","Blechum","Blechum","Blechum.pyramidatum",1,"Papilio.polydamas","Papilio polydamas",NA,"Papilio polydamas"
"M_035","Polypodiales","Blechnaceae","Blechum","Blechum","Blechum.pyramidatum",1,"Unidentified.sp1.M.PL.035","Unidentified sp1 M PL 035",NA,"Unidentified sp1 M PL 035"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Drosophila.varia","Drosophila varia",NA,"Drosophila varia"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Bracon.vernoniae","Bracon vernoniae",NA,"Bracon vernoniae"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Andrena.oligolege","Andrena oligolege",NA,"Andrena oligolege"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Spallanzania.hesperidarum","Spallanzania hesperidarum",NA,"Spallanzania hesperidarum"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Empis.distans","Empis distans",NA,"Empis distans"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Orgilus.rileyi","Orgilus rileyi",NA,"Orgilus rileyi"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Baccha.tarchetius","Baccha tarchetius",NA,"Baccha tarchetius"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Triepeolus.helianthi","Triepeolus helianthi",NA,"Triepeolus helianthi"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Halictus.lerouxii","Halictus lerouxii",NA,"Halictus lerouxii"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Agapostemon.texanus","Agapostemon texanus",NA,"Agapostemon texanus"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Cryptus.exulans","Cryptus exulans",NA,"Cryptus exulans"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Melissodes.cnici","Melissodes cnici",NA,"Melissodes cnici"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Blepharipeza.leucophrys","Blepharipeza leucophrys",NA,"Blepharipeza leucophrys"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Mallota.posticata","Mallota posticata",NA,"Mallota posticata"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Batizonus.algidus","Batizonus algidus",NA,"Batizonus algidus"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Pollenia.rudis","Pollenia rudis",NA,"Pollenia rudis"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Ceropales.robinsonii","Ceropales robinsonii",NA,"Ceropales robinsonii"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Leionotus.leucomelas","Leionotus leucomelas",NA,"Leionotus leucomelas"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Haltichella.ornata","Haltichella ornata",NA,"Haltichella ornata"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Scenopinus.nubillipes","Scenopinus nubillipes",NA,"Scenopinus nubillipes"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Alophora.fumosa","Alophora fumosa",NA,"Alophora fumosa"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Dolerus.bicolor","Dolerus bicolor",NA,"Dolerus bicolor"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Themira.putris","Themira putris",NA,"Themira putris"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Rhamphomyia.gilvipilosa","Rhamphomyia gilvipilosa",NA,"Rhamphomyia gilvipilosa"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Gonia.exul","Gonia exul",NA,"Gonia exul"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Anthrax.sinuosa","Anthrax sinuosa",NA,"Anthrax sinuosa"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Holonomada.superba","Holonomada superba",NA,"Holonomada superba"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Bembix.spinolae","Bembix spinolae",NA,"Bembix spinolae"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Hyalurgus.johnsoni","Hyalurgus johnsoni",NA,"Hyalurgus johnsoni"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Lucilia.sylvarum","Lucilia sylvarum",NA,"Lucilia sylvarum"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Trachandrena.crataegi","Trachandrena crataegi",NA,"Trachandrena crataegi"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Leionotus.megaera","Leionotus megaera",NA,"Leionotus megaera"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Microchrysa.polita","Microchrysa polita",NA,"Microchrysa polita"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Onthophagus.pennsylvanicus","Onthophagus pennsylvanicus",NA,"Onthophagus pennsylvanicus"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Pseudosiobla.excavata","Pseudosiobla excavata",NA,"Pseudosiobla excavata"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Coelioxys.alternata","Coelioxys alternata",NA,"Coelioxys alternata"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Formica.rufibarbis","Formica rufibarbis",NA,"Formica rufibarbis"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Epicauta.trichrus","Epicauta trichrus",NA,"Epicauta trichrus"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Pseudopanurgus.labrosus","Pseudopanurgus labrosus",NA,"Pseudopanurgus labrosus"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Mimesa.cressonii","Mimesa cressonii",NA,"Mimesa cressonii"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Elasmus.nigripes","Elasmus nigripes",NA,"Elasmus nigripes"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Mutilla.scrupea","Mutilla scrupea",NA,"Mutilla scrupea"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Helophilus.latifrons","Helophilus latifrons",NA,"Helophilus latifrons"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.ciliata",1,"Stictiella.pictifrons","Stictiella pictifrons",NA,"Stictiella pictifrons"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Phorbia.cinerella","Phorbia cinerella",NA,"Phorbia cinerella"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Ceropales.robinsonii","Ceropales robinsonii",NA,"Ceropales robinsonii"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Cemonus.inornatus","Cemonus inornatus",NA,"Cemonus inornatus"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Triepeolus.helianthi","Triepeolus helianthi",NA,"Triepeolus helianthi"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Calocoris.rapidus","Calocoris rapidus",NA,"Calocoris rapidus"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Empis.distans","Empis distans",NA,"Empis distans"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Leionotus.megaera","Leionotus megaera",NA,"Leionotus megaera"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Agapostemon.texanus","Agapostemon texanus",NA,"Agapostemon texanus"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Pompiloides.subviolaceus","Pompiloides subviolaceus",NA,"Pompiloides subviolaceus"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Dolerus.bicolor","Dolerus bicolor",NA,"Dolerus bicolor"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Strymon.titus","Strymon titus",NA,"Strymon titus"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Mutilla.scrupea","Mutilla scrupea",NA,"Mutilla scrupea"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Diptera.sp6.M.PL.134","Diptera sp6 M PL 134",NA,"Diptera sp6 M PL 134"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Stomoxys.calcitrans","Stomoxys calcitrans",NA,"Stomoxys calcitrans"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Leionotus.illinoensis","Leionotus illinoensis",NA,"Leionotus illinoensis"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Hyalurgus.johnsoni","Hyalurgus johnsoni",NA,"Hyalurgus johnsoni"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Microstelis.lateralis","Microstelis lateralis",NA,"Microstelis lateralis"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Eugnamptus.angustatus","Eugnamptus angustatus",NA,"Eugnamptus angustatus"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Leucopis.nigricornis","Leucopis nigricornis",NA,"Leucopis nigricornis"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Agrotis.ypsilon","Agrotis ypsilon",NA,"Agrotis ypsilon"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Heminomada.obliterata","Heminomada obliterata",NA,"Heminomada obliterata"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Blepharipeza.leucophrys","Blepharipeza leucophrys",NA,"Blepharipeza leucophrys"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Halictus.lerouxii","Halictus lerouxii",NA,"Halictus lerouxii"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Phor.integer","Phor integer",NA,"Phor integer"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Microplitis.gortynae","Microplitis gortynae",NA,"Microplitis gortynae"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Tiphia.clypeata","Tiphia clypeata",NA,"Tiphia clypeata"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Xanthogramma.felix","Xanthogramma felix",NA,"Xanthogramma felix"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Coenosia.6.notata","Coenosia 6 notata",NA,"Coenosia 6 notata"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Lucilia.sylvarum","Lucilia sylvarum",NA,"Lucilia sylvarum"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Ceratosoma.fasciata","Ceratosoma fasciata",NA,"Ceratosoma fasciata"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Tachina.mella","Tachina mella",NA,"Tachina mella"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Campsomeris.confluenta","Campsomeris confluenta",NA,"Campsomeris confluenta"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Foenus.tarsatorius","Foenus tarsatorius",NA,"Foenus tarsatorius"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Milesia.ornata","Milesia ornata",NA,"Milesia ornata"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Nemotelus.glaber","Nemotelus glaber",NA,"Nemotelus glaber"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Eristalis.latifrons","Eristalis latifrons",NA,"Eristalis latifrons"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Helophilus.divisus","Helophilus divisus",NA,"Helophilus divisus"
"M_062","Lamiales","Lamiaceae","Blephilia","Blephilia","Blephilia.hirsuta",1,"Stictiella.pictifrons","Stictiella pictifrons",NA,"Stictiella pictifrons"
"M_072","Cornales","Loasaceae","Blumenbachia","Blumenbachia","Blumenbachia.insignis",3,"Panurgillus.sp1.M.PL.072","Panurgillus sp1 M PL 072",NA,"Panurgillus sp1 M PL 072"
"M_072","Cornales","Loasaceae","Blumenbachia","Blumenbachia","Blumenbachia.insignis",3,"Leioproctus.indigoticus","Leioproctus indigoticus",NA,"Leioproctus indigoticus"
"M_072","Cornales","Loasaceae","Blumenbachia","Blumenbachia","Blumenbachia.insignis",1,"Allograpta.sp1.M.PL.072","Allograpta sp1 M PL 072",NA,"Allograpta sp1 M PL 072"
"M_072","Cornales","Loasaceae","Blumenbachia","Blumenbachia","Blumenbachia.insignis",2,"Astylus.quadrilineatus","Astylus quadrilineatus",NA,"Astylus quadrilineatus"
"M_072","Cornales","Loasaceae","Blumenbachia","Blumenbachia","Blumenbachia.insignis",2,"Colletes.cyaneus","Colletes cyaneus",NA,"Colletes cyaneus"
"M_072","Cornales","Loasaceae","Blumenbachia","Blumenbachia","Blumenbachia.insignis",1,"Palpada.sp1.M.PL.072","Palpada sp1 M PL 072",NA,"Palpada sp1 M PL 072"
"M_072","Cornales","Loasaceae","Blumenbachia","Blumenbachia","Blumenbachia.insignis",1,"Vanessa.sp1.M.PL.072","Vanessa sp1 M PL 072",NA,"Vanessa sp1 M PL 072"
"M_072","Cornales","Loasaceae","Blumenbachia","Blumenbachia","Blumenbachia.insignis",1,"Megachilidae.sp1.M.PL.072","Megachilidae sp1 M PL 072",NA,"Megachilidae sp1 M PL 072"
"M_062","Asterales","Asteraceae","Boltonia","Boltonia","Boltonia.asteroides",1,"Notogonidea.argentata","Notogonidea argentata",NA,"Notogonidea argentata"
"M_062","Asterales","Asteraceae","Boltonia","Boltonia","Boltonia.asteroides",1,"Diabrotica.12.punctata","Diabrotica 12 punctata",NA,"Diabrotica 12 punctata"
"M_062","Asterales","Asteraceae","Boltonia","Boltonia","Boltonia.asteroides",1,"Euschistus.variolarius","Euschistus variolarius",NA,"Euschistus variolarius"
"M_062","Asterales","Asteraceae","Boltonia","Boltonia","Boltonia.asteroides",1,"Tachysphex.belfragei","Tachysphex belfragei",NA,"Tachysphex belfragei"
"M_062","Asterales","Asteraceae","Boltonia","Boltonia","Boltonia.asteroides",1,"Podabrus.brunnicollis","Podabrus brunnicollis",NA,"Podabrus brunnicollis"
"M_062","Asterales","Asteraceae","Boltonia","Boltonia","Boltonia.asteroides",1,"Euphorus.mellipes","Euphorus mellipes",NA,"Euphorus mellipes"
"M_062","Asterales","Asteraceae","Boltonia","Boltonia","Boltonia.asteroides",1,"Sapromyza.longipennis","Sapromyza longipennis",NA,"Sapromyza longipennis"
"M_062","Asterales","Asteraceae","Boltonia","Boltonia","Boltonia.asteroides",1,"Themira.putris","Themira putris",NA,"Themira putris"
"M_062","Asterales","Asteraceae","Boltonia","Boltonia","Boltonia.asteroides",1,"Parandrena.andrenoides","Parandrena andrenoides",NA,"Parandrena andrenoides"
"M_062","Asterales","Asteraceae","Boltonia","Boltonia","Boltonia.asteroides",1,"Eumyotheria.illinoensis","Eumyotheria illinoensis",NA,"Eumyotheria illinoensis"
"M_062","Asterales","Asteraceae","Boltonia","Boltonia","Boltonia.asteroides",1,"Eristalis.latifrons","Eristalis latifrons",NA,"Eristalis latifrons"
"M_062","Asterales","Asteraceae","Boltonia","Boltonia","Boltonia.asteroides",1,"Bracon.vernoniae","Bracon vernoniae",NA,"Bracon vernoniae"
"M_062","Asterales","Asteraceae","Boltonia","Boltonia","Boltonia.asteroides",1,"Thanaos.juvenalis","Thanaos juvenalis",NA,"Thanaos juvenalis"
"M_062","Asterales","Asteraceae","Boltonia","Boltonia","Boltonia.asteroides",1,"Macrobasis.unicolor","Macrobasis unicolor",NA,"Macrobasis unicolor"
"M_062","Asterales","Asteraceae","Boltonia","Boltonia","Boltonia.asteroides",1,"Urosigalphus.femoratus","Urosigalphus femoratus",NA,"Urosigalphus femoratus"
"M_062","Asterales","Asteraceae","Boltonia","Boltonia","Boltonia.asteroides",1,"Anthrenus.musaeorum","Anthrenus musaeorum",NA,"Anthrenus musaeorum"
"M_062","Asterales","Asteraceae","Boltonia","Boltonia","Boltonia.asteroides",1,"Siphona.geniculata","Siphona geniculata",NA,"Siphona geniculata"
"M_062","Asterales","Asteraceae","Boltonia","Boltonia","Boltonia.asteroides",1,"Lucilia.sylvarum","Lucilia sylvarum",NA,"Lucilia sylvarum"
"M_062","Asterales","Asteraceae","Boltonia","Boltonia","Boltonia.asteroides",1,"Helophilus.latifrons","Helophilus latifrons",NA,"Helophilus latifrons"
"M_062","Asterales","Asteraceae","Boltonia","Boltonia","Boltonia.asteroides",1,"Anoplius.illinoensis","Anoplius illinoensis",NA,"Anoplius illinoensis"
"M_062","Asterales","Asteraceae","Boltonia","Boltonia","Boltonia.asteroides",1,"Diptera.sp3.M.PL.134","Diptera sp3 M PL 134",NA,"Diptera sp3 M PL 134"
